Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300706,,CGMU9362636,0,USHOU,,ESALG/CMDLA,,,,Checked,-22,-24.78,,-22.12
300510,,CGMU5326097,0,USHOU,,ESALG/BJCOO,,,,Checked,-20,-21.75,,-19.77
300512,,CGMU5353127,0,USHOU,,ESALG/CMDLA,,,,Checked,-22,-24.04,,-21.82
340410,,TRIU8723122,0,USHOU,,MTMLA/**EDK,,,,Unchecked,,,,
300612,,APRU5081531,0,USHOU,,ESALG/AOLAD,,,,Unchecked,,,,
300506,,TRIU8656370,0,USHOU,,ESALG/BJCOO,,,,Unchecked,,,,
300508,,CXRU1382095,0,USHOU,,ESALG/BJCOO,,,,Unchecked,,,,
340210,,GESU9527506,0,USHOU,,MTMLA/**EDK,,,,Unchecked,,,,
300610,,APRU6128206,0,USHOU,,ESALG/CGPNR,,,,Unchecked,,,,
300606,,APRU5101108,0,USHOU,,ESALG/CGPNR,,,,Unchecked,,,,
300806,,APRU5726456,0,USHOU,,ESALG/BJCOO,,,,Unchecked,,,,
300608,,TRIU8970652,0,USHOU,,ESALG/CGPNR,,,,Unchecked,,,,
300782,,TTNU8635285,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,5.81
300582,,TTNU8636954,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.5,,6.63
180606,,CGMU5325038,0,MXVER,,ESVLC/ESVLC,,,,Checked,-18,-22.51,,-19.17
300584,,TTNU8628795,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.44,,6.19
140204,,CGMU9394485,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13,12.98,,13.33
180604,,TTNU8648718,0,MXVER,,ESVLC/ESVLC,,,,Indeterminate,,,,
140202,,TRIU8614055,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140208,,TRIU8137034,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140210,,SZLU9023870,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140106,,BMOU9727760,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
180602,,TTNU8267748,0,MXVER,,ESVLC/ESVLC,,,,Indeterminate,,,,
140104,,TRIU8223050,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140206,,TCLU1371278,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140306,,TRIU8675410,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140304,,TTNU8510755,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140404,,TTNU8424549,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140308,,TTNU8510375,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140408,,CGMU4974731,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140102,,CXRU1526675,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140406,,SZLU9136813,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
140108,,TCLU1192483,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
60182,,TTNU8682116,0,PAMIT,,FRMRS/FRMRS,,,,Checked,-25,-26.21,,-25.21
140584,,CGMU5295083,0,PAMIT,,MTMLA/TRIST,,,,Checked,7.5,7.7,,8
141384,,CGMU5037622,0,PAMIT,,MTMLA/TRIST,,,,Checked,7.5,5.8,,7.73
140984,,CGMU5136688,0,PAMIT,,MTMLA/TRIST,,,,Checked,7.5,7.5,,8.3
141182,,CGMU4955752,0,PAMIT,,MTMLA,,,,Checked,13.31,12.81,,14.38
300686,,TLLU1080408,0,PAMIT,,ESALG,,,,Checked,-1,-0.88,,-0.56
300682,,CGMU9408721,0,PAMIT,,ESALG/ESALG,,,,Checked,4.5,4.48,,4.87
300882,,TLLU1060588,0,PAMIT,,ESALG/ESALG,,,,Checked,4.38,4.25,,4.94
301082,,TLLU1047950,0,PAMIT,,ESALG/ESALG,,,,Checked,4.38,4.5,,4.94
141582,,CGMU4956640,0,PAMIT,,MTMLA,,,,Checked,13.31,13.38,,14.19
460512,,CGMU4988530,0,CRMOB,,ESALG,,,,Checked,13.3,13.28,,14.11
461310,,CGMU5372472,0,CRMOB,,ESALG,,,,Checked,13.9,14.2,,14.9
581082,,CGMU6510447,0,CRMOB,,ESBCN,,,,Checked,13.88,14,,14.63
460908,,CGMU5371286,0,CRMOB,,ESALG,,,,Checked,13.9,14.1,,15
460502,,CGMU5370696,0,CRMOB,,ESALG,,,,Checked,13.9,14.1,,14.8
461110,,CGMU5369798,0,CRMOB,,ESALG,,,,Checked,13.9,14,,14.9
460906,,CGMU9284169,1,CRMOB,,ESALG,,,,Checked,13.3,12.27,,14.14
460712,,CGMU5368657,0,CRMOB,,ESALG,,,,Checked,13.9,13.7,,15.1
340084,,CGMU4948368,0,CRMOB,,MTMLA,,,,Checked,13.31,13.31,,14.13
460508,,AMCU9272609,0,CRMOB,,ESALG,,,,Checked,7.2,7.15,,7.68
461106,,CGMU9362554,0,CRMOB,,ESALG,,,,Checked,13.3,12.23,,13.97
340384,,SEGU9540380,0,CRMOB,,MTMLA,,,,Checked,13.9,14,,14.8
461112,,CGMU5368322,0,CRMOB,,ESALG,,,,Checked,13.9,14.2,,15.2
340484,,CGMU6533313,0,CRMOB,,MTMLA,,,,Checked,13.88,14,,14.63
340386,,CGMU6535532,0,CRMOB,,MTMLA,,,,Checked,13.88,13.81,,14.63
461406,,CGMU5368750,0,CRMOB,,ESALG,,,,Checked,13.9,13.9,,14.6
461206,,CGMU5373289,0,CRMOB,,ESALG,,,,Checked,7,6.7,,8
461208,,CGMU5368169,0,CRMOB,,ESALG,,,,Checked,13.9,13.9,,14.7
461408,,CGMU5369740,0,CRMOB,,ESALG,,,,Checked,13.9,13.9,,14.9
340186,,CGMU5377113,0,CRMOB,,MTMLA,,,,Checked,7.5,7.8,,8
461308,,CGMU5368929,0,CRMOB,,ESALG,,,,Checked,13.9,14.3,,15.1
340282,,CGMU5160133,0,CRMOB,,MTMLA,,,,Checked,6.5,6.5,,7.2
340682,,CGMU9350640,0,CRMOB,,MTMLA,,,,Checked,13.9,13.63,,14.45
340882,,CGMU5034942,0,CRMOB,,MTMLA,,,,Checked,13,13.92,,13.88
340482,,CGMU5013718,0,CRMOB,,MTMLA,,,,Checked,6.5,6.5,,7.3
460704,,CGMU5371368,0,CRMOB,,ESALG,,,,Checked,13.9,13.7,,15.2
460802,,CGMU5371310,0,CRMOB,,ESALG,,,,Checked,13.9,14.3,,14.9
460806,,CGMU5370320,0,CRMOB,,ESALG,,,,Checked,13.9,13.6,,14.7
341282,,CGMU5253806,0,CRMOB,,MTMLA,,,,Checked,13.9,13.77,,14.56
461410,,CGMU4989752,0,CRMOB,,ESALG,,,,Checked,13.3,13.29,,14.22
460612,,CGMU5437188,0,CRMOB,,ESALG,,,,Checked,7,7,,8.4
461210,,CGMU5370171,0,CRMOB,,ESALG,,,,Checked,13.9,14.3,,14.8
341082,,CGMU5305936,0,CRMOB,,MTMLA,,,,Checked,13.2,13.2,,14.2
461306,,CGMU5370823,0,CRMOB,,ESALG,,,,Checked,13.9,13.8,,14.8
461412,,CGMU5371326,0,CRMOB,,ESALG,,,,Checked,13.9,14.1,,14.6
460610,,CGMU5369083,0,CRMOB,,ESALG,,,,Checked,13.9,14.1,,14.7
460812,,CGMU5371305,0,CRMOB,,ESALG,,,,Checked,13.9,14.2,,14.6
461008,,CGMU5173927,0,CRMOB,,ESALG,,,,Checked,13.9,14.2,,15.1
460808,,CGMU5372512,0,CRMOB,,ESALG,,,,Checked,13.9,13.9,,14.7
