Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300412,,CGMU5108238,0,GPPTP,,ESALG/PTLEI,,,,Checked,-35,-39.3,,-35.3
340412,,CGMU9281196,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,14.51
340410,,CGMU9332483,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.49,,14.24
340310,,TTNU8629256,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.69,,14.75
340108,,CGMU9328816,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,14.09
340110,,SEGU9133322,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,14
340112,,TTNU8622230,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.75,,14.63
340208,,SEGU9650475,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.7,,15.4
340082,,TLLU1070945,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.56,,13.81
300208,,TTNU8628270,0,MXVER,,ESALG/ESALG,,,,Checked,4.38,4.63,,5.94
300210,,TLLU1059709,1,MXVER,,ESALG/ESALG,,,,Checked,3.31,3.25,,4.75
300106,,BMOU9645023,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,5.31
300308,,TLLU1057476,0,MXVER,,ESALG/ESALG,,,,Checked,3.31,3.5,,4.06
,,SPAR0092208,1,,,,,,,Checked,13.5,14.19,,14.44
420304,,CRSU6099073,0,PAMIT,,MTMLA,,,,Checked,13.3,14.46,,14.3
420306,,BMOU9626960,0,PAMIT,,MTMLA/TRIST,,,,Checked,7.5,8.38,,8
140810,,TCLU1286875,0,PAMIT,,ESBCN,,,,Checked,-20,-20.75,,-20
140608,,CGMU9334676,0,PAMIT,,ESBCN,,,,Checked,-20,-20.39,,-19.86
220310,,SEGU9027022,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
460702,,TTNU8055311,0,CRMOB,,ESALG,,,,Indeterminate,,,,
460310,,CGMU9408906,0,CRMOB,,ESALG/ESALG,,,,Checked,6,6.85,,6.82
460906,,TTNU8689717,0,CRMOB,,ESALG/ESALG,,,,Checked,6,5.97,,6.31
460104,,CGMU5444865,0,CRMOB,,ESALG/ESALG,,,,Checked,6,5.7,,7.3
100508,,CGMU5349560,0,CRMOB,,MTMLA/UAODS,,,,Checked,13.3,13.3,,14.3
220182,,CGMU5406844,0,CRMOB,,ITLIV/ITLIV,,,,Checked,7.2,7,,8.3
380710,,CGMU5407157,0,CRMOB,,ITLIV/ITLIV,,,,Checked,7.2,7.5,,9
220202,,SZLU9498108,0,CRMOB,,ITLIV/ITLIV,,,,Checked,7.2,7.2,,7.64
540386,,CGMU5176000,0,CRMOB,,ITLIV/ITLIV,,,,Checked,7.2,7.5,,8.3
180104,,BMOU9809019,0,CRMOB,,MTMLA/UAODS,,,,Indeterminate,,,,
460512,,CAIU5462575,0,CRMOB,,ESALG,,,,Indeterminate,,,,
460704,,TCLU1313230,0,CRMOB,,ESALG,,,,Indeterminate,,,,
300606,,TRLU1698830,0,CRMOB,,ITGOA,,,,Indeterminate,,,,
460304,,MFTU8191492,0,CRMOB,,ESALG,,,,Indeterminate,,,,
221584,,TCLU1200721,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
300808,,TLLU1050954,0,CRMOB,,ITGOA,,,,Indeterminate,,,,
220184,,TCLU1290833,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
221382,,GESU9589724,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
380906,,GESU9586833,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
100512,,SEGU9534388,0,CRMOB,,MTMLA/UAODS,,,,Checked,13.2,13.3,,14.3
300312,,CAIU5460206,0,CRMOB,,ESALG,,,,Indeterminate,,,,
460604,,CGMU5432972,0,CRMOB,,ESALG/ESALG,,,,Checked,6,5.99,,6.07
540284,,TCLU1153553,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
221384,,CGMU5427699,0,CRMOB,,ITLIV/ITLIV,,,,Checked,7.2,7.2,,7.49
380712,,MFTU8191002,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
181006,,CGMU5078956,0,CRMOB,,MTMLA/UAODS,,,,Checked,13.3,13.83,,14.11
380486,,CGMU5430579,0,CRMOB,,ESALG/PTLIS,,,,Checked,6.5,7.22,,6.89
581182,,TTNU8702090,0,CRMOB,,ESALG/ESALG,,,,Checked,6,6.25,,6.06
180712,,TCLU1196220,0,CRMOB,,MTMLA/UAODS,,,,Indeterminate,,,,
180906,,CGMU5189857,0,CRMOB,,MTMLA/LYKHO,,,,Checked,13.3,13.6,,14.6
180602,,CGMU6518577,0,CRMOB,,MTMLA/SAJED,,,,Checked,13.31,13.38,,14.38
180408,,CGMU6517992,0,CRMOB,,MTMLA/SAJED,,,,Checked,13.31,13.69,,14.81
581382,,CAIU5460720,0,CRMOB,,ESALG,,,,Indeterminate,,,,
460302,,CXRU1386911,0,CRMOB,,ESALG,,,,Indeterminate,,,,
300708,,GESU9586659,0,CRMOB,,ITGOA,,,,Indeterminate,,,,
100408,,CGMU5343094,0,CRMOB,,MTMLA/UAODS,,,,Indeterminate,,,,
