Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
221084,,TCLU1313374,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
220608,,MFTU8192462,0,CRMOB,ESVLC/CISPY/ESVLC,,,,,Unchecked,,,,
220606,,CAIU5460171,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
221284,,MFTU8192797,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221482,,SEGU9005614,0,CRMOB,ESVLC/NOBVK/ESVLC,,,,,Unchecked,,,,
221082,,TRIU8684936,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221682,,TTNU8256044,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
221484,,TEMU9052844,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
220602,,TRIU8116113,0,CRMOB,ESVLC/GNCKY/ESVLC,,,,,Unchecked,,,,
221282,,APRU5794580,0,CRMOB,ESVLC/SNDKR/ESVLC,,,,,Unchecked,,,,
220612,,CGMU5032410,0,CRMOB,ESVLC/CISPY/ESVLC,,,,,Unchecked,,,,
221684,,CXRU1259537,0,CRMOB,ESVLC/GHTKD/ESVLC,,,,,Unchecked,,,,
220884,,CGMU9294228,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,13.9,13.9,,14.1
220684,,CXRU1259178,0,CRMOB,ESVLC/USHOU/ESVLC,,,,,Unchecked,,,,
220882,,CGMU9312635,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,,,,
220604,,TRIU8656364,0,CRMOB,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
220610,,TRIU8740583,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221086,,SZLU9012284,0,CRMOB,ESVLC/AGSJO/ESVLC,,,,,Unchecked,13.9,15.03,,14.83
220682,,TCLU1052007,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
20884,,CGMU5157839,0,COCTG,ESVLC/MXVER/ESVLC,,,,,Checked,-18,-21.4,,-17
20682,,APRU5757307,0,COCTG,ESVLC/BRNAT/ESVLC,,,,,Unchecked,,,,
421584,,RJCU2019610,0,COCTG,ESVLC/COBAQ/ESVLC,,,,,Unchecked,,,,
20882,,CGMU5031727,0,COCTG,ESVLC/MXMEX/ESVLC,,,,,Unchecked,,,,
421384,,CGMU5311564,0,COCTG,ESVLC/COBAQ/ESVLC,,,,,Unchecked,-18,-22.8,,-17.7
20684,,CGMU5441043,0,COCTG,ESVLC/MXVER/ESVLC,,,,,Checked,-20,-24,,-19.6
21282,,CGMU6905956,0,COCTG,ESVLC/MXMEX/ESVLC,,,,,Checked,-22,-21.7,,-21.8
540484,,CGMU6904780,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-25.2,,-19.8
540482,,TEMU9214987,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.67,,-19.87
421582,,CGMU5142058,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,-20,-25.3,,-19.3
460508,,APRU5092855,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
421382,,APRU5096510,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
461312,,CGMU5087011,0,ESALG,GPPTP/PTLEI/GPPTP,,,,,Checked,-20,-28.7,,-20.7
460512,,CGMU5225785,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.3,,-19.5
460504,,CGMU6541026,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-23.13,,-19
460510,,CGMU9337968,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.56,,-20.07
450910,,CXRU1274341,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
460912,,GESU9512996,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
100112,,SEGU9046378,0,ESALG,MQFDF/MAAGA/MQFDF,,,,,Unchecked,,,,
460106,,SEGU9216480,0,ESALG,COCTG/PTLEI/AWBAR,,,,,Unchecked,,,,
460506,,TEMU9420150,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
460712,,TLLU1045080,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
341112,,CGMU5411270,0,MTMLA,GPPTP/ITAOI/ANPHI,,,,,Checked,-20,-19.5,,-19.4
260310,,APRU5728248,0,ITLIV,COCTG/ITSAL/AWBAR,,,,,Unchecked,,,,
180882,,APRU5785572,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
71682,,CGMU3049028,0,ITLIV,MXVER/ITLIV/MXVER,,,,,Checked,5,5.03,,4.88
180612,,CGMU5225044,0,ITLIV,DOCAU/ITLIV/DOCAU,,,,,Checked,12,12.3,,12.2
220502,,CGMU5233219,0,ITLIV,ESVLC/ITLIV/BJCOO,,,,,Unchecked,,,,
260210,,CGMU5270980,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,10.12,,12.3
180684,,CGMU5377197,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Checked,0,0.2,,0.4
220504,,CGMU5393346,0,ITLIV,ESVLC/ITLIV/BJCOO,,,,,Unchecked,-18,-16.2,,-17.1
260102,,CGMU5393541,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12,,12.2
260108,,CGMU5394445,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.5,,12.3
260304,,CGMU5394569,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.7,,12.2
260308,,CGMU5394580,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.5,,12.2
260110,,CGMU5395462,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.2,,12.2
260104,,CGMU5423841,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.55,,12.06
260206,,CGMU5425490,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.39,,11.75
260204,,CGMU5480965,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.4,,11.84
260306,,CGMU5484810,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.62,,12.14
260106,,CGMU5485313,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.47,,12.2
260208,,CGMU5505195,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.31,,11.9
180884,,CGMU9344972,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
180682,,CRSU6098879,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
220506,,TEMU9268319,0,ITLIV,ESVLC/ITLIV/SNDKR,,,,,Unchecked,,,,
430688,,CGMU3021416,0,ITGOA,JMKIN/ITGOA/PFPPT,,,,,Indeterminate,,,,
310586,,CGMU3073132,0,ITGOA,GPPTP/ITGOA/GFDDC,,,,,Unchecked,14,14.39,,14.04
301182,,CGMU5027938,0,ITGOA,GPPTP/ITGOA/VGRAD,,,,,Checked,2,5.03,,13.78
300984,,CGMU5393829,0,ITGOA,GPPTP/GPPTP,,,,,Checked,14,14.1,,14
300982,,CGMU5410696,0,ITGOA,GPPTP/GPPTP,,,,,Checked,14,14.1,,14.2
301106,,CGMU9365717,0,ITGOA,COCTG/ITGOA/COCTG,,,,,Checked,13,12.94,,12.54
421286,,TTNU8275070,0,ITGOA,JMKIN/ITGOA/PFPPT,,,,,Indeterminate,,,,
341282,,CGMU5507599,0,ESBCN,COCTG/ESBCN/PAMIT,,,,,Checked,-18,-16.76,,-17.78
341284,,CGMU5509708,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-26.05,,-22.52
341286,,CGMU5030973,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-24.77,,-22.2
341082,,TRIU8675657,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
341482,,APRU5786970,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
61184,,CGMU5163180,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,20.1,,20
380286,,BMOU9742281,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-23.88,,-19.63
591182,,CRSU5022610,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
181484,,SEGU9157073,0,ESBCN,DOCAU/ESBCN/DOCAU,,,,,Indeterminate,,,,
581382,,BMOU9642071,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
380086,,AMCU9270463,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
580982,,TTNU8950435,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Checked,6,5.94,,6.25
181482,,TRIU8969630,0,ESBCN,DOCAU/ESBCN/DOCAU,,,,,Indeterminate,,,,
380106,,SEGU9528699,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,3,3.3,,3.7
581384,,GESU9553085,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
60584,,TTNU8686976,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,21.4,,22.77
341084,,CHIU9010480,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
341086,,SZLU9625060,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
60582,,TTNU8647080,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Indeterminate,,,,
61182,,CGMU5397892,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,20.3,,19.9
