Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
270104,,CGMU2990712,0,GPPTP,,FRMRS/FRMRS,,,,Checked,20,"19,97",,"20,22"
340708,,CGMU5431240,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-23,"-24,19",,"-24,43"
340510,,CGMU4987894,0,PAMIT,,ESVLC,,,,Checked,-25,"-25,34",,"-24,74"
340506,,CGMU5276334,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-25,"-29,2",,"-25,11"
340712,,CGMU5242165,0,PAMIT,,FRMRS/FRMRS,,,,Checked,-18,"-21,91",,"-17,77"
340706,,CGMU4947572,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-25,"-288,125",,"-24,375"
340710,,CGMU5306151,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-20,"-24,4",,"-19,9"
300706,,TTNU8695710,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-22,375",,-21
300806,,TLLU1060021,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,"13,875",,"144,375"
300910,,CGMU5052210,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","14,24",,"14,04"
,,RMMU4077780,2,,,,,,,Checked,,,,
300906,,CGMU5191920,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-25,07",,"-21,27"
300506,,CGMU5432247,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-20,53",,"-21,11"
301006,,TTNU8632218,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,14,,"148,125"
300510,,CGMU9394171,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,3",,"13,44"
301108,,CGMU5431277,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-23,5",,"-21,3"
300810,,CGMU5240455,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,61",,"14,24"
300508,,TTNU8664283,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,16",,"13,55"
301206,,TLLU1047462,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,14,,"14,25"
300606,,CGMU5425891,0,PAMIT,,ITGOA/ITGOA,,,,Checked,-21,"-20,51",,"-21,16"
301406,,TTNU8634951,0,PAMIT,,ITGOA/ITGOA,,,,Checked,14,"141,875",,"145,625"
300208,,CGMU5081604,0,PAMIT,,ESBCN,,,,Checked,"-17,8","-18,36",,"-18,21"
301112,,CGMU4975390,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,35",,"14,06"
300206,,CGMU5429449,0,PAMIT,,ESBCN/ESBCN,,,,Checked,-20,"-20,12",,"-20,12"
300610,,CGMU5292593,0,PAMIT,,ITGOA/ITGOA,,,,Checked,"13,3","13,2",,"13,9"
340508,,TGHU9936805,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
301106,,APRU5746302,0,PAMIT,,ITGOA/ITGOA,,,,Unchecked,,,,
