Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300412(*),,CGMU5108238,0,GPPTP,,ESALG/PTLEI,,,,Checked,-35,-39.7,,-35.9
340412(*),,CGMU9281196,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,14.53
340410(*),,CGMU9332483,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.46,,14.24
340310(*),,TTNU8629256,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.75,,14.69
340108(*),,CGMU9328816,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.51,,14.12
340110(*),,SEGU9133322,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.47,,13.99
340112(*),,TTNU8622230,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.56,,14.69
340208(*),,SEGU9650475,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.8,,15.3
340082(*),,TLLU1070945,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.69,,14
300208(*),,TTNU8628270,0,MXVER,,ESALG/ESALG,,,,Checked,4.38,4.63,,5.81
300210(*),,TLLU1059709,1,MXVER,,ESALG/ESALG,,,,Checked,3.31,3.25,,4.56
300106(*),,BMOU9645023,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.25
300308(*),,TLLU1057476,0,MXVER,,ESALG/ESALG,,,,Checked,3.31,3.38,,4
,,SPAR0092208,1,,,,,,,Checked,13.5,14.13,,14.25
220782(*),,CGMU5238627,0,PAMIT,,ITLIV/ITLIV,,,,Checked,16,15.64,,16.36
430804(*),,CGMU2978661,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-20.59,,-18.23
431006(*),,CGMU3078704,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-16.84,,-17.99
430606(*),,CGMU3063073,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-16.43,,-17.83
431008(*),,CGMU3043966,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-17.09,,-17.78
430810(*),,CGMU3027190,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-20.62,,-17.68
430706(*),,CGMU3063807,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-16.65,,-17.76
430906(*),,CGMU3025643,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-23.35,,-18.31
430710(*),,CGMU3016512,0,PAMIT,,MTMLA/EGDAM,,,,Checked,-18,-18.32,,-18.04
420302(*),,CRSU6099073,0,PAMIT,,MTMLA/TRMER,,,,Checked,13.3,14.35,,14.15
420408(*),,CGMU5068860,0,PAMIT,,MTMLA/TRMER,,,,Checked,13.3,13.3,,14.3
420310(*),,BMOU9626960,0,PAMIT,,MTMLA/TRIST,,,,Checked,7.5,7.69,,7.94
140810(*),,TCLU1286875,0,PAMIT,,ESBCN,,,,Checked,-20,-21.38,,-20
140608(*),,CGMU9334676,0,PAMIT,,ESBCN,,,,Checked,-20,-27.59,,-19.96
220312,,SEGU9027022,0,CRMOB,,ITLIV,,,,Indeterminate,,,,
460702,,TTNU8055311,0,CRMOB,,ESALG,,,,Indeterminate,,,,
