Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
340412,,CGMU9281196,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","13,47",,"14,24"
340410,,CGMU9332483,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","13,43",,"13,84"
340310,,TTNU8629256,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","135,625",,"144,375"
340108,,CGMU9328816,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","13,47",,"13,65"
340110,,SEGU9133322,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","13,5",,"13,81"
340112,,TTNU8622230,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","133,125",,"14,5"
340208,,SEGU9650475,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","13,6",,"14,7"
340082,,TLLU1070945,0,MXVER,MTMLA/MXTA2/MTMLA,,,,,Checked,"13,5","134,375",,"13,75"
,,SPAR0092208,1,,,,,,,Checked,"13,5","139,375",,"14,5"
420304,,CRSU6099073,0,PAMIT,MTMLA,,,,,Checked,"13,3","14,24",,"14,24"
420306,,BMOU9626960,0,PAMIT,MTMLA/ZZMIT/TRIST,,,,,Checked,"7,5","7,5",,"7,75"
140810,,TCLU1286875,0,PAMIT,ESBCN,,,,,Checked,-20,"-20,625",,"-199,375"
140608,,CGMU9334676,0,PAMIT,ESBCN,,,,,Checked,-20,"-21,73",,"-19,68"
140486,,SEGU9027022,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
100508,,CGMU5349560,0,CRMOB,MTMLA/UAODS,,,,,Checked,"13,3","13,3",,14
221388,,CGMU5406844,0,CRMOB,ITLIV/ITLIV,,,,,Unchecked,"720,000,000,000,001","7,4",,"789,999,999,999,999"
380710,,CGMU5407157,0,CRMOB,ITLIV/ITLIV,,,,,Checked,"720,000,000,000,001","7,4",,"859,999,999,999,999"
221488,,SZLU9498108,0,CRMOB,ITLIV/ITLIV,,,,,Unchecked,"7,2","7,14",,"7,38"
540386,,CGMU5176000,0,CRMOB,ITLIV/ITLIV,,,,,Checked,"720,000,000,000,001","7,4",,"789,999,999,999,999"
180104,,BMOU9809019,0,CRMOB,MTMLA/UAODS,,,,,Indeterminate,,,,
300606,,TRLU1698830,0,CRMOB,ITGOA,,,,,Indeterminate,,,,
221584,,TCLU1200721,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
300808,,TLLU1050954,0,CRMOB,ITGOA,,,,,Indeterminate,,,,
140088,,TCLU1290833,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
221382,,GESU9589724,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
380906,,GESU9586833,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
100512,,SEGU9534388,0,CRMOB,MTMLA/UAODS,,,,,Checked,"13,2","13,3",,"13,9"
540284,,TCLU1153553,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
221384,,CGMU5427699,0,CRMOB,ITLIV/ITLIV,,,,,Checked,"7,2","7,24",,"7,38"
380712,,MFTU8191002,0,CRMOB,ITLIV,,,,,Indeterminate,,,,
181006,,CGMU5078956,0,CRMOB,MTMLA/UAODS,,,,,Checked,"13,3","11,72",,"13,63"
