Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
60782,,SZLU9627606,0,ESALG,,GPPTP/GPPTP,,,,Unchecked,,,,
420082,,CGMU5361164,0,MTMLA,,COCTG/COCTG,,,,Checked,20,20.53,,20.04
220882,,CGMU4961415,0,MTMLA,,USHOU/USHOU,,,,Checked,-18,-20.66,,-18.19
140412,,CGMU5143352,0,MTMLA,,MXVER/MXVER,,,,Checked,1,1,,1.9
221082,,TCLU1197675,0,MTMLA,,USHOU/USHOU,,,,Unchecked,,,,
220682,,AXIU6111163,0,MTMLA,,USHOU/USHOU,,,,Unchecked,,,,
220482,,TCLU1212722,0,MTMLA,,DOCAU/DOCAU,,,,Unchecked,,,,
150284,,CGMU2989331,0,ITLIV,,MXVER/MXVER,,,,Unchecked,-25,-27.63,,-24.99
350612,,CGMU3017118,0,ITLIV,,JMKIN/JMKIN,,,,Checked,-25,-23.65,,-24.32
341212,,CGMU6536009,0,ITLIV,,DOCAU/DOCAU,,,,Unchecked,,,,
140482,,CXRU1525030,0,ITLIV,,MXVER/MXVER,,,,Unchecked,,,,
340912,,CGMU5096543,0,ITGOA,,GPPTP,,,,Checked,14,14.1,,14
341112,,CGMU6904899,0,ITGOA,,GPPTP,,,,Checked,-20,-22.7,,-18.5
150682,,CGMU2991513,0,ITGOA,,JMKIN,,,,Checked,20,19.97,,20.1
541082,,CGMU5003411,0,ITGOA,,COCTG/ECGYE,,,,Checked,0,0,,1.26
541482,,CGMU5168638,0,ITGOA,,COCTG/ECGYE,,,,Unchecked,,,,
460084,,CGMU5410401,0,ITGOA,,DOCAU,,,,Checked,-20,-26.9,,-20.9
140812,,CGMU5427493,0,ITGOA,,JMKIN/NCNOU,,,,Checked,14,14.78,,14.02
541282,,CXRU1525529,0,ITGOA,,COCTG/ECGYE,,,,Unchecked,,,,
340910,,MFTU8191661,0,ITGOA,,GPPTP,,,,Unchecked,,,,
341110,,MFTU8192631,0,ITGOA,,GPPTP,,,,Unchecked,,,,
541484,,SEGU9133003,0,ITGOA,,COCTG,,,,Unchecked,,,,
541284,,TCLU1071943,0,ITGOA,,COCTG,,,,Checked,17,16.81,,17.19
460082,,TCLU1303946,0,ITGOA,,DOCAU,,,,Unchecked,,,,
100512,,TRLU1725468,0,ITGOA,,MQFDF,,,,Unchecked,,,,
130612,,CGMU3085961,0,FRMRS,,JMKIN/GBPPT,,,,Checked,18,18.69,,18.14
141084,,CGMU9309550,0,FRMRS,,JMKIN/NONOU,,,,Checked,-25,-23.73,,-24.29
460502,,CGMU4975321,0,FRMRS,,CRMOB/CRMOB,,,,Checked,0.5,0.56,,3.72
460604,,TLLU1078714,0,ESBCN,,PAMIT/PAMIT,,,,Checked,-22,-23.38,,-22
