Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
221084,,TCLU1313374,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
220608,,MFTU8192462,0,CRMOB,ESVLC/CISPY/ESVLC,,,,,Unchecked,,,,
220606,,CAIU5460171,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
221284,,MFTU8192797,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221482,,SEGU9005614,0,CRMOB,ESVLC/NOBVK/ESVLC,,,,,Unchecked,,,,
221082,,TRIU8684936,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221682,,TTNU8256044,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
221484,,TEMU9052844,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
220602,,TRIU8116113,0,CRMOB,ESVLC/GNCKY/ESVLC,,,,,Unchecked,,,,
221282,,APRU5794580,0,CRMOB,ESVLC/SNDKR/ESVLC,,,,,Unchecked,,,,
220612,,CGMU5032410,0,CRMOB,ESVLC/CISPY/ESVLC,,,,,Checked,,,,
221684,,CXRU1259537,0,CRMOB,ESVLC/GHTKD/ESVLC,,,,,Unchecked,,,,
220884,,CGMU9294228,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Checked,13.9,13.9,,14.1
220684,,CXRU1259178,0,CRMOB,ESVLC/USHOU/ESVLC,,,,,Unchecked,,,,
220882,,CGMU9312635,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,,,,
220604,,TRIU8656364,0,CRMOB,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
220610,,TRIU8740583,0,CRMOB,ESVLC/PTLEI/ESVLC,,,,,Unchecked,,,,
221086,,SZLU9012284,0,CRMOB,ESVLC/AGSJO/ESVLC,,,,,Checked,13.9,15.18,,14.85
220682,,TCLU1052007,0,CRMOB,ESVLC/ESALG/ESVLC,,,,,Unchecked,,,,
20884,,CGMU5157839,0,COCTG,ESVLC/MXVER/ESVLC,,,,,Checked,-18,-25.2,,-18
20682,,APRU5757307,0,COCTG,ESVLC/BRNAT/ESVLC,,,,,Unchecked,,,,
421584,,RJCU2019610,0,COCTG,ESVLC/COBAQ/ESVLC,,,,,Unchecked,,,,
20882,,CGMU5031727,0,COCTG,ESVLC/MXMEX/ESVLC,,,,,Unchecked,,,,
421384,,CGMU5311564,0,COCTG,ESVLC/COBAQ/ESVLC,,,,,Checked,-18,-22.2,,-17.6
20684,,CGMU5441043,0,COCTG,ESVLC/MXVER/ESVLC,,,,,Checked,-20,-18.9,,-19.1
21282,,CGMU6905956,0,COCTG,ESVLC/MXMEX/ESVLC,,,,,Checked,-22,-20.8,,-21.1
540484,,CGMU6904780,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.9,,-20
540482,,TEMU9214987,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-20.42,,-20.28
421582,,CGMU5142058,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-25.7,,-20.2
460508,,APRU5092855,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
421382,,APRU5096510,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
461312,,CGMU5087011,0,ESALG,GPPTP/PTLEI/GPPTP,,,,,Checked,-20,-18.6,,-19.2
460512,,CGMU5225785,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-20,,-19.9
460504,,CGMU6541026,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-22.69,,-19.13
460510,,CGMU9337968,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.42,,-19.88
450910,,CXRU1274341,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
460912,,GESU9512996,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
100112,,SEGU9046378,0,ESALG,MQFDF/MAAGA/MQFDF,,,,,Unchecked,,,,
460106,,SEGU9216480,0,ESALG,COCTG/PTLEI/AWBAR,,,,,Unchecked,,,,
460506,,TEMU9420150,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
460712,,TLLU1045080,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,,,,
,,RMMU4043410,2,,,,,,,Unchecked,,,,
341112,,CGMU5411270,0,MTMLA,GPPTP/ITAOI/ANPHI,,,,,Checked,-20,-18.8,,-19.2
260310,,APRU5728248,0,ITLIV,COCTG/ITSAL/AWBAR,,,,,Unchecked,,,,
180882,,APRU5785572,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
71682,,CGMU3049028,0,ITLIV,MXVER/ITLIV/MXVER,,,,,Checked,5,4.76,,4.87
180612,,CGMU5225044,0,ITLIV,DOCAU/ITLIV/DOCAU,,,,,Checked,12,12.4,,12.3
220502,,CGMU5233219,0,ITLIV,ESVLC/ITLIV/BJCOO,,,,,Unchecked,,,,
260210,,CGMU5270980,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,13.52,,13
180684,,CGMU5377197,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Checked,0,0.4,,0.5
220504,,CGMU5393346,0,ITLIV,ESVLC/ITLIV/BJCOO,,,,,Checked,-18,-21.1,,-17.2
260102,,CGMU5393541,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.3,,12.4
260108,,CGMU5394445,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.5,,12.4
260304,,CGMU5394569,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.2,,12.1
260308,,CGMU5394580,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.3,,12.3
260110,,CGMU5395462,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12,,12.2
260104,,CGMU5423841,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.29,,11.81
260206,,CGMU5425490,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,11.77,,11.89
260204,,CGMU5480965,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.39,,12
260306,,CGMU5484810,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.24,,11.91
260106,,CGMU5485313,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.46,,12.17
260208,,CGMU5505195,0,ITLIV,COCTG/ITLIV/CLSAI,,,,,Checked,12,12.85,,12.55
180884,,CGMU9344972,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
180682,,CRSU6098879,0,ITLIV,DOCAU/ITSAL/DOCAU,,,,,Unchecked,,,,
220506,,TEMU9268319,0,ITLIV,ESVLC/ITLIV/SNDKR,,,,,Unchecked,,,,
430688,,CGMU3021416,0,ITGOA,JMKIN/ITGOA/PFPPT,,,,,Indeterminate,,,,
310586,,CGMU3073132,0,ITGOA,GPPTP/ITGOA/GFDDC,,,,,Unchecked,14,14.39,,14.04
301182,,CGMU5027938,0,ITGOA,GPPTP/ITGOA/VGRAD,,,,,Checked,2,1.68,,4.95
300984,,CGMU5393829,0,ITGOA,GPPTP/GPPTP,,,,,Checked,14,14.1,,14
300982,,CGMU5410696,0,ITGOA,GPPTP/GPPTP,,,,,Checked,14,14.1,,14.2
301106,,CGMU9365717,0,ITGOA,COCTG/ITGOA/COCTG,,,,,Checked,13,13.02,,12.61
421286,,TTNU8275070,0,ITGOA,JMKIN/ITGOA/PFPPT,,,,,Indeterminate,,,,
341282,,CGMU5507599,0,ESBCN,COCTG/ESBCN/PAMIT,,,,,Checked,-18,-17.05,,-18.09
341284,,CGMU5509708,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-22.92,,-22.74
341286,,CGMU5030973,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-24.53,,-22.06
341082,,TRIU8675657,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
341482,,APRU5786970,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
61184,,CGMU5163180,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,,,,
380286,,BMOU9742281,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,-22,-24.13,,-19.31
591182,,CRSU5022610,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
181484,,SEGU9157073,0,ESBCN,DOCAU/ESBCN/DOCAU,,,,,Indeterminate,,,,
581382,,BMOU9642071,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
380086,,AMCU9270463,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
580982,,TTNU8950435,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Checked,6,6.06,,6.5
181482,,TRIU8969630,0,ESBCN,DOCAU/ESBCN/DOCAU,,,,,Indeterminate,,,,
380106,,SEGU9528699,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,3,2.8,,4.1
581384,,GESU9553085,0,ESBCN,GPPTP/ESBCN/GPPTP,,,,,Indeterminate,,,,
60584,,TTNU8686976,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,19.42,,20.93
341084,,CHIU9010480,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
341086,,SZLU9625060,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Indeterminate,,,,
60582,,TTNU8647080,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Indeterminate,,,,
61182,,CGMU5397892,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,,,,
