Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
380182,,TTNU8631187,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.13,,5.06
380082,,TTNU8620686,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,4.88,,4.75
380482,,TLLU1047267,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.5
501684,,TLLU1050466,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6
500684,,TTNU8979784,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.44
500782,,TTNU8979402,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.4
500582,,TLLU1054184,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.06,,4.5
380382,,CAIU5554650,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.4
380282,,TLLU1055180,0,MXVER,ESALG/PECLL/ESALG,,,,,Unchecked,4,4,,4.63
380384,,IKSU4008239,0,MXVER,ESALG/PAMIT/ESALG,,,,,Unchecked,4.6,4.6,,4.8
501282,,IKSU4008408,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.75
380284,,CAIU5556782,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.4
500882,,BMOU9643930,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.19,,5.44
500682,,CGMU6901781,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.6,,6
500884,,TLLU1080007,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,6,5.94,,6.19
140410,,TRIU8518262,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Unchecked,13.5,13.5,,13.4
380084,,CGMU6905046,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.1,,5.1
140404,,CGMU5344300,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Unchecked,13.5,13.5,,15.1
380484,,TTNU8620557,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,4.88,,5.63
501082,,TTNU8627783,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.06,,5.69
501084,,CGMU6906084,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.6,,6.3
501482,,CAIU5556890,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6
501284,,TTNU8979911,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6.19
380184,,TTNU8631145,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,4.81
501484,,CAIU5650119,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,4.94,,5.06
540582,,TTNU8634484,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Unchecked,5,5.63,,4.75
140408,,CGMU5470463,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Unchecked,13.5,13.7,,15
140304,,SEGU9173650,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Unchecked,13.5,13.5,,14.1
140406,,CGMU5444660,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,13.5,13.7,,14.6
501682,,TLLU1050595,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,5.8
380910,,CGMU5019608,0,PAMIT,MTMLA/CLSAI/SAJED,,,,,Unchecked,-18,-22.27,,-18.14
381106,,CGMU5328551,0,PAMIT,MTMLA/CLSAI/SAJED,,,,,Unchecked,-18,-17.58,,-18.49
