Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
21084,,CGMU5172068,0,USHOU,COCTG/USHOU/COCTG,,,,,Checked,-18,-22,,-17.8
420506,,SEGU9537920,1,USHOU,MTMLA/USHOU/TRGEB,,,,,Checked,-18,-16.4,,-17
20782,,TRIU8508984,0,USHOU,ESALG/USHOU/CIABJ,,,,,Unchecked,-23,-25.6,,-23.2
420606,,TRIU8965620,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.3,,1.3
420706,,TRIU8686081,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.3,,1.2
21082,,CRLU1842051,0,USHOU,COCTG/USHOU/COCTG,,,,,Unchecked,-18,-20.5,,-18.1
420806,,TTNU8267542,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,-18,-20.3,,-18.1
540884,,TLLU1061007,0,MXVER,ITLIV/ITLIV,,,,,Checked,5,4.94,,5.56
540882,,CAIU5554500,0,MXVER,ITLIV/ITLIV,,,,,Unchecked,4.4,4.4,,5.2
100206,,CAIU5654808,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.6
100510,,TLLU1051544,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4,,5
100406,,TLLU1049275,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4.1,,5.1
100112,,TLLU1080075,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.06,,5.38
100104,,TLLU1052216,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.8
100310,,TLLU1052197,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.9
420582,,CGMU5469333,0,MXVER,**MLT/**MLT,,,,,Checked,13.5,13.7,,14.8
100102,,BMOU9643062,0,MXVER,ESALG/ESALG,,,,,Checked,5,4.81,,6
100106,,CAIU5587968,0,MXVER,ESALG/ESALG,,,,,Checked,6,6.19,,6.94
100306,,CAIU5555174,0,MXVER,ESALG/ESALG,,,,,Unchecked,5.5,5.5,,6.5
100108,,TLLU1049911,0,MXVER,ESALG/ESALG,,,,,Unchecked,5.5,5.6,,6.7
100404,,TLLU1051170,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4,,5.1
100410,,TLLU1049721,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.8
100408,,TLLU1079388,0,MXVER,ESALG/ESALG,,,,,Checked,5,4.81,,5.5
100210,,TLLU1049491,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.5
100204,,TLLU1070400,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.13,,6.06
100304,,TLLU1053608,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.5
100208,,TLLU1053038,0,MXVER,ESALG/ESALG,,,,,Checked,5,4.88,,5.31
100110,,TLLU1049254,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.6
420584,,CGMU5129518,0,MXVER,**MLT/**MLT,,,,,Checked,18,18.5,,19.7
420586,,CGMU9314643,0,MXVER,**MLT/**MLT,,,,,Checked,18,18.01,,18.69
100308,,TLLU1059822,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.06,,6.13
100202,,CAIU5654881,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,6
