Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
540384,,CGMU4954226,0,PAMIT,ESBCN/ESALG,Checked,,,-17.81,-21.69,,-17.5,,,,,,,,,,
260306,,CGMU6914480,0,PAMIT,ITLIV/UNOPT,Checked,,,-20,-25.1,,-19.1,,,,,,,,,,
260308,,CGMU5252380,0,PAMIT,ITLIV/UNOPT/ITLIV,Checked,,,-18,-18.05,,-18.16,,,,,,,,,,
180806,,CGMU6911075,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-25.4,,-19.4,,,,,,,,,,
180804,,CGMU6910459,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-25.1,,-19.5,,,,,,,,,,
260302,,CXRU1004794,0,PAMIT,ITLIV/ESALG,Unchecked,,,-20,-20.9,,-20.8,,,,,,,,,,
260304,,CGMU5324999,0,PAMIT,ITLIV/MXESE,Unchecked,,,-20,-21.2,,-20.7,,,,,,,,,,
540382,,TTNU8220756,0,PAMIT,ESVLC/ESALG,Unchecked,,,-23,-23.9,,-23.4,,,,,,,,,,
260110,,CGMU9343298,2,CRMOB,ITLIV/MXESE/ITLIV,Checked,,,6.5,6.49,,7.26,,,,,,,,,,
260106,,CGMU9384466,0,CRMOB,ITLIV/ESALG,Checked,,,6.5,6.49,,7,,,,,,,,,,
260208,,CGMU5296304,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,6.4,,7.9,,,,,,,,,,
260406,,CGMU4941912,1,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,13.31,13.38,,14.19,,,,,,,,,,
260212,,CGMU4952120,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,7,7,,7.9,,,,,,,,,,
260410,,CGMU9340405,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,12.8,,13.9,,,,,,,,,,
260408,,CGMU5529772,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,6.5,,7.6,,,,,,,,,,
460706,,SEGU9005492,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.5,,6.8,,,,,,,,,,
461010,,TTNU8055841,0,CRMOB,ITLIV/USHOU,Unchecked,,,7,7.1,,7.9,,,,,,,,,,
460906,,TCLU1206530,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.5,,7.4,,,,,,,,,,
260112,,CGMU4993731,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.6,,7.1,,,,,,,,,,
541182,,APRU5729630,0,CRMOB,FRMRS/USHOU/FRMRS,Unchecked,,,-23.3,-23.9,,-23.1,,,,,,,,,,
460610,,CGMU4973653,0,CRMOB,ITLIV/BRIOA/ITLIV,Checked,,,13.3,13.29,,13.78,,,,,,,,,,
340412,,BMOU9644433,0,CRMOB,ESBCN/USHOU/ESBCN,Checked,,,13.31,14.13,,13.88,,,0,20.3,,,0,0.6,,
340384,,CXRU1528580,0,CRMOB,ESBCN/MAAGA/ESBCN,Unchecked,,,13.3,13.4,,14.6,,,,,,,,,,
460604,,TLLU1042687,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,6.5,6.5,,7.19,,,0,,,,0,25.5,,
260402,,CAIU5529302,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.3,,7,,,,,,,,,,
461008,,TLLU1042692,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,6.5,6.69,,6.94,,,0,,,,0,25.5,,
260404,,CAIU5538074,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.4,,8,,,,,,,,,,
460810,,APRU6144505,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.7,,6.8,,,,,,,,,,
260102,,APRU6122701,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.4,,7.2,,,,,,,,,,
461306,,TRIU8733223,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.8,,6.9,,,,,,,,,,
461206,,APRU6111271,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,6.9,,,,,,,,,,
461308,,CGMU5057608,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.3,,14.1,,,,,,,,,,
460508,,AMCU9297119,1,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,7.2,7.2,,8.3,,,,,,,,,,
260310,,TEMU9044068,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13,,13.9,,,,,,,,,,
460506,,CGMU9404705,0,CRMOB,ITLIV/BRIOA/ITLIV,Checked,,,6.5,7.4,,7.3,,,,,,,,,,
461208,,TRIU8978252,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,7.9,,,,,,,,,,
460502,,TRIU8795420,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,7.2,7.2,,8.4,,,,,,,,,,
461108,,TRIU8102043,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.6,,6.9,,,,,,,,,,
260412,,CGMU9334953,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.3,,14.2,,,,,,,,,,
460510,,CGMU5079021,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,13.3,14.04,,14.12,,,,,,,,,,
460608,,TEMU9092770,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.4,,14,,,,,,,,,,
461106,,CGMU5133307,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,13.3,13.3,,14.6,,,,,,,,,,
340382,,CGMU4989881,0,CRMOB,ESBCN/BRIOA/ESBCN,Checked,,,13.9,13.88,,14.52,,,,,,,,,,
340410,,APRU5600160,0,CRMOB,ESBCN/ESALG/ESBCN,Unchecked,,,13.9,14,,14.9,,,,,,,,,,
340408,,APRU5841505,0,CRMOB,ESBCN/BRIOA/ESBCN,Unchecked,,,13.9,13.8,,14.8,,,,,,,,,,
340406,,TCLU1075574,0,CRMOB,ESBCN/ESALG/ESBCN,Unchecked,,,13.9,13.7,,14.3,,,,,,,,,,
180812,,APRU5600719,0,CRMOB,ITGOA/USHOU/ITGOA,Unchecked,,,6.5,6.4,,7,,,,,,,,,,
180510,,APRU5602136,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.3,,7.3,,,,,,,,,,
180504,,BMOU9788810,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.2,,6.9,,,,,,,,,,
460802,,SEGU9161941,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.6,,7.8,,,,,,,,,,
541384,,CGMU5394830,0,CRMOB,FRMRS/ESALG/FRMRS,Checked,,,-28,-27,,-27.4,,,,,,,,,,
460910,,CGMU9347360,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.6,,7,,,,,,,,,,
180810,,APRU6102182,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.4,,6.9,,,,,,,,,,
460602,,TCLU1313060,0,CRMOB,ITLIV/ESALG,Unchecked,,,13.3,13.4,,14.2,,,,,,,,,,
260104,,TCLU1319222,0,CRMOB,ITLIV/ESALG,Unchecked,,,13.3,13.2,,14,,,,,,,,,,
260210,,SEGU9046207,0,CRMOB,ITLIV/BRRIG,Unchecked,,,13.3,13.3,,14,,,,,,,,,,
260108,,TCLU1054519,0,CRMOB,ITLIV/BRFOR,Unchecked,,,13.3,13.4,,15.1,,,,,,,,,,
260312,,CXRU1386531,0,CRMOB,ITLIV/USHOU,Unchecked,,,6.5,6.4,,7.4,,,,,,,,,,
460804,,TRIU8991125,0,CRMOB,ITLIV/PAMIT,Unchecked,,,13.3,13.3,,13.7,,,,,,,,,,
460808,,TCLU1290854,0,CRMOB,ITLIV/USHOU,Unchecked,,,13.3,13.5,,13.7,,,,,,,,,,
460712,,TTNU8987687,0,CRMOB,ITLIV/ESALG,Unchecked,,,13.3,13.2,,14.1,,,,,,,,,,
461012,,TTNU8437470,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,6.5,6.4,,7.4,,,,,,,,,,
460912,,MFTU8190747,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.7,,7.1,,,,,,,,,,
460702,,MFTU8192380,0,CRMOB,ITLIV/ESALG,Unchecked,,,13.3,13.3,,13.8,,,,,,,,,,
180502,,APRU5752157,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.3,,6.6,,,,,,,,,,
460904,,TEMU9252375,0,CRMOB,ITLIV/BRIOA/ITLIV,Unchecked,,,6.5,6.4,,7.8,,,,,,,,,,
460504,,SEGU9169752,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.9,13.9,,14.8,,,,,,,,,,
460512,,TRLU1689329,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.9,13.7,,14.1,,,,,,,,,,
541382,,CGMU5359505,0,CRMOB,FRMRS/ESALG/FRMRS,Checked,,,-18,-21.98,,-18.9,,,,,,,,,,
461212,,TLLU1158954,0,CRMOB,ITLIV/PAMIT,Unchecked,,,13.3,13.3,,14.2,,,,,,,,,,
541186,,TTNU8659559,0,CRMOB,FRMRS/ESALG/FRMRS,Checked,,,-18,-18.99,,-18.78,,,,,,,,,,
260202,,SEGU9050911,0,CRMOB,ITLIV/NICIO,Unchecked,,,13.3,13.4,,14.5,,,,,,,,,,
460704,,CGMU5471372,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,6.5,6.6,,7.2,,,,,,,,,,
460806,,TEMU9443746,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,13.9,14.1,,14.8,,,,,,,,,,
461210,,APRU5720653,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,13.9,14,,14.7,,,,,,,,,,
541386,,TTNU8225911,0,CRMOB,FRMRS/ESALG/FRMRS,Unchecked,,,-18,-18.9,,-18.2,,,,,,,,,,
180508,,CGMU5332192,0,CRMOB,ITGOA/ESALG/ITGOA,Checked,,,6.5,6.55,,7.62,,,,,,,,,,
180808,,CGMU9357666,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.6,,7,,,,,,,,,,
260206,,TRIU8863891,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,7,7.1,,8,,,,,,,,,,
460908,,CGMU7503421,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,13.9,13.9,,14.4,,,,,,,,,,
460710,,CXRU1313176,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,13.9,13.9,,14.6,,,,,,,,,,
460812,,CGMU5305704,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,13.9,14,,14.7,,,,,,,,,,
460708,,SZLU9496213,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,13.9,13.91,,14.21,,,,,,,,,,
461112,,CGMU9367350,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,7.2,,7.18,,,,,,,,,,
540182,,CGMU5179910,0,CRMOB,ESVLC/ESALG/ESVLC,Checked,,,-23,-21.7,,29.9,,,,,,,,,,
461006,,CXRU1530361,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,6.5,6.5,,7.5,,,,,,,,,,
540184,,CGMU5103149,0,CRMOB,ESVLC/ESALG/ESVLC,Checked,,,-18,-25.3,,-18.5,,,,,,,,,,
540082,,CGMU5084537,0,CRMOB,ESVLC/BRIOA/ESVLC,Unchecked,,,-23,-24,,-22.8,,,,,,,,,,
460606,,TTNU8006699,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,7,,,,,,,,,,
541184,,TTNU8381730,0,CRMOB,FRMRS/ESALG/FRMRS,Unchecked,,,-18,-19.1,,-18.1,,,,,,,,,,
180506,,TTNU8282763,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,12,12.4,,13.1,,,,,,,,,,
461410,,APRU5741759,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.7,,8.5,,,,,,,,,,
461310,,TCLU1305738,0,CRMOB,ITLIV/ESALG,Checked,,,6.5,6.5,,6.81,,,0,,,,0,25.5,,
461110,,MFTU8190958,0,CRMOB,ITLIV/ESALG,Unchecked,,,13.3,13.3,,14.4,,,,,,,,,,
260204,,CXRU1515691,0,CRMOB,ITLIV/CRMOB,Unchecked,,,6.5,6.7,,7.2,,,,,,,,,,
461004,,CGMU4841976,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,8,,,,,,,,,,
460612,,GESU9553871,0,CRMOB,ITLIV/CRMOB,Checked,,,6.5,6.48,,7.4,,,,,,,,,,
461406,,TEMU9420967,0,CRMOB,ITLIV/CRMOB,Unchecked,,,6.5,6.5,,7.1,,,,,,,,,,
461408,,CGMU5239109,0,CRMOB,ITLIV/CRMOB,Checked,,,6.5,6.47,,6.81,,,,,,,,,,
420302,,TLLU1045325,0,COCTG,ESVLC/NGAPP/ESVLC,Checked,,,-20,-23.88,,-20,,,0,,,,0,25.5,,
420410,,CGMU5269079,0,COCTG,ESVLC/ESALG/ESVLC,Checked,,,-25,-28.16,,-25.13,,,,,,,,,,
420404,,CGMU5460193,0,COCTG,ESVLC/SIKOP/ESVLC,Checked,,,-25,-23.7,,14.9,,,,,,,,,,
,,RMMU4422370,2,,,Checked,,,,,,,,,,,,,,,,
420312,,CGMU5183801,0,COCTG,ESVLC/ESALG/ESVLC,Checked,,,-25,-24.13,,-24.91,,,,,,,,,,
420310,,SEKU9060827,0,COCTG,ESVLC/ESALG/ESVLC,Checked,,,-23,-26.38,,-23,,,,,,,,,,
260382,,CGMU5003978,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.6,13.6,,14.31,,,,,,,,,,
420282,,CXRU1638401,0,COCTG,ESVLC/ESALG/ESVLC,Checked,,,-23,-27.59,,-23.89,,,,,,,,,,
260182,,CGMU5606673,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.63,14.13,,15.31,,,,,,,,,,
420482,,CGMU5198838,0,COCTG,ESVLC/NGAPP/ESVLC,Checked,,,-25,-24.38,,-24.98,,,,,,,,,,
420382,,CGMU5567767,0,COCTG,ESVLC/INNSA/ESVLC,Checked,,,-20,-18.9,,-19.5,,,,,,,,,,
420184,,TLLU1069667,0,COCTG,ESVLC/ESALG/ESVLC,Checked,,,-20,-21.75,,-19.88,,,0,0,,,0,25.5,,
260286,,TTNU8638730,0,COCTG,ITLIV/SNDKR/ITLIV,Checked,,,13.63,13.31,,13.75,,,0,20.3,,,0,0.2,,
420084,,CGMU5197370,0,COCTG,ESVLC/INNSA/ESVLC,Unchecked,,,-25,-29.64,,-25.08,,,,,,,,,,
260386,,CGMU6527521,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.63,13.63,,14.13,,,,,,,,,,
460784,,TCLU1296929,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.63,13.63,,13.88,,,0,,,,0,25.5,,
60686,,APRU5825227,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14.2,,15,,,,,,,,,,
461484,,CGMU4986389,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.6,13.61,,14.15,,,,,,,,,,
180602,,TEMU9267457,0,COCTG,ITGOA/ESALG/ITGOA,Unchecked,,,-21,-21.7,,-21.3,,,,,,,,,,
380306,,APRU5047898,0,COCTG,FRMRS/MAAGA/FRMRS,Unchecked,,,0,0.1,,0.3,,,,,,,,,,
220182,,SEKU9060616,0,COCTG,ITLIV/BRIOA/ITLIV,Unchecked,,,-20,-22.88,,-20.13,,,,,,,,,,
380408,,CAIU5589600,0,COCTG,FRMRS/ESALG/FRMRS,Checked,,,0.5,0.5,,0.94,,,0,20.8,,,0,0.1,,
260188,,TCLU1160911,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,13,13.3,,14.1,,,,,,,,,,
180512,,SEKU9064756,0,COCTG,ITGOA/ESALG/ITGOA,Checked,,,-21,-23.88,,-21,,,,,,,,,,
420306,,FSCU5963764,0,COCTG,ESVLC/QAHMD/ESVLC,Unchecked,,,-25,-26.1,,-25,,,,,,,,,,
60682,,GESU9574257,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14.2,,14.7,,,,,,,,,,
461384,,APRU5729012,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,14,13.9,,15.1,,,,,,,,,,
460688,,CGMU5549676,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,1,1,,2.1,,,,,,,,,,
380110,,TTNU8621419,0,COCTG,FRMRS/ESALG/FRMRS,Checked,,,2,2.13,,2.44,,,0,21.1,,,0,0.1,,
380208,,CGMU5180206,0,COCTG,FRMRS/BRSSZ/FRMRS,Checked,,,1,1.1,,2,,,,,,,,,,
180608,,TCLU1386534,0,COCTG,ITGOA/ESALG/ITGOA,Unchecked,,,13,13.1,,14.1,,,,,,,,,,
461088,,CGMU5603165,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.63,14.13,,14.88,,,,,,,,,,
461684,,CGMU5149330,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.9,13.9,,14.9,,,,,,,,,,
420082,,TRIU8511334,0,COCTG,ESVLC/ESALG/ESVLC,Unchecked,,,13,13.1,,14.1,,,,,,,,,,
380406,,TRIU8724010,0,COCTG,FRMRS/BRSSZ/FRMRS,Unchecked,,,1,1.1,,1.6,,,,,,,,,,
60584,,APRU5101495,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,14,14,,14.8,,,,,,,,,,
461386,,TEMU9810245,0,COCTG,ITLIV/BRIOA/ITLIV,Checked,,,13.88,13.69,,14.63,,,,,,,,,,
60582,,CXRU1526778,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,13.9,,14.9,,,,,,,,,,
260088,,CGMU9297253,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.3,13.3,,14.1,,,,,,,,,,
260482,,APRU5735355,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14.2,,14.6,,,,,,,,,,
260384,,TRIU8515010,0,COCTG,ITLIV/MXESE/ITLIV,Unchecked,,,14,14.1,,14.6,,,,,,,,,,
461584,,TCLU1060738,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.3,13.3,,13.7,,,,,,,,,,
260284,,CGMU5182174,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,13.9,,14.4,,,,,,,,,,
460584,,CXRU1251665,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,13,13.1,,14.3,,,,,,,,,,
460686,,TRIU8766762,0,COCTG,ITLIV/BRIOA/ITLIV,Unchecked,,,14,13.9,,14.9,,,,,,,,,,
260082,,TCLU1386010,0,COCTG,ITLIV/BRIOA/ITLIV,Unchecked,,,13,13.1,,14,,,,,,,,,,
461582,,SEKU9062347,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,13.31,13.19,,14.38,,,,,,,,,,
461388,,CRSU6111728,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.6,13.6,,14.03,,,,,,,,,,
461682,,APRU6101720,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14.2,,15,,,,,,,,,,
461182,,AMCU9290794,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.6,13.54,,13.81,,,,,,,,,,
60784,,CGMU4934683,0,COCTG,ITLIV/PAMIT/ITLIV,Checked,,,13.6,13.45,,13.97,,,,,,,,,,
260186,,TRIU8508731,0,COCTG,ITLIV/MAAGA/ITLIV,Unchecked,,,14,14,,15.1,,,,,,,,,,
340082,,TTNU8204781,0,COCTG,ESBCN/ESALG/ESBCN,Unchecked,,,2,2,,3.2,,,,,,,,,,
60586,,AMCU9268851,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.6,13.6,,14.01,,,,,,,,,,
461482,,APRU5779369,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,13,12.9,,13.8,,,,,,,,,,
260086,,TTNU8301499,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,14,14.3,,15,,,,,,,,,,
180612,,CGMU5569775,0,COCTG,ITGOA/MXESE/ITGOA,Checked,,,13.5,13.5,,14.6,,,,,,,,,,
420408,,CGMU5435971,0,COCTG,ESVLC/ESALG/ESVLC,Unchecked,,,-25,-26.4,,-25.2,,,,,,,,,,
260184,,TTNU8423049,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,1,0.9,,2.4,,,,,,,,,,
460588,,APRU5722105,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,13,13.2,,14.2,,,,,,,,,,
340386,,CGMU5479218,0,COCTG,ESBCN/ESALG/ESBCN,Checked,,,1,0.95,,0.97,,,,,,,,,,
180984,,APRU5715960,0,COCTG,ITLIV/BRIOA/ITLIV,Unchecked,,,13,13.1,,13.8,,,,,,,,,,
220282,,CAIU5508871,0,COCTG,ITLIV/AEJEA/ITLIV,Unchecked,,,5,5.06,,5.13,,,5,12.2,,,5,5.1,,
461082,,TRIU8624285,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14,,14.8,,,,,,,,,,
460782,,CGMU5550091,0,COCTG,ITLIV/ESALG/ITLIV,Checked,,,-20,-27,,-20.6,,,,,,,,,,
460882,,APRU6103065,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14.1,,14.8,,,,,,,,,,
460886,,CGMU5556206,0,COCTG,ITLIV/MXESE/ITLIV,Checked,,,13.3,13.3,,14.3,,,,,,,,,,
380312,,CGMU5172746,0,COCTG,FRMRS/ESALG/FRMRS,Unchecked,,,0,0.2,,0.5,,,,,,,,,,
460884,,CGMU5225194,0,COCTG,ITLIV/MXESE/ITLIV,Checked,,,1,1.1,,1.7,,,,,,,,,,
60782,,CGMU5597519,0,COCTG,ITLIV/USHOU/ITLIV,Checked,,,13.63,14,,15.13,,,,,,,,,,
460684,,TRIU8509487,0,COCTG,ITLIV/ESALG/ITLIV,Unchecked,,,13,12.9,,14.3,,,,,,,,,,
460682,,BMOU9704888,0,COCTG,ITLIV/USHOU/ITLIV,Unchecked,,,14,14,,14.8,,,,,,,,,,
