Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
350684,,CGMU2999807,0,ESALG,USHOU/NGAPP/USHOU,,,,,Unchecked,-10,-9.1,,-9.9
350682,,CRSU5020407,0,ESALG,USHOU/NGAPP/USHOU,,,,,Unchecked,10,10,,10.3
420512,,APRU5733460,0,MTMLA,JMKIN/INNSA/JMMBJ,,,,,Unchecked,-20,-21.2,,-19.9
261112,,APRU5703743,0,MTMLA,DOCAU/INNSA/DOCAU,,,,,Unchecked,-21,-20.4,,-20.7
421208,,CGMU6521349,0,MTMLA,MQFDF/EGDAM/MQFDF,,,,,Unchecked,4,4.13,,4.88
140582,,TTNU8257610,0,MTMLA,COCTG/GRSKG/CLSAI,,,,,Unchecked,4,4,,4.5
420710,,TEMU9250829,0,MTMLA,JMKIN/INMUN/BZBZE,,,,,Unchecked,-21,-23,,-21
270302,,CGMU2992762,0,MTMLA,MXVER/HRRJK/MXVER,,,,,Checked,15,14.98,,15.34
420912,,SEGU9525489,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18.1,,18.6
420712,,CGMU4997212,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Checked,18,17.97,,18.53
231382,,CGMU3030613,0,MTMLA,COCTG/INNSA/ANWIL,,,,,Unchecked,15,15,,15.2
260912,,CGMU9371129,0,MTMLA,DOCAU/INNSA/DOCAU,,,,,Checked,20,20.98,,20.58
420910,,TTNU8535481,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18.2,,18.4
420510,,TRIU8560811,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18,,18.5
420908,,CGMU5406398,0,MTMLA,JMKIN/TRISK/VELAG,,,,,Checked,14,14.3,,14.4
,,CXRU1046207,1,,,,,,,Checked,-10,-14.19,,-10.38
220382,,CAIU5650103,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,11.81,,12.69
220084,,CGMU5101552,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12,,12.7
220484,,CGMU5130205,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12,,12.7
220582,,CGMU5261463,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.62,,12.2
220184,,CGMU5293917,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.2,,12.8
220384,,CGMU5336979,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,15.82,,13.8
220284,,CGMU5457712,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.1,,12.3
220482,,CGMU5471876,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.1,,12.7
220082,,CGMU5530705,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,10,10.1,,10.6
220182,,SZLU9203085,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
220282,,TTNU8379727,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
620180,,TTNU8627058,0,FRMRS,JMKIN/FRMRS/WIWIL,,,,,Checked,-20,-21.88,,-20
430406,,CGMU2991690,0,FRMRS,MQFDF/FRMRS/MQFDF,,,,,Unchecked,15,14.97,,15.33
430402,,CXRU1165633,0,FRMRS,MQFDF/FRMRS/MQFDF,,,,,Unchecked,15,16.5,,16.3
430404,,BMOU8710525,0,FRMRS,MQFDF/FRMRS/MQFDF,,,,,Unchecked,15,15.1,,15.4
430408,,CGMU3009792,0,FRMRS,MQFDF/FRMRS/MQFDF,,,,,Unchecked,15,15,,15.9
180312,,TLLU1068660,0,FRMRS,GPPTP/FRMRS/DDDDC,,,,,Unchecked,13,13,,13.5
260712,,CAIU5460530,0,FRMRS,DOCAU/DOCAU,,,,,Unchecked,2,2.3,,2.7
380282,,SEGU9164576,0,FRMRS,COCTG/FRMRS/BABAQ,,,,,Unchecked,1,1,,1.2
380284,,CGMU5122771,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Checked,25,25,,25.3
380286,,CGMU6524380,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Checked,25,25.81,,25.63
380482,,TTNU8012860,0,FRMRS,COCTG/FRMRS/BABAQ,,,,,Unchecked,1,1.1,,1.5
380484,,SZLU9625521,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Unchecked,25,24.9,,25.7
380486,,CGMU5231622,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Checked,25,25,,25
231384,,CGMU3015584,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Checked,5,6.78,,5.93
190608,,CGMU3064510,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Checked,-19,-20.67,,-21.49
620080,,AMCU9287527,0,ESBCN,JMKIN/ESBCN/CUMAR,,,,,Checked,-20,-14.45,,-20.67
620182,,CGMU5519310,0,ESBCN,JMKIN/ESBCN/CRMOB,,,,,Checked,-21,-25.3,,-20.5
190604,,TRIU6683355,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Unchecked,-18,-17.8,,-18.3
461582,,CGMU6905473,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,-22,-25.9,,-21.8
220686,,TRLU1696185,0,ESBCN,COCTG/ESBCN/PAMIT,,,,,Unchecked,-18,-18.6,,-18
190606,,CGMU3063303,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Checked,-19,-19.11,,-19.58
181010,,TCLU1134390,0,ESBCN,MQFDF/ESBCN/MQFDF,,,,,Unchecked,-25,-27.1,,-24.9
300686,,TCLU1211840,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,-22,-21.8,,-22.8
181012,,BMOU9710638,0,ESBCN,MQFDF/INNSA/MQFDF,,,,,Unchecked,-20,-22.9,,-19.9
220688,,BMOU9879382,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-22.5,,-21.7
220682,,TLLU1161243,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-23.8,,-21.9
220684,,TCLU1210925,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-24.6,,-21.4
300684,,TTNU8688752,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Checked,-20,-27.25,,-19.81
140384,,APRU5799010,0,ESVLC,USHOU/ESVLC/USHOU,,,,,Unchecked,-2,-1.2,,-1.9
180684,,TCLU1160233,0,ESVLC,MQFDF/ESVLC/MQFDF,,,,,Unchecked,2,2,,2.4
180812,,CGMU5227221,0,ESVLC,JMKIN/ESVLC/CWWIL,,,,,Unchecked,3,3.3,,4.2
190610,,CGMU3026932,0,ESVLC,JMKIN/ESVLC/PFPPT,,,,,Unchecked,-18,-19,,-18.5
191082,,SEGU9370828,0,ESVLC,MQFDF/ESVLC/MQFDF,,,,,Unchecked,-18,-18.3,,-18.5
300682,,TRIU8516676,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,-20,-21.9,,-20.1
300688,,TCLU1054057,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,4,4,,4.4
340382,,CGMU9342250,0,ESVLC,JMKIN/ESVLC/VEGUT,,,,,Checked,15,15.99,,15.81
380986,,TCLU1156249,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,-18,-16.9,,-17.9
380988,,TTNU8325973,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,-18,-19.2,,-18.4
381186,,TEMU9222679,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,-18,-19.6,,-18.3
381188,,CGMU4992904,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,-18,-23.9,,-17.8
381386,,CGMU5236901,0,ESVLC,DOCAU/INCOK/DOCAU,,,,,Unchecked,-20,-23.3,,-20.4
381384,,TTNU8425993,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,4,4.3,,4.5
390686,,CXRU1277952,0,ESVLC,DOCAU/ESVLC/DOCAU,,,,,Unchecked,-18,-19.1,,-17.7
461182,,BCHU0080267,0,ESVLC,JMKIN/ESVLC/HNPCR,,,,,Unchecked,3,3.2,,4.1
461184,,CGMU9400510,0,ESVLC,JMKIN/ESVLC/VEPBL,,,,,Unchecked,4,4.2,,4.5
500182,,TRIU8119914,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,18,18.1,,18.5
500382,,TCLU1139616,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,-18,-21.9,,-18.3
500582,,GESU9586005,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-24.9,,-20.7
500682,,CGMU5225656,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Checked,-20,-19.4,,-19.2
500782,,CXRU1557193,0,ESVLC,COCTG/ESVLC/PAMIT,,,,,Unchecked,19,20,,20.4
500882,,CGMU9345367,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Checked,-20,-25.41,,-20.04
500982,,TTNU8292782,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-19,,-20.7
501082,,CGMU5040333,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Checked,-20,-20.48,,-19.26
501182,,APRU6106634,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-19,,-20.2
