Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
21084,,CGMU5172068,0,USHOU,COCTG/USHOU/COCTG,,,,,Checked,-18,-21.9,,-17.6
420506,,SEGU9537920,1,USHOU,MTMLA/USHOU/TRGEB,,,,,Checked,-18,-16.5,,-17.1
20782,,TRIU8508984,0,USHOU,ESALG/USHOU/CIABJ,,,,,Unchecked,-23,-25.3,,-23.3
420606,,TRIU8965620,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.3,,1.5
420706,,TRIU8686081,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0,,1
21082,,CRLU1842051,0,USHOU,COCTG/USHOU/COCTG,,,,,Unchecked,-18,-20.2,,-18.3
420806,,TTNU8267542,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,-18,-20,,-18
540884,,TLLU1061007,0,MXVER,ITLIV/ITLIV,,,,,Checked,5,4.75,,5.56
540882,,CAIU5554500,0,MXVER,ITLIV/ITLIV,,,,,Unchecked,4.4,4.4,,5.4
100206,,CAIU5654808,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.5
100510,,TLLU1051544,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4,,5.2
100406,,TLLU1049275,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4,,5.1
100112,,TLLU1080075,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.13,,5.44
100104,,TLLU1052216,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.5
100310,,TLLU1052197,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,6.1
420582,,CGMU5469333,0,MXVER,**MLT/**MLT,,,,,Checked,13.5,13.3,,14.9
100102,,BMOU9643062,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.13,,6
100106,,CAIU5587968,0,MXVER,ESALG/ESALG,,,,,Checked,6,5.94,,6.94
100306,,CAIU5555174,0,MXVER,ESALG/ESALG,,,,,Unchecked,5.5,5.5,,6.3
100108,,TLLU1049911,0,MXVER,ESALG/ESALG,,,,,Unchecked,5.5,5.5,,6.6
100404,,TLLU1051170,0,MXVER,ESALG/ESALG,,,,,Unchecked,4,4,,5
100410,,TLLU1049721,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.9
100408,,TLLU1079388,0,MXVER,ESALG/ESALG,,,,,Checked,5,4.81,,5.5
100210,,TLLU1049491,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.6
100204,,TLLU1070400,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.06,,6.13
100304,,TLLU1053608,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.6
100208,,TLLU1053038,0,MXVER,ESALG/ESALG,,,,,Checked,5,5,,5.31
100110,,TLLU1049254,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,5.7
420584,,CGMU5129518,0,MXVER,**MLT/**MLT,,,,,Checked,18,18,,19.9
420586,,CGMU9314643,0,MXVER,**MLT/**MLT,,,,,Checked,18,17.3,,18.58
100308,,TLLU1059822,0,MXVER,ESALG/ESALG,,,,,Checked,5,4.88,,6
100202,,CAIU5654881,0,MXVER,ESALG/ESALG,,,,,Unchecked,5,5,,6
