Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
20282,,CGMU5262942,0,USHOU,MTMLA/USHOU/QAHMD,Checked,,,9.4,10.05,,9.62,,,,,,,,,,
380512,,SEGU9156267,0,USHOU,ESALG/USHOU/CDMAT,Unchecked,,,-18,-22.2,,-18.2,,,,,,,,,,
421306,,TEMU9444423,0,USHOU,ESVLC/USHOU/ESVLC,Unchecked,,,9,8.9,,9.4,,,,,,,,,,
380510,,CGMU5174604,0,USHOU,ESALG/USHOU/GHTEM,Unchecked,,,-18,-21.9,,-17.4,,,,,,,,,,
340588,,TTNU8777084,0,USHOU,MTMLA/USHOU/TRAVC,Unchecked,,,20,19.9,,20.9,,,,,,,,,,
341686,,TTNU8840356,0,USHOU,MTMLA/USHOU/AEJEA,Unchecked,,,5,5.1,,5.9,,,,,,,,,,
380508,,SZLU9191997,0,USHOU,ESALG/USHOU/GHTEM,Unchecked,,,-18,-20.5,,-17.6,,,,,,,,,,
,,RMMU4383880,2,,,Checked,,,,,,,,,,,,,,,,
300508,,TTNU8637143,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,4.88,,5.75,,,5,4.9,,,5,5.4,,
300806,,IKSU4008310,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,5.13,,5.63,,,5,14.2,,,5,5.7,,
300610,,TTNU8627844,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,5.06,,6,,,5,5,,,5,5.2,,
300606,,TLLU1060530,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,4.94,,5.75,,,5,4.7,,,5,5.9,,
301010,,TLLU1070987,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,4.94,,5.5,,,5,17.9,,,5,2.6,,
300510,,TLLU1049402,0,MXVER,ESALG/ESALG,Checked,,,5,4.94,,5.69,,,5,5,,,5,5.1,,
300708,,TTNU8620156,0,MXVER,ESALG/USHOU/ESALG,Checked,,,4,4.06,,4.63,,,5,6.2,,,5,5.3,,
300710,,TTNU8627823,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,5,,5.81,,,5,4.9,,,5,4.6,,
300910,,TTNU8635963,0,MXVER,ESALG/USHOU/ESALG,Checked,,,6,5.88,,6,,,4,4,,,6,5.6,,
300810,,CAIU5509965,0,MXVER,ESALG/USHOU/ESALG,Checked,,,6.5,6.5,,6.81,,,5,4.8,,,5,4.7,,
301006,,TLLU1050980,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5.6,5.7,,8,,,,5,,,,4.6,,
301008,,TLLU1053402,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,4.9,,5.8,,,,4.9,,,,4.8,,
300706,,TCLU1386257,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5.5,5.4,,6.4,,,,6.9,,,,4.9,,
300612,,IKSU4010719,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,5.2,,5.5,,,,6.3,,,,5.3,,
300608,,CAIU5589507,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,6.5,6.5,,7.7,,,,9.8,,,,5.2,,
341288,,SZLU9566516,0,MXVER,MTMLA/USHOU/MTMLA,Checked,,,18,18.05,,18.04,,,,,,,,,,
340988,,TTNU8038470,0,MXVER,MTMLA/MXVER/MTMLA,Unchecked,,,18,18,,19,,,,,,,,,,
420610,,CGMU5451714,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,0,0,,1.5,,,,,,,,,,
300906,,CAIU5535497,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5.5,5.4,,6.4,,,,12.3,,,,5,,
180184,,TTNU8628389,0,MXVER,MTMLA/USHOU/MTMLA,Checked,,,7.19,7.31,,7,,,5,10.7,,,5,4.8,,
300908,,CAIU5557984,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,5.3,,5.8,,,,4.9,,,,4.6,,
301012,,TLLU1079109,0,MXVER,ESALG/MXVER/ESALG,Unchecked,,,6,6.1,,6.6,,,,4,,,,5.9,,
60388,,CGMU9375340,0,MXVER,MTMLA/MXVER/MTMLA,Unchecked,,,13.5,13.6,,14.6,,,,,,,,,,
420612,,CGMU5432571,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,0,0.01,,0.46,,,,,,,,,,
420602,,CGMU9408486,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,1,0.97,,1.73,,,,,,,,,,
420606,,SEGU9226600,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,1,1.1,,1.6,,,,,,,,,,
420608,,SZLU9495876,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,1,1,,1.88,,,,,,,,,,
420802,,CGMU5338591,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,1,0.8,,2,,,,,,,,,,
420604,,CGMU5173629,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,1,1,,1.9,,,,,,,,,,
380208,,CRSU6093310,0,MXVER,MTMLA/USHOU/MTMLA,Unchecked,,,13.5,13.2,,13.8,,,,,,,,,,
380188,,SEKU9056853,0,MXVER,MTMLA/USHOU/MTMLA,Checked,,,18,18.31,,18.88,,,,,,,,,,
300812,,TLLU1053378,0,MXVER,ESALG/MXVER/ESALG,Unchecked,,,6,5.9,,7.1,,,,3.8,,,,5.9,,
180482,,CGMU5555540,0,MXVER,MTMLA/USHOU/MTMLA,Checked,,,18,18,,18.6,,,,,,,,,,
300506,,TLLU1049906,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,6.6,6.4,,7.9,,,,,,,,6,,
300808,,CAIU5533318,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,5,,6.2,,,,5,,,,5.2,,
460512,,CGMU5405880,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.2,,14.6,,,,,,,,,,
460612,,CGMU5017879,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,5.5,6.28,,6.17,,,,,,,,,,
460504,,CGMU5236938,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.3,13.27,,13.79,,,,,,,,,,
460508,,CGMU5290923,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.2,,14.8,,,,,,,,,,
540082,,TEMU9220505,0,CRMOB,ESBCN/CRMOB/ESBCN,Checked,,,13.3,14.11,,14.17,,,,,,,,,,
460804,,OTPU6340945,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.16,,14.05,,,,,,,,,,
460802,,CGMU6538911,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.19,13.19,,14.69,,,,,,,,,,
460502,,TTNU8876390,2,CRMOB,MTMLA/CRMOB/SAJED,Checked,,,13.31,13.31,,13.88,,,0,,,,0,25.5,,
460602,,CGMU9370689,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,15.27,,14.95,,,,,,,,,,
460904,,TCLU1340549,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.3,13.3,,14.8,,,,,,,,,,
460806,,CGMU6532050,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.19,13.13,,15.31,,,,,,,,,,
461008,,AMCU9274643,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.3,13.27,,14.26,,,,,,,,,,
460906,,CGMU5459084,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.3,13.4,,14.9,,,,,,,,,,
461006,,CGMU5360044,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.24,,14.2,,,,,,,,,,
460908,,CGMU5327257,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.22,,13.83,,,,,,,,,,
461010,,CGMU4945800,0,CRMOB,MTMLA/USHOU/UAODS,Checked,,,13.19,13.31,,15.31,,,,,,,,,,
461012,,CGMU5462149,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,7,6.9,,8.4,,,,,,,,,,
540482,,TEMU9577426,0,CRMOB,ESBCN/CRMOB/ESBCN,Checked,,,13.3,13.31,,13.92,,,,,,,,,,
460604,,CGMU5355536,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.17,,14.08,,,,,,,,,,
461110,,CGMU5544864,0,CRMOB,MTMLA/CRMOB/ROCND,Checked,,,13.3,13.3,,14.3,,,,,,,,,,
461108,,SZLU9492938,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.2,,13.7,,,,,,,,,,
461206,,CGMU5142720,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.2,,16.1,,,,,,,,,,
461406,,CGMU5314820,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.4,,15.7,,,,,,,,,,
461310,,CGMU5545855,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.2,13.2,,15.6,,,,,,,,,,
461306,,TCLU1284996,0,CRMOB,MTMLA/CRMOB/UAODS,Checked,,,13.31,13.38,,13.88,,,0,,,,0,25.5,,
461210,,SEGU9534027,0,CRMOB,MTMLA/CRMOB/GRSKG,Checked,,,-28,-29.9,,-25.8,,,,,,,,,,
461308,,TTNU8875727,0,CRMOB,MTMLA/CRMOB/TRMER,Checked,,,13.19,13.25,,14.13,,,0,,,,0,25.5,,
