Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
540384,,CGMU4954226,0,PAMIT,ESBCN/ESALG,Checked,,,-17.81,-16.38,,-16.69,,,,,,,,,,
260306,,CGMU6914480,0,PAMIT,ITLIV/UNOPT,Checked,,,-20,-23.8,,-18.6,,,,,,,,,,
260308,,CGMU5252380,0,PAMIT,ITLIV/UNOPT/ITLIV,Checked,,,-18,-17.39,,-18,,,,,,,,,,
180806,,CGMU6911075,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-24.5,,-18.9,,,,,,,,,,
180804,,CGMU6910459,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-20.6,,12,,,,,,,,,,
260302,,CXRU1004794,0,PAMIT,ITLIV/ESALG,Unchecked,,,-20,-21,,-20.7,,,,,,,,,,
260304,,CGMU5324999,0,PAMIT,ITLIV/MXESE,Unchecked,,,-20,-21.3,,-20.6,,,,,,,,,,
540382,,TTNU8220756,0,PAMIT,ESVLC/ESALG,Unchecked,,,-23,-24,,-23.4,,,,,,,,,,
260110,,CGMU9343298,2,CRMOB,ITLIV/MXESE/ITLIV,Checked,,,6.5,6.47,,7.27,,,,,,,,,,
260106,,CGMU9384466,0,CRMOB,ITLIV/ESALG,Checked,,,6.5,6.49,,7.04,,,,,,,,,,
260208,,CGMU5296304,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,7,,7.9,,,,,,,,,,
260406,,CGMU4941912,1,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,13.31,13.38,,14.19,,,,,,,,,,
260212,,CGMU4952120,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,7,7.1,,8,,,,,,,,,,
260410,,CGMU9340405,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.82,,14.16,,,,,,,,,,
260408,,CGMU5529772,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,6.5,,7.7,,,,,,,,,,
460706,,SEGU9005492,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.4,,6.9,,,,,,,,,,
461010,,TTNU8055841,0,CRMOB,ITLIV/USHOU,Unchecked,,,7,7.2,,8,,,,,,,,,,
