Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
300588,,CGMU5258351,0,USHOU,MTMLA/USHOU/JOAQJ,Checked,,,20,20.65,,20.27,,,,,,,,,,
220610,,CGMU9405888,0,MXVER,MTMLA/MTMLA,Checked,,,18,19.02,,18.3,,,,,,,,,,
300688,,CGMU5516630,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,19.29,,20.14,,,,,,,,,,
300684,,CGMU4977941,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,13.97,,14.43,,,,,,,,,,
220608,,CGMU5294934,0,MXVER,MTMLA/MTMLA,Checked,,,18,18.7,,18.8,,,,,,,,,,
220604,,CGMU5373606,0,MXVER,MTMLA/MTMLA,Checked,,,18,18.6,,18.7,,,,,,,,,,
380108,,CGMU5389433,0,USHOU,COCTG/USHOU/COCTG,Checked,,,22,22,,22.1,,,,,,,,,,
300586,,CGMU5424600,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,20.05,,20.89,,,,,,,,,,
500882,,TTNU8639758,0,MXVER,ESALG/ESALG,Checked,,,5.5,5.38,,5.75,,,4,4,,,6,6.3,,
220602,,TTNU8621126,0,MXVER,MTMLA/MTMLA,Checked,,,7.19,7.38,,7.31,,,5,4.9,,,5,4.8,,
220606,,CGMU5170321,0,MXVER,MTMLA/MTMLA,Checked,,,18,18.13,,18.5,,,,,,,,,,
500784,,TTNU8624444,0,MXVER,ESALG/ESALG,Checked,,,5,4.94,,5.44,,,5,5.5,,,5,5.2,,
500584,,TLLU1079921,0,MXVER,ESALG/ESALG,Checked,,,5.5,5.63,,5.56,,,5,4.9,,,5,4.8,,
500684,,TTNU8623659,0,MXVER,ESALG/ESALG,Checked,,,5,5.19,,5.31,,,5,4.9,,,5,4.9,,
500582,,TTNU8628795,0,MXVER,ESALG/ESALG,Checked,,,5,5,,5.56,,,5,9.7,,,5,6,,
300582,,CGMU5058029,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,14,,14.5,,,,,,,,,,
371306,,CGMU3048905,0,MXVER,CRMOB/CRMOB,Checked,,,18,18.05,,18.06,,,,,,,,,,
300584,,SEKU9058286,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,14,,14.88,,,,,,,,,,
291410,,CGMU2998185,0,USHOU,MTMLA/USHOU/KWSAA,Checked,,,5,4.88,,6.88,,,,,,,,,,
500782,,TLLU1049589,0,MXVER,ESALG/ESALG,Unchecked,,,5,5,,5.8,,,,4.9,,,,5.2,,
300682,,TRIU8124280,0,USHOU,MTMLA/USHOU/SAJED,Unchecked,,,14,14.1,,14.6,,,,,,,,,,
500682,,TLLU1049927,0,MXVER,ESALG/ESALG,Unchecked,,,5.5,5.7,,6,,,,5,,,,5.8,,
500982,,CAIU5557201,0,MXVER,ESALG/ESALG,Unchecked,,,5.5,5.5,,6,,,,12.6,,,,6,,
580082,,TRIU8687004,0,USHOU,ESALG/USHOU/GQBSG,Unchecked,,,-18,-19.2,,-18.1,,,,,,,,,,
580182,,CXRU1314568,0,USHOU,ESALG/USHOU/GQSSG,Unchecked,,,-18,-20.3,,-18.4,,,,,,,,,,
580382,,TEMU9252267,0,USHOU,ESALG/USHOU/GQSSG,Unchecked,,,-18,-18.5,,-17.5,,,,,,,,,,
300686,,CGMU5054321,0,USHOU,MTMLA/USHOU/SAJED,Unchecked,,,14,12.2,,14.5,,,,,,,,,,
540384,,CGMU4954226,0,PAMIT,ESBCN,Checked,,,-17.81,-22.19,,-17.69,,,,,,,,,,
260306,,CGMU6914480,0,PAMIT,ITLIV,Checked,,,-20,-24.5,,-18.8,,,,,,,,,,
260308,,CGMU5252380,0,PAMIT,ITLIV/ITLIV,Checked,,,-18,-17.69,,-18.12,,,,,,,,,,
580282,,TTNU8630560,0,PAMIT,ESALG/PECLL,Checked,,,6,6,,6.56,,,5,9.2,,,5,4.6,,
100782,,CGMU5158835,0,PAMIT,ESALG/ESALG,Checked,,,-35,-35,,-6.5,,,,,,,,,,
100788,,CGMU6910968,0,PAMIT,ESALG,Checked,,,-18,-17.7,,11.9,,,,,,,,,,
,,RMMU4110210,2,,,Checked,,,,,,,,,,,,,,,,
100684,,TCLU1197850,0,PAMIT,ESALG/ESALG,Checked,,,-35,-32.9,,-28.8,,,,,,,,,,
180806,,CGMU6911075,0,PAMIT,ITGOA,Checked,,,-20,-24.6,,-19.1,,,,,,,,,,
180804,,CGMU6910459,0,PAMIT,ITGOA,Checked,,,-20,-24,,-18.7,,,,,,,,,,
101284,,CGMU5276329,0,PAMIT,ESALG,Checked,,,-18,-22.02,,-18.03,,,,,,,,,,
260302,,CXRU1004794,0,PAMIT,ITLIV,Indeterminate,,,,,,,,,,,,,,,,
260304,,CGMU5324999,0,PAMIT,ITLIV,Indeterminate,,,,,,,,,,,,,,,,
101084,,TCLU1158196,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
100884,,CGMU5060833,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
101286,,TCLU1111769,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
101288,,TCLU1057396,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
101086,,CGMU9299507,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
100886,,RJCU2020185,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
100786,,TTNU8510415,0,PAMIT,ESALG,Indeterminate,,,,,,,,,,,,,,,,
100584,,CGMU5089713,0,PAMIT,ESALG/ESALG,Indeterminate,,,,,,,,,,,,,,,,
100686,,TEMU9123228,0,PAMIT,ESALG,Indeterminate,,,,,,,,,,,,,,,,
100984,,APRU6134430,0,PAMIT,ESALG,Indeterminate,,,,,,,,,,,,,,,,
