Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
420506,,SEGU9537920,1,USHOU,MTMLA/USHOU/TRGEB,,,,,Checked,-18,-20.8,,-4.6
20782,,TRIU8508984,0,USHOU,ESALG/USHOU/CIABJ,,,,,Unchecked,-23,-25.2,,-23
420606,,TRIU8965620,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.2,,1.2
420706,,TRIU8686081,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.2,,1.3
420806,,TTNU8267542,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,-18,-20,,-18.1
540884,,TLLU1061007,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Checked,5,4.75,,5.56
540882,,CAIU5554500,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Unchecked,4.4,4.4,,5.5
100206,,CAIU5654808,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.8
100510,,TLLU1051544,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,4,4,,5.2
100406,,TLLU1049275,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4,,5
100112,,TLLU1080075,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.13,,5.44
100104,,TLLU1052216,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,5,5,,5.6
100310,,TLLU1052197,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.7
420582,,CGMU5469333,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,13.5,13.6,,15.2
100102,,BMOU9643062,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.94,,6.19
100106,,CAIU5587968,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,6,6,,7.25
100306,,CAIU5555174,0,MXVER,ESALG/TTPOS/ESALG,,,,,Unchecked,5.5,5.5,,6.2
100108,,TLLU1049911,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6.3
100404,,TLLU1051170,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4,,5.1
100410,,TLLU1049721,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.5
100408,,TLLU1079388,1,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,4.81,,5.63
100210,,TLLU1049491,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
100204,,TLLU1070400,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.19,,6.25
100304,,TLLU1053608,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,5,5,,5.7
100208,,TLLU1053038,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.31,,5.63
100110,,TLLU1049254,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.1,,5.5
420584,,CGMU5129518,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,18,18,,20.5
420586,,CGMU9314643,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,18,17.92,,19.01
100308,,TLLU1059822,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.06,,6
100202,,CAIU5654881,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
20784,,CGMU5121163,0,PAMIT,ESALG/USHOU/ESALG,,,,,Checked,6.5,6.5,,8.4
580382,,CGMU5454380,0,PAMIT,ITGOA/USHOU,,,,,Checked,21.1,21.2,,21.7
501382,,CGMU6541284,0,PAMIT,ESVLC/USHOU,,,,,Checked,-22,-25.5,,-20.5
60884,,CGMU9376028,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,7,4.98,,7.29
60684,,TLLU1080100,0,CRMOB,ESVLC/CRMOB,,,,,Checked,-18,-19,,-18
381406,,CGMU6902664,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,6.5,6.4,,8.3
380208,,CGMU5106298,0,CRMOB,ITGOA/CRMOB/ITGOA,,,,,Checked,6.5,6.5,,8.6
380912,,CGMU9363674,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,13.9,12.68,,14.57
380512,,CGMU5267414,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,13.9,13.9,,14.5
380312,,SEGU9527476,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,6.5,6.4,,8.3
300712,,CGMU5017884,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,6.99,,8.85
300808,,CRSU6102027,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,5.95,,7.33
300906,,AMCU9274392,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.9,15.58,,14.85
100812,,TCLU1282479,1,CRMOB,ESALG/CRMOB/FRFOS,,,,,Checked,-23,-25.25,,-22.94
101182,,CGMU5436263,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.3,13.3,,15
141082,,CGMU6507850,0,CRMOB,MTMLA/CRMOB/UAODS,,,,,Checked,12.81,12.88,,14.69
100982,,CGMU6543353,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.88,14.31,,15.31
141282,,CGMU5407434,0,CRMOB,MTMLA/CRMOB/UAODS,,,,,Checked,13.2,13.6,,14.7
381310,,CGMU4997700,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,12.8,12.75,,14.36
300806,,CGMU5448984,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7.5,7.1,,9.9
301012,,CGMU9369190,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,4.77,,7.22
300710,,CGMU9318145,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.9,12.74,,14.44
141382,,SEGU9536821,0,CRMOB,MTMLA/CRMOB/UAODS,,,,,Checked,13.2,13.4,,14.4
140684,,CGMU5062477,0,CRMOB,MTMLA/CRMOB/ITCTA,,,,,Checked,13.3,13.3,,14.6
100608,,TEMU9087352,0,CRMOB,ESALG/CRMOB/FRFOS,,,,,Checked,-23,-23.5,,-21.7
101682,,CGMU9293936,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,7,,8.4
140582,,CGMU5108834,0,CRMOB,MTMLA/CRMOB/UAODS,,,,,Checked,13.5,13.5,,15.5
100782,,CGMU5130967,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7.5,7.5,,8
100482,,CGMU5098401,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Unchecked,13.9,13.9,,14.5
301308,,CGMU5544632,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.3,12.9,,15.7
381112,,TRLU1729400,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,6.5,6.5,,7.2
301108,,CGMU9365260,0,CRMOB,ESALG/CRMOB/MAPTM,,,,,Checked,12.8,12.8,,14.52
301206,,CGMU5546738,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.3,13.3,,16.2
301212,,CGMU5070301,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,7.1,,9.5
140882,,CGMU5347280,0,CRMOB,MTMLA/CRMOB,,,,,Checked,7,7.1,,7.7
101582,,CGMU5080932,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.9,13.4,,14.39
101282,,CGMU5506680,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.3,13.4,,13.65
100584,,CGMU5106209,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,13.9,13.9,,16.2
141488,,SEGU9534937,0,CRMOB,MTMLA/CRMOB/ROCND,,,,,Checked,13.3,13.5,,14.7
