Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
460286,,CGMU9369970,0,USHOU,ESVLC/USHOU/ESVLC,Unchecked,,,9,8.9,,9.3,,,,,,,,,,
460482,,CGMU5113086,0,PAMIT,ESVLC/NICIO,Checked,,,-22,-29.4,,-22.9,,,,,,,,,,
420302,,SZLU9495048,0,PAMIT,ESBCN/MXZLO,Unchecked,,,-20,-19.4,,-20.12,,,,,,,,,,
420308,,CGMU5522192,0,PAMIT,ESBCN/MXZLO,Unchecked,,,-20,-23.2,,-19.3,,,,,,,,,,
420306,,CGMU5521175,0,PAMIT,ESBCN/MXZLO,Unchecked,,,-20,-21.7,,-18.9,,,,,,,,,,
420304,,CGMU5475790,0,PAMIT,ESBCN/MXZLO,Unchecked,,,-20,-19.28,,-19.96,,,,,,,,,,
460484,,CGMU5363927,0,PAMIT,ESVLC/PECLL,Unchecked,,,-20,-21.9,,-20.4,,,,,,,,,,
260308,,CGMU5572932,0,CRMOB,ESBCN/CRMOB,Checked,,,13,13,,13.3,,,,,,,,,,
260304,,SEGU9225964,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.3,,14.3,,,,,,,,,,
260312,,TRIU8500258,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,14.4,,14.1,,,,,,,,,,
260104,,CRSU6157879,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,14,,14.1,,,,,,,,,,
260102,,TRIU8884106,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.9,,14.5,,,,,,,,,,
260306,,TEMU9007660,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.4,,14.2,,,,,,,,,,
260302,,SZLU9628979,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.9,,14.1,,,,,,,,,,
260310,,CXRU1383506,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.5,,14,,,,,,,,,,
140182,,CXRU1528934,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-23,-23.3,,-22.6,,,,,,,,,,
140282,,MFTU8190460,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-18,-17.5,,-18.4,,,,,,,,,,
140386,,SEGU9745842,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-23,-22.6,,-23.7,,,,,,,,,,
140186,,SEGU9746089,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-18,-18.5,,-18.6,,,,,,,,,,
140082,,CXRU1066902,0,CRMOB,ESVLC/CRMOB,Checked,,,-23,-27.09,,-23.44,,,,,,,,,,
