Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
341082,,CGMU9303340,0,USHOU,ESALG/USHOU/CGPNR,Checked,,,-18,-24.21,,-17.86,,,,,,,,,,
341182,,CGMU9325083,0,USHOU,ESALG/USHOU/GNCKY,Checked,,,-18,-21.97,,-18,,,,,,,,,,
341282,,GESU9525606,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-18.6,,-18.6,,,,,,,,,,
340984,,CXRU1321504,0,USHOU,ESALG/USHOU/GNCKY,Unchecked,,,-18,-17.6,,-19.5,,,,,,,,,,
340784,,TEMU9250834,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-18.6,,-19.4,,,,,,,,,,
340982,,CGMU5101721,0,USHOU,ESALG/USHOU/GNCKY,Checked,,,-18,-17.7,,-17.8,,,,,,,,,,
340584,,TCLU1270117,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-17.6,,-19.3,,,,,,,,,,
340782,,TRIU8680843,0,USHOU,ESALG/USHOU/GNCKY,Unchecked,,,-18,-17.5,,-19.3,,,,,,,,,,
340684,,APRU5817073,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-18.8,,-19.6,,,,,,,,,,
341582,,TRIU8507340,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-17.6,,-19.4,,,,,,,,,,
341682,,CGMU5461651,0,USHOU,ESALG/USHOU/CGPNR,Checked,,,-18,-22.2,,-17.9,,,,,,,,,,
100884,,CGMU5153746,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,21.9,,21.3,,,,,,,,,,
100888,,GESU9601481,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,21.8,,21.3,,,,,,,,,,
340582,,SZLU9017033,0,USHOU,ESALG/USHOU/GALBV,Unchecked,,,-18,-18.7,,-19.8,,,,,,,,,,
100682,,TRIU8134185,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,19.9,,21.2,,,,,,,,,,
340882,,APRU5820267,0,USHOU,ESALG/USHOU/GALBV,Unchecked,,,-18,-17.6,,-19.3,,,,,,,,,,
341382,,SZLU9642004,0,USHOU,ESALG/USHOU/GALBV,Unchecked,,,-18,-18.8,,-19.7,,,,,,,,,,
100886,,CXRU1322440,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,22,,21.4,,,,,,,,,,
340884,,CGMU5306260,0,USHOU,ESALG/USHOU/GALBV,Checked,,,-18,-22.4,,-17.2,,,,,,,,,,
100688,,CGMU5445917,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,20.5,,21.3,,,,,,,,,,
340682,,GESU9556633,0,USHOU,ESALG/USHOU/GALBV,Checked,,,-18,-23.88,,-18.1,,,,,,,,,,
341482,,TCLU1141552,0,USHOU,ESALG/USHOU/CGPNR,Unchecked,,,-18,-17.5,,-18.4,,,,,,,,,,
100686,,TRIU8664781,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,20.4,,21.1,,,,,,,,,,
100684,,TTNU8604725,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,20.4,,21.4,,,,,,,,,,
100882,,CGMU5199900,0,USHOU,ESBCN/USHOU/ESBCN,Unchecked,,,21,21.9,,21.5,,,,,,,,,,
,,HDMU5494422,2,,,Checked,,,21.13,21.38,,21.63,,,,,,,,,,
541382,,CGMU5451484,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,-16,-15.3,,-15.5,,,,,,,,,,
540882,,CGMU9378289,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,-16,-16.8,,-17.2,,,,,,,,,,
540982,,SEGU9650095,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,-16,-14.5,,10.5,,,,,,,,,,
540782,,CGMU5371959,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,0,0.2,,0.7,,,,,,,,,,
500182,,APRU5746534,0,MXVER,ITLIV/USHOU/ITLIV,Unchecked,,,-18,-19.1,,-18.4,,,,,,,,,,
500082,,MGNU3313200,0,MXVER,ITLIV/USHOU/ITLIV,Unchecked,,,-18,-19.7,,-19.1,,,,,,,,,,
540582,,TRIU8019509,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,0,-0.1,,0.1,,,,,,,,,,
541482,,CGMU6536924,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,0,0.7,,0.2,,,,,,,,,,
541282,,CGMU6544350,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,0,0,,0.1,,,,,,,,,,
461082,,TTNU8275152,0,MXVER,MTMLA/USHOU/**MLT,Unchecked,,,13.5,14.1,,14.1,,,,,,,,,,
460682,,APRU5717644,0,MXVER,MTMLA/USHOU/**MLT,Unchecked,,,13.5,13.5,,13.9,,,,,,,,,,
460882,,SZLU9854596,0,MXVER,MTMLA/USHOU/**MLT,Unchecked,,,13.5,13.3,,13.5,,,,,,,,,,
540682,,CGMU5504711,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,-16,-17.2,,-16.2,,,,,,,,,,
540684,,SZLU9134317,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,-16,-16.8,,-16.3,,,,,,,,,,
541582,,TTNU8477467,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,-16,-16.6,,-16.2,,,,,,,,,,
541082,,TTNU8516202,0,MXVER,ESVLC/USHOU/ESVLC,Unchecked,,,-16,-17.3,,-16.2,,,,,,,,,,
541182,,CGMU5302670,0,MXVER,ESVLC/USHOU/ESVLC,Checked,,,-16,-22,,-15.7,,,,,,,,,,
220782,,APRU5769674,0,PAMIT,MTMLA/USHOU,Unchecked,,,13.3,13,,13.4,,,,,,,,,,
220582,,SZLU9189808,0,PAMIT,MTMLA/NICIO,Unchecked,,,13.3,13.4,,13.4,,,,,,,,,,
220882,,CGMU5087937,0,PAMIT,MTMLA/USHOU,Checked,,,13.3,13.3,,14.8,,,,,,,,,,
221082,,APRU5775661,0,PAMIT,MTMLA/USHOU,Unchecked,,,13.3,13.1,,13.4,,,,,,,,,,
340886,,CGMU5092126,0,PAMIT,ESALG/USHOU/ESALG,Checked,,,-35,-37.6,,-35.3,,,,,,,,,,
