Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
380182,,TTNU8631187,1,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.06
380082,,TTNU8620686,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,4.75
380482,,TLLU1047267,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,4.9
501684,,TLLU1050466,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.6,,6.1
500684,,TTNU8979784,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.44
500782,,TTNU8979402,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.4
500582,,TLLU1054184,0,MXVER,,ESALG/ESALG,,,,Checked,5,5,,4.69
380382,,CAIU5554650,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5
380282,,TLLU1055180,0,MXVER,,ESALG/ESALG,,,,Checked,4,4.06,,4.69
380384,,IKSU4008239,0,MXVER,,ESALG/ESALG,,,,Unchecked,4.6,4.7,,4.5
501282,,IKSU4008408,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.63
380284,,CAIU5556782,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5.1,,5.2
500882,,BMOU9643930,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.38
500682,,CGMU6901781,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.7
500884,,TLLU1080007,0,MXVER,,ESALG/ESALG,,,,Checked,6,5.75,,6.19
140410,,TRIU8518262,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.5,,13.9
380084,,CGMU6905046,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.1,,5.1
140404,,CGMU5344300,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.4,,15.1
380484,,TTNU8620557,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.81,,5.56
501082,,TTNU8627783,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.75
501084,,CGMU6906084,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.7,,6.4
501482,,CAIU5556890,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.8,,5.6
501284,,TTNU8979911,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.44,,6.19
380184,,TTNU8631145,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.75,,4.81
501484,,CAIU5650119,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.06
540582,,TTNU8634484,0,MXVER,,ITLIV/ITLIV,,,,Checked,5,4.81,,4.69
140408,,CGMU5470463,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.7,,15
140304,,SEGU9173650,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.5,,14
140406,,CGMU5444660,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.7,,14.6
501682,,TLLU1050595,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.4,,6.1
380910,,CGMU5019608,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Checked,-18,-18.2,,-18.01
381108,,CGMU5328551,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Checked,-18,-16.9,,-18.01
380906,,CGMU9291384,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-18.2,,-17.3
380908,,CGMU4840331,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-21.2,,-18.3
381106,,TGHU9941083,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-20.2,,-17.3
60984,,CGMU4971619,0,PAMIT,,ESALG/MXESE/ESALG,,,,Checked,-18,-19.26,,-18.02
301110,,CGMU9326032,0,PAMIT,,ESALG/PAMIT/ESALG,,,,Unchecked,6.5,4.5,,6.7
141382,,TRIU8687560,0,PAMIT,,ITLIV/PAMIT/ITLIV,,,,Unchecked,13.9,14,,16.3
540382,,CGMU6515808,0,PAMIT,,CRMOB/CLSAI/CRMOB,,,,Checked,-22,-26.63,,-21.5
540082,,CGMU9308595,0,PAMIT,,CRMOB/PEPAI/CRMOB,,,,Checked,-1,-0.98,,0.65
540182,,CXRU1004500,0,PAMIT,,CRMOB/CLSAI/CRMOB,,,,Unchecked,13,12.9,,13.3
540482,,CXRU1576280,0,PAMIT,,CRMOB/PEPAI/CRMOB,,,,Unchecked,0,0,,0.4
540282,,TEMU9434826,0,PAMIT,,CRMOB/PEPAI/CRMOB,,,,Unchecked,0,0,,0.6
301108,,CGMU5287494,0,PAMIT,,ESALG/NICIO/ESALG,,,,Unchecked,-25,-28.2,,-24.2
301106,,TEMU9236733,0,PAMIT,,ESALG/PECLL/ESALG,,,,Unchecked,12,12,,12.6
300910,,TEMU9228297,0,PAMIT,,ESALG/PECLL/ESALG,,,,Unchecked,12,12,,12.7
60784,,CGMU4969817,0,PAMIT,,ESALG/MXESE/ESALG,,,,Unchecked,-18,-19.8,,-17.6
60584,,TTNU8292102,0,PAMIT,,ESALG/PECLL/ESALG,,,,Unchecked,12,11.4,,12.1
300908,,TEMU9231095,0,PAMIT,,ESALG/PECLL/ESALG,,,,Unchecked,8,8.2,,11.4
301112,,CAIU5512830,0,PAMIT,,ESALG/PECLL/DZGHZ,,,,Checked,5,5.19,,5.25
61382,,CRSU6116041,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Checked,-25,-26.35,,-24.81
60882,,APRU5785607,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-22.4,,-19.7
300706,,TCLU1113123,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-24.5,,-19.3
60684,,CGMU6510848,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Checked,-20,-22.63,,-19.38
61082,,APRU6100718,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-21.5,,-20.2
60782,,APRU6113021,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-22.8,,-21.1
300506,,CGMU5237425,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-20.4,,-21.7
61282,,TRIU8433340,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-23.7,,-20.2
61182,,CGMU5057450,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Checked,-25,-23.55,,-24.65
60884,,TRIU8620459,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-21.4,,-19.3
60682,,TTNU8185721,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-22.8,,-20.1
60582,,CGMU5266341,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-20.41,,-20.52
60982,,GESU9574262,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-21.4,,-20.2
61084,,CAIU5538623,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-22.7,,-20
300906,,TCLU1297165,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Checked,-25,-26.25,,-25
61482,,TEMU9177918,0,PAMIT,,ESALG/ECMEC/ESALG,,,,Unchecked,-20,-20.8,,-19.2
,,RMMU4522610,2,,,,,,,Checked,,,,
381110,,CXRU1515367,0,PAMIT,,MTMLA/CLSAI/AEJEA,,,,Unchecked,15,15,,14.8
