Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
430182,,CGMU3025350,0,USHOU,,PAMIT/USHOU/PECLL,,,,Checked,2,1.19,,2.79
340782,,CRSU6118390,0,USHOU,,PAMIT/USHOU/PECLL,,,,Checked,2.2,3.3,,2.96
430382,,TRIU6625852,0,USHOU,,PAMIT/USHOU/PECLL,,,,Unchecked,2,2.4,,2.7
380182,,TTNU8631187,1,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,5.06
380082,,TTNU8620686,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,4.81
380482,,TLLU1047267,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5.1,,5
501684,,TLLU1050466,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.6,,5.7
500684,,TTNU8979784,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.81,,5.38
500782,,TTNU8979402,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.5
500582,,TLLU1054184,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.88,,4.69
380382,,CAIU5554650,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,4.9,,5.2
380282,,TLLU1055180,0,MXVER,,ESALG/ESALG,,,,Checked,4,3.94,,4.69
380384,,IKSU4008239,0,MXVER,,ESALG/ESALG,,,,Unchecked,4.6,4.6,,48
501282,,IKSU4008408,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.63
380284,,CAIU5556782,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,4.9,,5.1
500882,,BMOU9643930,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.44
500682,,CGMU6901781,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.6
500884,,TLLU1080007,0,MXVER,,ESALG/ESALG,,,,Checked,6,6.06,,6.25
140410,,TRIU8518262,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.6,,13.9
380084,,CGMU6905046,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.1,,5.2
140404,,CGMU5344300,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.6,,15.2
380484,,TTNU8620557,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.75,,5.56
501082,,TTNU8627783,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.75
501084,,CGMU6906084,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.5,,6.3
501482,,CAIU5556890,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.7
501284,,TTNU8979911,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.56,,6.25
380184,,TTNU8631145,0,MXVER,,ESALG/ESALG,,,,Checked,5,5,,4.81
501484,,CAIU5650119,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,5.06
540582,,TTNU8634484,0,MXVER,,ITLIV/ITLIV,,,,Checked,5,5.69,,4.81
140408,,CGMU5470463,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.1,,15.1
140304,,SEGU9173650,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.5,,13.7
140406,,CGMU5444660,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.6,,14.6
501682,,TLLU1050595,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.3,,6.1
