Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
100310,,CGMU9282464,0,COCTG,ITGOA/ITGOA,,,,,Checked,13.3,13.1,,13.88
61584,,CGMU6904902,0,COCTG,ESALG/ESALG,,,,,Checked,5,5,,5.7
140608,,SEGU9538676,0,COCTG,ESVLC/ESVLC,,,,,Checked,-18,-17.8,,-17.4
140484,,CGMU4926179,0,COCTG,ITLIV/ITLIV,,,,,Checked,13.63,13.69,,14.69
60084,,CGMU5258480,0,COCTG,ESALG/ESALG,,,,,Unchecked,-20,-19.06,,-19.73
140412,,SZLU9498279,0,COCTG,ESVLC/ESVLC,,,,,Checked,-20,-18.54,,-19.78
260606,,TLLU1057162,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.81,,5.75
140684,,CGMU5104335,0,COCTG,ITLIV/ITLIV,,,,,Checked,13.9,13.9,,16.2
180184,,CGMU6521879,0,CRMOB,ESALG/CRMOB,,,,,Checked,13.88,14.13,,14.63
100082,,CGMU5285336,0,COCTG,MTMLA/MTMLA,,,,,Checked,13,12.6,,15.1
180582,,TRLU1666391,0,CRMOB,ESALG/CRMOB,,,,,Checked,13.3,13.25,,15.06
141284,,CGMU9387655,0,COCTG,ITLIV/ITLIV,,,,,Checked,13.3,13.27,,13.71
300586,,CGMU5048205,0,COCTG,MTMLA/MTMLA,,,,,Checked,13.3,12.14,,13.9
260284,,AMCU9276306,0,COCTG,ESALG/ESALG,,,,,Unchecked,13.2,13.12,,15.09
181286,,TLLU1079290,0,COCTG,ESALG/ESALG,,,,,Checked,8,8.19,,8.38
260784,,BMOU9642554,1,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.06,,5.75
261686,,CGMU9335923,0,COCTG,ESALG/ESALG,,,,,Checked,12,12.06,,12.42
300908,,CGMU9360783,0,CRMOB,MTMLA/CRMOB,,,,,Checked,13.2,12.8,,13.83
261682,,CGMU5220844,0,CRMOB,ESALG/CRMOB,,,,,Checked,13.3,13.4,,14
300910,,CGMU5110913,0,CRMOB,MTMLA/CRMOB,,,,,Checked,13.2,13.2,,15.5
60886,,CGMU9336724,0,COCTG,ESALG/ESALG,,,,,Checked,-20,-19.46,,-19.68
460188,,CGMU9328945,0,COCTG,MTMLA/MTMLA,,,,,Checked,13.3,12.99,,13.8
260486,,TTNU8622483,0,COCTG,ESALG/ESALG,,,,,Checked,6,7,,6.31
581682,,CGMU5458215,0,CRMOB,MTMLA/CRMOB,,,,,Checked,13.3,13.3,,14.9
300384,,CGMU4972410,0,COCTG,MTMLA/MTMLA,,,,,Checked,13.3,13.31,,13.94
