Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
180908,,TEMU9222299,0,ESALG,JMKIN/ESALG/HTLFF,,,,,Unchecked,-20,-22.7,,-20.2
270304,,CGMU3039713,0,MTMLA,COCTG/GRSKG/CLSAI,,,,,Unchecked,4,4,,4.3
461384,,TTNU8294527,0,MTMLA,DOCAU/INNSA/DOCAU,,,,,Unchecked,20,20,,19.9
301482,,CGMU5192486,0,MTMLA,USHOU/INMUN/USHOU,,,,,Unchecked,-18,-20.3,,-18.4
461382,,SEGU9534114,0,MTMLA,DOCAU/INENR/DOCAU,,,,,Checked,20,20.1,,20
460582,,CGMU4990497,0,MTMLA,COCTG/INVTZ/JMMBJ,,,,,Checked,-18,-23.16,,-18.01
460784,,APRU5750690,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.2
461682,,APRU5754782,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
460682,,CGMU5160869,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,11.9,,12.3
300182,,CGMU5198170,0,ITLIV,GPPTP/ITNAP/GPPTP,,,,,Checked,4,3.35,,4.07
461482,,CGMU5376288,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,11.9,,12.1
460882,,CGMU6548550,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.19,,12.5
460984,,CGMU9353300,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
461084,,CGMU9386031,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
460782,,CRSU6108494,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
460982,,CXRU1191273,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.2
460584,,CXRU1575920,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,-25,-27.4,,-24.8
461082,,CXRU1578920,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.2
301182,,SZLU9204775,0,ITLIV,USHOU/ITLIV/USHOU,,,,,Unchecked,14,14,,14.3
461282,,TCLU1058854,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
300382,,TCLU1155371,0,ITLIV,GPPTP/ITLIV/GPPTP,,,,,Unchecked,15,15,,15.3
460884,,TCLU1286427,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
460684,,TCLU1286807,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
461184,,TEMU9215957,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12.2,,12.4
461182,,TEMU9268659,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
