Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
21084,,CGMU5172068,0,USHOU,COCTG/USHOU/COCTG,,,,,Checked,-18,-22,,-16.9
420506,,SEGU9537920,1,USHOU,MTMLA/USHOU/TRGEB,,,,,Checked,-18,-21.3,,-16.9
20782,,TRIU8508984,0,USHOU,ESALG/USHOU/CIABJ,,,,,Unchecked,-23,-25.2,,-23
420606,,TRIU8965620,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.2,,1.2
420706,,TRIU8686081,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.2,,1.3
21082,,CRLU1842051,0,USHOU,COCTG/ESBCN/COCTG,,,,,Unchecked,-18,-20.1,,-18.2
420806,,TTNU8267542,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,-18,-20,,-18.1
540884,,TLLU1061007,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Checked,5,5.06,,5.5
540882,,CAIU5554500,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Unchecked,4.4,4.4,,5.5
100206,,CAIU5654808,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.8
100510,,TLLU1051544,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,4,4,,5.2
100406,,TLLU1049275,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4,,5
100112,,TLLU1080075,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.94,,5.44
100104,,TLLU1052216,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,5,5,,5.6
100310,,TLLU1052197,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.7
420582,,CGMU5469333,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,13.5,13.7,,14.8
100102,,BMOU9643062,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.13,,6.06
100106,,CAIU5587968,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,6,6,,7.13
100306,,CAIU5555174,0,MXVER,ESALG/TTPOS/ESALG,,,,,Unchecked,5.5,5.5,,6.2
100108,,TLLU1049911,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6.3
100404,,TLLU1051170,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4,,5.1
100410,,TLLU1049721,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.5
100408,,TLLU1079388,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.06,,5.44
100210,,TLLU1049491,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
100204,,TLLU1070400,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.88,,6.25
100304,,TLLU1053608,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,5,5,,5.7
100208,,TLLU1053038,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.81,,5.5
100110,,TLLU1049254,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5.1,,5.5
420584,,CGMU5129518,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,18,18.3,,19.9
420586,,CGMU9314643,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,18,18.34,,18.64
100308,,TLLU1059822,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,5.19,,5.81
100202,,CAIU5654881,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
20784,,CGMU5121163,0,PAMIT,ESALG/USHOU/ESALG,,,,,Checked,6.5,6.5,,8.1
580382,,CGMU5454380,0,PAMIT,ITGOA/USHOU,,,,,Checked,21.1,21,,21.5
501382,,CGMU6541284,0,PAMIT,ESVLC/USHOU,,,,,Checked,-22,-22.5,,-21.81
60884,,CGMU9376028,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Checked,7,4.98,,7.29
60684,,TLLU1080100,0,CRMOB,ESVLC/CRMOB,,,,,Checked,-18,-18.81,,-18
381406,,CGMU6902664,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,6.5,6.6,,8.2
380208,,CGMU5106298,0,CRMOB,ITGOA/CRMOB/ITGOA,,,,,Checked,6.5,6.6,,8.3
380912,,CGMU9363674,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,13.9,12.93,,14.83
380512,,CGMU5267414,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,13.9,13.88,,14.53
380312,,SEGU9527476,0,CRMOB,ITLIV/CRMOB/ITLIV,,,,,Checked,6.5,6.9,,8.2
300712,,CGMU5017884,0,CRMOB,ESALG/CRMOB/ESALG,,,,,Checked,7,7.06,,8.71
