Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
260808,,CGMU9362169,0,ESALG,COCTG/ESALG/CLSAI,Checked,,,16,15.93,,16.53,,,,,,,,,,
260806,,TTNU8777973,0,ESALG,COCTG/ESALG/CLSAI,Unchecked,,,16,15.9,,16.7,,,,,,,,,,
340910,,CGMU4946658,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-16.81,,-17,,,,,,,,,,
340908,,GESU9552448,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-17.8,,-17.79,,,,,,,,,,
340710,,CAIU5588630,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-20.5,,-17.94,,,0,20.7,,,0,25.5,,
300810,,TCLU1144546,0,MTMLA,JMKIN/TRMER/VEPBL,Unchecked,,,17,17.1,,17.9,,,,,,,,,,
300706,,BMOU9725788,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,14,13.5,,14.8,,,,,,,,,,
300906,,CGMU5364538,0,MTMLA,JMKIN/TRMER/VELAG,Checked,,,18,17.99,,18.33,,,,,,,,,,
300808,,CGMU5314753,0,MTMLA,JMKIN/TRMER/VELAG,Checked,,,18,18.1,,18.5,,,,,,,,,,
300708,,APRU5777730,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,18,17.9,,18.8,,,,,,,,,,
301010,,GESU9590345,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,18,18,,18.7,,,,,,,,,,
300806,,APRU5797402,0,MTMLA,JMKIN/LBBEY/VELAG,Unchecked,,,18,18.1,,18.9,,,,,,,,,,
300910,,APRU5798939,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-22.4,,-19.7,,,,,,,,,,
301008,,SZLU9625774,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-22,,-19.7,,,,,,,,,,
220610,,TCLU1283074,0,MTMLA,COCTG/INMUN/COCTG,Unchecked,,,22,22.1,,22.7,,,,,,,,,,
300908,,SZLU9642200,0,MTMLA,JMKIN/INNSA/JMKIN,Unchecked,,,-20,-24.9,,-20.1,,,,,,,,,,
341206,,CRSU6095972,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-22.8,,-18.1,,,,,,,,,,
341208,,CGMU9318470,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-19.8,,-18.4,,,,,,,,,,
220612,,CGMU5479780,0,MTMLA,COCTG/SIKOP/COCTG,Checked,,,20,19.55,,20.1,,,,,,,,,,
340808,,TRIU8127334,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-24.5,,-18.2,,,,,,,,,,
301006,,CGMU5242015,0,MTMLA,JMKIN/INCOK/MXPGO,Checked,,,-18,-19.71,,-18.23,,,,,,,,,,
220510,,CGMU5410994,0,MTMLA,COCTG/SIKOP/COCTG,Unchecked,,,20,20.1,,20.9,,,,,,,,,,
340906,,CGMU5077899,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-19.9,,-18.2,,,,,,,,,,
220912,,CGMU5459124,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,6,6.1,,6.8,,,,,,,,,,
220910,,CGMU5143835,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,10,10,,10.5,,,,,,,,,,
