Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
380406,,APRU5810361,0,ESALG,JMKIN/ESALG/JMKIN,,,,,Unchecked,-20,-22,,-20.5
61582,,CGMU5010391,0,ESALG,GPPTP/ESALG/PRSJU,,,,,Checked,-20,-18.93,,-19.02
380412,,CGMU5159960,0,ESALG,JMKIN/ESALG/HTLFF,,,,,Checked,-3,-3,,0.3
380408,,CGMU5449851,0,ESALG,JMKIN/ESALG/JMKIN,,,,,Checked,-20,-19.1,,-19.5
380410,,SEGU9159630,0,ESALG,JMKIN/ESALG/JMKIN,,,,,Unchecked,-20,-22.2,,-20.2
500582,,APRU5790075,0,MTMLA,COCTG/GRSKG/PAMIT,,,,,Unchecked,2,2,,3
460584,,CGMU5295890,0,MTMLA,DOCAU/INNSA/DOCAU,,,,,Checked,20,20.6,,20.1
300082,,SZLU9026673,0,MTMLA,JMKIN/INNSA/JMMBJ,,,,,Unchecked,-20,-22.1,,-20.2
260212,,APRU6120186,0,MTMLA,USHOU/INTUT/USHOU,,,,,Unchecked,-18,-20.4,,-18.3
260412,,TTNU8664030,0,MTMLA,USHOU/INTUT/USHOU,,,,,Checked,-18,-18.77,,-17.72
190602,,CGMU3079383,0,MTMLA,COCTG/INNSA/ECGYE,,,,,Unchecked,15,15,,15.5
310482,,TRIU6626946,0,MTMLA,JMKIN/INCCU/HTLFF,,,,,Unchecked,5,5,,5.6
500584,,CGMU5159169,0,MTMLA,COCTG/INNSA/ECGYE,,,,,Checked,15,15,,15.9
220482,,TCLU1156866,0,MTMLA,GPPTP/SIKOP/PRSJU,,,,,Unchecked,-20,-22.1,,-20
310484,,CGMU3041979,0,MTMLA,JMKIN/INNSA/JMKIN,,,,,Unchecked,20,20,,20.5
190502,,CGMU3083871,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,15,14.37,,14.87
180712,,CGMU5189137,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,-25,-27,,-25.2
180606,,CGMU5222786,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.1,,12.4
180508,,CGMU5229292,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12,,12.3
180808,,CGMU5235356,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.36,,12.13
180510,,CGMU5289964,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Checked,12,12.1,,12.4
