Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
270302,,CGMU2992762,0,MTMLA,MXVER/INMUN/MXVER,,,,,Unchecked,15,15.01,,15.39
461582,,CGMU6905473,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,-22,-23.5,,-18.9
300686,,TCLU1211840,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,-22,-23,,-23.1
300684,,TTNU8688752,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,-20,-29.65,,-20.02
300682,,TRIU8516676,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,-20,-21.1,,-21.5
300688,,TCLU1054057,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,4,4,,4.1
380282,,SEGU9536170,0,USHOU,PAMIT/USHOU/PECLL,,,,,Checked,2.2,2.6,,2.9
540182,,CGMU9369970,0,USHOU,ESVLC/USHOU/ESVLC,,,,,Unchecked,9,9.4,,9.7
380482,,SZLU9824288,0,USHOU,PAMIT/USHOU/CLSAI,,,,,Unchecked,2.2,2.2,,2.2
380082,,CXRU1308210,0,USHOU,PAMIT/USHOU/CLSAI,,,,,Unchecked,-23,-22.7,,-24.1
380382,,TRIU8750370,0,USHOU,PAMIT/INMUN/CLSAI,,,,,Unchecked,-23,-22.4,,-23.7
420510,,TRIU8614219,0,USHOU,ESALG/ESVLC/GQSSG,,,,,Unchecked,-18,-18.7,,-19
380284,,TRIU8621331,0,USHOU,PAMIT/ESVLC/CLSAI,,,,,Unchecked,-23,-22.6,,-23.6
380182,,TCLU1214345,0,USHOU,PAMIT/USHOU/CLSAI,,,,,Unchecked,-23,-23.2,,-23.6
380084,,TEMU9845956,0,USHOU,PAMIT/USHOU/CLSAI,,,,,Unchecked,-23,-24,,-24.4
,,CGMU5031774,1,,,,,,,Checked,1,1.02,,4.4
,,RMMU2227120,1,,,,,,,Checked,,,,
