Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
140608,,SEGU9538676,0,COCTG,ESVLC/CMDLA/ESVLC,,,,,Checked,-18,-21.7,,-17.4
140412,,SZLU9498279,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-18.8,,-19.8
620982,,CGMU5291405,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Checked,-20,-19.7,,-19.3
621382,,CGMU5311570,0,COCTG,FRMRS/BRIOA/FRMRS,,,,,Checked,-18,-21.7,,-17.3
621182,,CGMU5098119,0,COCTG,FRMRS/BRIOA/FRMRS,,,,,Checked,-18,-17,,-17.8
140612,,SZLU9642196,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Unchecked,-20,-19.9,,-19.3
140404,,CGMU5426563,0,COCTG,ESVLC/BRSSZ/ESVLC,,,,,Checked,-22,-21.18,,-22.22
621582,,TEMU9116213,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Unchecked,-20,-21.2,,-20.3
140408,,SEGU9131438,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-24.12,,-21.16
140610,,CGMU5187690,1,COCTG,ESVLC/MAAGA/ESVLC,,,,,Checked,-23,-25.1,,-22
140606,,CGMU5398815,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-25.5,,-19.9
140406,,TRIU8509580,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Unchecked,-20,-19.8,,-19.2
621180,,CGMU5143460,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Checked,-20,-20.7,,-19
140410,,TRIU8674959,0,COCTG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,-20,-16.6,,-15.4
621380,,TRIU8687684,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Unchecked,-20,-22.6,,-20.5
621584,,TEMU9122026,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Unchecked,-22,-24.8,,-20.9
620980,,TTNU8664529,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Checked,-18,-18.04,,-18.43
221082,,TCLU1151416,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,13.9,,14.3
140508,,APRU6132320,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,13.9,,14.3
140208,,MFTU8191804,0,CRMOB,ESVLC/CRMOB,,,,,Unchecked,-23,-23.9,,-23
140110,,CGMU4928119,0,CRMOB,ESBCN/CRMOB,,,,,Checked,13.88,14.13,,14.88
220884,,CGMU5055713,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,14,,14.5
180104,,CGMU5399473,0,MXVER,ESBCN/GAPOG/ESBCN,,,,,Checked,18,18.3,,18.4
140712,,CGMU9282844,0,CRMOB,ESBCN/CRMOB,,,,,Checked,13.9,14.07,,14.54
