Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
380182,,TTNU8631187,1,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.06
380082,,TTNU8620686,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,4.88
380482,,TLLU1047267,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.3
501684,,TLLU1050466,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.6,,6
500684,,TTNU8979784,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.56
500782,,TTNU8979402,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.5
500582,,TLLU1054184,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.13,,5.31
380382,,CAIU5554650,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.3
380282,,TLLU1055180,0,MXVER,,ESALG/ESALG,,,,Checked,4,3.94,,4.63
380384,,IKSU4008239,0,MXVER,,ESALG/ESALG,,,,Unchecked,4.6,4.6,,4.4
501282,,IKSU4008408,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.69
380284,,CAIU5556782,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.2
500882,,BMOU9643930,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.88,,5.44
500682,,CGMU6901781,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.8
500884,,TLLU1080007,0,MXVER,,ESALG/ESALG,,,,Checked,6,5.75,,6.25
140410,,TRIU8518262,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.5,,13.7
380084,,CGMU6905046,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.1,,5.2
140404,,CGMU5344300,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.3,,15.1
380484,,TTNU8620557,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.75,,5.63
501082,,TTNU8627783,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.75
501084,,CGMU6906084,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.6,,6.4
501482,,CAIU5556890,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.9
501284,,TTNU8979911,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.38,,6.25
380184,,TTNU8631145,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,4.81
