Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
340910,,CGMU4946658,0,MTMLA,USHOU/MTMLA/USHOU,Checked,,,-18,-20,,-16.63,,,,,,,,,,
340908,,GESU9552448,0,MTMLA,USHOU/MTMLA/USHOU,Checked,,,-18,-18.2,,-9.37,,,,,,,,,,
340710,,CAIU5588630,0,MTMLA,USHOU/MTMLA/USHOU,Checked,,,-18,-20.69,,-18,,,0,20.7,,,0,25.5,,
341206,,CRSU6095972,0,MTMLA,USHOU/MTMLA/USHOU,Unchecked,,,-18,-21.8,,-17.9,,,,,,,,,,
341208,,CGMU9318470,0,MTMLA,USHOU/MTMLA/USHOU,Unchecked,,,-18,-19.9,,-18.4,,,,,,,,,,
340808,,TRIU8127334,0,MTMLA,USHOU/MTMLA/USHOU,Unchecked,,,-18,-23.8,,-18.5,,,,,,,,,,
340906,,CGMU5077899,0,MTMLA,USHOU/MTMLA/USHOU,Unchecked,,,-18,-19.5,,-18.3,,,,,,,,,,
260110,,SEGU9685424,0,ITLIV,USHOU/ITLIV/USHOU,Checked,,,-25,-25.1,,-24.8,,,,,,,,,,
450608,,CGMU3015481,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,27,28.08,,27.9,,,,,,,,,,
450602,,CGMU3027353,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,25,26.18,,25.97,,,,,,,,,,
450604,,CGMU3036822,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,27,27,,27.8,,,,,,,,,,
450610,,CXRU1078800,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,27,27.7,,28.1,,,,,,,,,,
450606,,SZLU2002392,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,27,26.9,,27.8,,,,,,,,,,
380106,,TTNU8878140,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-18,-18.19,,-18,,,0,,,,0,25.5,,
380108,,CGMU4928398,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-18,-18.38,,-16.88,,,,,,,,,,
380110,,CGMU9287403,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-18,-21.33,,-18.1,,,,,,,,,,
380112,,TCLU1209143,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-23.2,,-22,,,,,,,,,,
380306,,TRIU8100523,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-24.7,,-22.5,,,,,,,,,,
380308,,APRU5715132,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-23.1,,-22.2,,,,,,,,,,
380310,,APRU5772620,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-23.3,,-22.3,,,,,,,,,,
380312,,TRIU8186810,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-22.6,,-21.6,,,,,,,,,,
380206,,SEGU9075308,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-23,,-21.8,,,,,,,,,,
380208,,CXRU1382048,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-25.3,,-22.7,,,,,,,,,,
380210,,GESU9575269,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-23.4,,-21.7,,,,,,,,,,
380212,,CGMU9353212,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-22,-22.37,,-22.38,,,,,,,,,,
380406,,FSCU5966510,0,ESBCN,MXVER/ESBCN/MXVER,Unchecked,,,-22,-24.4,,-22.9,,,,,,,,,,
380410,,TEMU9870938,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-22,-25,,-22,,,,,,,,,,
460982,,BMOU9772985,0,ESBCN,USHOU/ESBCN/USHOU,Unchecked,,,-18,-19.6,,-18.5,,,,,,,,,,
380408,,TEMU9867209,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-22,-25.5,,-22.13,,,,,,,,,,
260382,,TEMU9878327,0,ESVLC,USHOU/ESVLC/USHOU,Checked,,,-2,-2.25,,-0.63,,,0,,,,0,25.5,,
380082,,CGMU5459994,1,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-20,-23.7,,-19.9,,,,,,,,,,
380084,,CGMU5116070,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-18,-24.8,,-17.8,,,,,,,,,,
380086,,CGMU5404179,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,20,20.6,,20.3,,,,,,,,,,
380182,,CXRU1282901,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,-20,-21.3,,-20.5,,,,,,,,,,
380184,,CGMU9384830,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-20,-25.11,,-19.98,,,,,,,,,,
380282,,TTNU8295478,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,-18,-20.5,,-17.9,,,,,,,,,,
380284,,TEMU9155159,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-20,-27.1,,-20.1,,,,,,,,,,
380286,,CGMU5398902,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,20,20.2,,20.7,,,,,,,,,,
380382,,CRLU1610056,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,-20,-22.4,,-20.1,,,,,,,,,,
380384,,SZLU9028233,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,-20,-20.6,,-20.8,,,,,,,,,,
380412,,CGMU5073403,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,-18,-21.5,,-18.2,,,,,,,,,,
380482,,TCLU1338942,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-18,-17.4,,-17.7,,,,,,,,,,
380484,,TEMU9876849,0,ESVLC,MXVER/ESVLC/MXVER,Checked,,,-20,-21.88,,-19.94,,,0,,,,0,25.5,,
511082,,TRIU6641302,0,ESVLC,MXVER/ESVLC/MXVER,Unchecked,,,4,4,,4.7,,,,,,,,,,
340310,,CGMU5144662,0,DOCAU,MXVER/DOCAU/MXVER,Checked,,,23,23,,23.4,,,,,,,,,,
340308,,APRU6107076,0,DOCAU,MXVER/DOCAU/MXVER,Unchecked,,,23,23,,23.3,,,,,,,,,,
340306,,TCLU1060316,0,DOCAU,MXVER/DOCAU/MXVER,Unchecked,,,23,22.9,,23.4,,,,,,,,,,
461082,,CGMU5527194,0,COCTG,USHOU/COCTG/USHOU,Checked,,,-21,-19.8,,-20.8,,,,,,,,,,
460402,,SZLU9224339,0,COCTG,MXVER/COCTG/MXVER,Checked,,,-0.5,-0.49,,0.24,,,,,,,,,,
460404,,BMOU9616410,0,COCTG,MXVER/COCTG/MXVER,Checked,,,0,0,,1,,,0,,,,0,25.5,,
461282,,TTNU8840973,0,COCTG,USHOU/COCTG/USHOU,Unchecked,,,-21,-23,,-21.6,,,,,,,,,,
190110,,CGMU3080105,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Unchecked,,,15,14.7,,15.6,,,,,,,,,,
180310,,TEMU9224136,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Unchecked,,,18,17.8,,19,,,,,,,,,,
180410,,TTNU8293916,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Unchecked,,,18,18,,18.3,,,,,,,,,,
180312,,TRIU8781176,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Unchecked,,,18,17.9,,18.6,,,,,,,,,,
180210,,TEMU9267605,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Unchecked,,,-24,-26.3,,-24.2,,,,,,,,,,
180412,,TTNU8880298,1,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Checked,,,-24,-25.94,,-24,,,0,,,,0,25.5,,
460406,,AMCU9299261,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Checked,,,-20,-24.8,,-20,,,,,,,,,,
460408,,CGMU5304014,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Checked,,,20,20,,20.4,,,,,,,,,,
460410,,TEMU9880915,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Checked,,,20,19.94,,20.38,,,0,,,,0,25.5,,
460412,,CGMU5144770,0,JMKIN,MXVER/JMKIN/FRLEH/MXVER,Checked,,,20,20,,20.9,,,,,,,,,,
261082,,CGMU5275765,0,JMKIN,USHOU/JMKIN/BRVCO/USHOU,Checked,,,-18,-21.69,,-18.06,,,,,,,,,,
