Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
100310,,CGMU9282464,0,COCTG,ITGOA/ESALG/ITGOA,,,,,Checked,13.3,11.48,,13.82
140608,,SEGU9538676,0,COCTG,ESVLC/CMDLA/ESVLC,,,,,Checked,-18,-17.6,,-17.3
140484,,CGMU4926179,1,COCTG,ITLIV/MAAGA/ITLIV,,,,,Checked,13.63,13.69,,14.38
140412,,SZLU9498279,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-19.75,,-20.68
140684,,CGMU5104335,0,COCTG,ITLIV/ESALG/ITLIV,,,,,Checked,13.9,13.9,,15.7
141284,,CGMU9387655,0,COCTG,ITLIV/GAPOG/ITLIV,,,,,Checked,13.3,13.28,,13.49
260112,,CGMU5286116,0,CRMOB,ITLIV/CRMOB,,,,,Checked,6.5,6.5,,7.7
381284,,CGMU5064696,1,COCTG,ITGOA/GAPOG/ITGOA,,,,,Checked,13.3,13.3,,14.1
381484,,CGMU5322888,0,COCTG,ITGOA/GAPOG/ITGOA,,,,,Checked,13.3,12.6,,13.57
420110,,SEGU9532699,0,COCTG,ITLIV/MAAGA/ITLIV,,,,,Checked,13.9,14.1,,14.6
420402,,CGMU5252055,0,COCTG,ITLIV/USHOU/ITLIV,,,,,Checked,13.9,14.16,,14.29
620982,,CGMU5291405,0,COCTG,FRMRS/ESALG/FRMRS,,,,,Checked,-20,-23.5,,-20
381682,,CGMU5480728,0,COCTG,ITGOA/BRSSZ/ITGOA,,,,,Checked,13.3,13.18,,14.04
420302,,CGMU5243120,0,COCTG,ITLIV/CRMOB/ITLIV,,,,,Checked,-20,-21.95,,-19.92
381282,,AMCU9287527,0,COCTG,ITGOA/BRSSZ/ITGOA,,,,,Checked,13.8,13.73,,14.02
381486,,CGMU5006370,0,COCTG,ITGOA/ESALG/ITGOA,,,,,Checked,13.3,13.26,,14.02
420204,,CGMU6536354,0,MXVER,ITLIV/ESALG/ITLIV,,,,,Checked,7,7,,7.5
