Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
300588,,CGMU5258351,0,USHOU,MTMLA/USHOU/JOAQJ,Checked,,,20,19.73,,20.19,,,,,,,,,,
220610,,CGMU9405888,0,MXVER,MTMLA/PAMIT/**MLT,Checked,,,18,19.43,,18.99,,,,,,,,,,
300688,,CGMU5516630,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,20.67,,20.39,,,,,,,,,,
300684,,CGMU4977941,0,USHOU,MTMLA/TTPTS/SAJED,Checked,,,14,13.94,,14.47,,,,,,,,,,
220608,,CGMU5294934,0,MXVER,MTMLA/PAMIT/**MLT,Checked,,,18,18,,18.8,,,,,,,,,,
220604,,CGMU5373606,0,MXVER,MTMLA/USHOU/**MLT,Checked,,,18,18.1,,18.6,,,,,,,,,,
380108,,CGMU5389433,0,USHOU,COCTG/USHOU/COCTG,Checked,,,22,22,,22,,,,,,,,,,
300586,,CGMU5424600,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,19.96,,20.85,,,,,,,,,,
500882,,TTNU8639758,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5.5,5.56,,5.75,,,4,4,,,6,6.2,,
220602,,TTNU8621126,0,MXVER,MTMLA/ECMEC/**MLT,Checked,,,7.19,7.13,,7.25,,,5,5.1,,,5,4.5,,
220606,,CGMU5170321,0,MXVER,MTMLA/NICIO/**MLT,Checked,,,18,18,,18.5,,,,,,,,,,
500784,,TTNU8624444,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,4.94,,5.56,,,5,5.4,,,5,5.2,,
500584,,TLLU1079921,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5.5,5.44,,5.63,,,5,4.9,,,5,5,,
500684,,TTNU8623659,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,5.06,,5.25,,,5,4.9,,,5,4.8,,
500582,,TTNU8628795,0,MXVER,ESALG/PAMIT/ESALG,Checked,,,5,5.19,,5.63,,,5,9.2,,,5,6,,
300582,,CGMU5058029,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,14,,14.5,,,,,,,,,,
300584,,SEKU9058286,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,14.13,,15.38,,,,,,,,,,
291410,,CGMU2998185,0,USHOU,MTMLA/USHOU/KWSAA,Checked,,,5,5.13,,7,,,,,,,,,,
500782,,TLLU1049589,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,5,,5.9,,,,4.9,,,,5.2,,
300682,,TRIU8124280,0,USHOU,MTMLA/USHOU/SAJED,Unchecked,,,14,14.1,,14.8,,,,,,,,,,
