Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
540182,,CGMU5179910,0,CRMOB,ESVLC/ESVLC,Checked,,,-23,-26.2,,-22.3,,,,,,,,,,
540184,,CGMU5103149,0,CRMOB,ESVLC/ESVLC,Checked,,,-18,-25.1,,-18.4,,,,,,,,,,
420302,,TLLU1045325,0,COCTG,ESVLC/ESVLC,Unchecked,,,-20,-23.75,,-20,,,0,,,,0,25.5,,
420410,,CGMU5269079,0,COCTG,ESVLC/ESVLC,Unchecked,,,-25,-24.06,,-24.92,,,,,,,,,,
420404,,CGMU5460193,0,COCTG,ESVLC/ESVLC,Unchecked,,,-25,-25.5,,-24.9,,,,,,,,,,
,,RMMU4422370,2,,,Unchecked,,,,,,,,,,,,,,,,
420312,,CGMU5183801,0,COCTG,ESVLC/ESVLC,Unchecked,,,-25,-28.3,,-24.94,,,,,,,,,,
420310,,SEKU9060827,0,COCTG,ESVLC/ESVLC,Unchecked,,,-23,-28,,-24,,,,,,,,,,
420282,,CXRU1638401,0,COCTG,ESVLC/ESVLC,Unchecked,,,-23,-26.31,,-22.61,,,,,,,,,,
420482,,CGMU5198838,0,COCTG,ESVLC/ESVLC,Unchecked,,,-25,-28.32,,-25.17,,,,,,,,,,
420382,,CGMU5567767,0,COCTG,ESVLC/ESVLC,Unchecked,,,-20,-24.5,,-22,,,,,,,,,,
420184,,TLLU1069667,0,COCTG,ESVLC/ESVLC,Unchecked,,,-20,-21.88,,-20,,,0,0,,,0,25.5,,
420084,,CGMU5197370,0,COCTG,ESVLC/ESVLC,Unchecked,,,-25,-24.96,,-24.66,,,,,,,,,,
180402,,CGMU4983570,0,ESALG,ESVLC/MAAGA/ESVLC,Checked,,,-20,-25.13,,-19.91,,,,,,,,,,
180408,,CGMU9324425,0,ESALG,ESVLC/MAAGA/ESVLC,Checked,,,-20,-21.03,,-16.42,,,,,,,,,,
421310,,APRU6116355,0,ESALG,GPPTP/ESVGO/GPPTP,Unchecked,,,-20,-22.6,,-21,,,,,,,,,,
260808,,CGMU9362169,0,ESALG,COCTG/ESALG/CLSAI,Checked,,,16,16.17,,16.48,,,,,,,,,,
260806,,TTNU8777973,0,ESALG,COCTG/ESALG/CLSAI,Unchecked,,,16,16.4,,16.3,,,,,,,,,,
340910,,CGMU4946658,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-16.69,,-16.88,,,,,,,,,,
261212,,CGMU4994954,0,MTMLA,DOCAU/INCOK/DOCAU,Checked,,,-21,-20.17,,-21.08,,,,,,,,,,
340908,,GESU9552448,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-17.86,,-17.9,,,,,,,,,,
340710,,CAIU5588630,0,MTMLA,USHOU/INMAA/USHOU,Checked,,,-18,-19.94,,-17.94,,,0,20.7,,,0,25.5,,
300810,,TCLU1144546,0,MTMLA,JMKIN/TRMER/VEPBL,Unchecked,,,17,17,,17.4,,,,,,,,,,
300706,,BMOU9725788,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,14,14.1,,15,,,,,,,,,,
300906,,CGMU5364538,0,MTMLA,JMKIN/TRMER/VELAG,Checked,,,18,17.62,,18.05,,,,,,,,,,
300808,,CGMU5314753,0,MTMLA,JMKIN/TRMER/VELAG,Checked,,,18,18.1,,18.3,,,,,,,,,,
300708,,APRU5777730,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,18,18.3,,18.4,,,,,,,,,,
301010,,GESU9590345,0,MTMLA,JMKIN/TRMER/VELAG,Unchecked,,,18,18.3,,18.2,,,,,,,,,,
300806,,APRU5797402,0,MTMLA,JMKIN/LBBEY/VELAG,Unchecked,,,18,18.3,,18.5,,,,,,,,,,
300910,,APRU5798939,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-21,,-20.1,,,,,,,,,,
301008,,SZLU9625774,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-23.6,,-20.3,,,,,,,,,,
220610,,TCLU1283074,0,MTMLA,COCTG/INMUN/COCTG,Unchecked,,,22,22.2,,22.6,,,,,,,,,,
261112,,CGMU5058733,0,MTMLA,DOCAU/INNSA/DOCAU,Checked,,,-20,-11.8,,-1,,,,,,,,,,
300908,,SZLU9642200,0,MTMLA,JMKIN/INNSA/JMKIN,Unchecked,,,-20,-21,,-19.9,,,,,,,,,,
341206,,CRSU6095972,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-18.7,,-18,,,,,,,,,,
341208,,CGMU9318470,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-18.5,,-18.1,,,,,,,,,,
220612,,CGMU5479780,0,MTMLA,COCTG/SIKOP/COCTG,Checked,,,20,19.64,,20.1,,,,,,,,,,
340808,,TRIU8127334,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-19.2,,-18.1,,,,,,,,,,
301006,,CGMU5242015,0,MTMLA,JMKIN/INCOK/MXPGO,Checked,,,-18,-17.77,,-18.11,,,,,,,,,,
220510,,CGMU5410994,0,MTMLA,COCTG/SIKOP/COCTG,Unchecked,,,20,20.2,,20.5,,,,,,,,,,
340906,,CGMU5077899,0,MTMLA,USHOU/INMAA/USHOU,Unchecked,,,-18,-19.5,,-18.3,,,,,,,,,,
220912,,CGMU5459124,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,6,6.2,,6.8,,,,,,,,,,
220910,,CGMU5143835,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,10,10.5,,11.3,,,,,,,,,,
420912,,CAIU5540810,0,ITLIV,GPPTP/ITLIV/GPPTP,Unchecked,,,12,12.1,,12.6,,,,,,,,,,
260110,,SEGU9685424,0,ITLIV,USHOU/ITLIV/USHOU,Checked,,,-25,-25.6,,-25,,,,,,,,,,
420910,,TLLU1042352,0,ITLIV,GPPTP/ITLIV/GPPTP,Unchecked,,,14,14.2,,14.3,,,,,,,,,,
450608,,CGMU3015481,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,27,27.82,,27.72,,,,,,,,,,
450602,,CGMU3027353,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,25,26.01,,25.8,,,,,,,,,,
420882,,APRU6109839,0,ITGOA,JMKIN/ITGOA/NZTRG,Unchecked,,,5,5,,5.6,,,,,,,,,,
450604,,CGMU3036822,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,27,27.3,,27.8,,,,,,,,,,
380686,,CGMU5026546,0,ITGOA,COCTG/ITGOA/PAMIT,Unchecked,,,16,16.9,,17,,,,,,,,,,
380682,,CGMU5096970,0,ITGOA,COCTG/ITGOA/CLSAI,Unchecked,,,16,16,,16,,,,,,,,,,
