Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
140608,,SEGU9538676,0,COCTG,ESVLC/CMDLA/ESVLC,,,,,Checked,-18,-17.9,,-17.6
140412,,SZLU9498279,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-24.14,,-21.59
140612,,SZLU9642196,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Unchecked,-20,-20.4,,-19.4
140404,,CGMU5426563,0,COCTG,ESVLC/BRSSZ/ESVLC,,,,,Checked,-22,-21.24,,-22.28
140408,,SEGU9131438,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-20.3,,-20.96
140610,,CGMU5187690,1,COCTG,ESVLC/MAAGA/ESVLC,,,,,Checked,-23,-26.3,,-22.5
140606,,CGMU5398815,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-25.3,,-19.5
140406,,TRIU8509580,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Unchecked,-20,-25.4,,-20.3
140410,,TRIU8674959,0,COCTG,ESVLC/MAAGA/ESVLC,,,,,Unchecked,-20,-20.9,,-25.6
221082,,TCLU1151416,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,13.9,,14.4
140508,,APRU6132320,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,14,,14.5
140208,,MFTU8191804,0,CRMOB,ESVLC/CRMOB,,,,,Unchecked,-23,-23.9,,-23
140110,,CGMU4928119,0,CRMOB,ESBCN/CRMOB,,,,,Checked,13.88,13.81,,14.88
220884,,CGMU5055713,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,13.9,,14.3
180104,,CGMU5399473,0,MXVER,ESBCN/GAPOG/ESBCN,,,,,Checked,18,18.3,,18.4
140712,,CGMU9282844,0,CRMOB,ESBCN/CRMOB,,,,,Checked,13.9,14.16,,14.59
140108,,SEGU9027418,0,CRMOB,ESVLC/CRMOB,,,,,Unchecked,-23,-27.2,,-23.3
140206,,SEGU9025890,0,CRMOB,ESVLC/CRMOB,,,,,Unchecked,-23,-26.9,,-23.5
140506,,CRSU6157436,0,CRMOB,ESBCN/CRMOB,,,,,Unchecked,14,13.9,,14.3
140210,,CRSU6107060,0,CRMOB,ESBCN/CRMOB,,,,,Checked,13.9,12.94,,14.42
