Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
420506,,SEGU9537920,1,USHOU,MTMLA/USHOU/TRGEB,,,,,Checked,-18,-17.1,,-17.6
20782,,TRIU8508984,0,USHOU,ESALG/USHOU/CIABJ,,,,,Unchecked,-23,-25.3,,-20.2
420606,,TRIU8965620,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0,,0.7
420706,,TRIU8686081,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,0,0.2,,0.8
420806,,TTNU8267542,0,USHOU,MTMLA/USHOU/TRGEB,,,,,Unchecked,-18,-20.8,,-18.3
540884,,TLLU1061007,1,MXVER,ITLIV/USHOU/ITLIV,,,,,Unchecked,5,4.94,,5.31
540882,,CAIU5554500,0,MXVER,ITLIV/USHOU/ITLIV,,,,,Unchecked,4.4,4.4,,5.7
100206,,CAIU5654808,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
100510,,TLLU1051544,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,4,4,,5.4
100406,,TLLU1049275,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4,,4.7
100112,,TLLU1080075,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,4.88,,5.19
100104,,TLLU1052216,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,5,5.1,,5.9
100310,,TLLU1052197,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.8
420582,,CGMU5469333,0,MXVER,MTMLA/USHOU/MTMLA,,,,,Checked,13.5,13.4,,14.1
100102,,BMOU9643062,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,5,4.94,,6
100106,,CAIU5587968,0,MXVER,ESALG/USHOU/ESALG,,,,,Checked,6,6.25,,7.13
100306,,CAIU5555174,0,MXVER,ESALG/TTPOS/ESALG,,,,,Unchecked,5.5,5.6,,6.3
100108,,TLLU1049911,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5.5,5.5,,6.8
100404,,TLLU1051170,0,MXVER,ESALG/MXVER/ESALG,,,,,Unchecked,4,4.1,,5.4
100408,,TLLU1049721,0,MXVER,ESALG/USHOU/ESALG,,,,,Unchecked,5,5,,5.6
