Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
300588,,CGMU5258351,0,USHOU,MTMLA/USHOU/JOAQJ,Checked,,,20,19.3,,20.17,,,,,,,,,,
220610,,CGMU9405888,0,MXVER,MTMLA/PAMIT/**MLT,Checked,,,18,19.48,,19.06,,,,,,,,,,
300688,,CGMU5516630,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,20.48,,20.36,,,,,,,,,,
300684,,CGMU4977941,0,USHOU,MTMLA/TTPTS/SAJED,Checked,,,14,13.96,,14.55,,,,,,,,,,
220608,,CGMU5294934,0,MXVER,MTMLA/PAMIT/**MLT,Checked,,,18,18,,18.6,,,,,,,,,,
220604,,CGMU5373606,0,MXVER,MTMLA/USHOU/**MLT,Checked,,,18,18.4,,18.9,,,,,,,,,,
380108,,CGMU5389433,0,USHOU,COCTG/USHOU/COCTG,Checked,,,22,22,,22.1,,,,,,,,,,
300586,,CGMU5424600,0,USHOU,MTMLA/USHOU/TRAVC,Checked,,,20,19.93,,20.89,,,,,,,,,,
500882,,TTNU8639758,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5.5,5.5,,5.88,,,4,3.9,,,6,5.7,,
220602,,TTNU8621126,0,MXVER,MTMLA/ECMEC/**MLT,Checked,,,7.19,7.31,,7.31,,,5,4.9,,,5,5.4,,
220606,,CGMU5170321,0,MXVER,MTMLA/NICIO/**MLT,Checked,,,18,18.13,,18.5,,,,,,,,,,
500784,,TTNU8624444,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5,4.94,,5.56,,,5,5.8,,,5,5,,
500584,,TLLU1079921,0,MXVER,ESALG/USHOU/ESALG,Checked,,,5.5,5.38,,5.69,,,5,5,,,5,4.7,,
500684,,TTNU8623659,0,MXVER,ESALG/PAMIT/ESALG,Checked,,,5,5,,5.31,,,5,5,,,5,4.6,,
500582,,TTNU8628795,0,MXVER,ESALG/PAMIT/ESALG,Checked,,,5,4.81,,5.56,,,5,9.2,,,5,6,,
300582,,CGMU5058029,0,USHOU,MTMLA/ECMEC/SAJED,Checked,,,14,14,,14.6,,,,,,,,,,
300584,,SEKU9058286,0,USHOU,MTMLA/USHOU/SAJED,Checked,,,14,14.13,,15.5,,,,,,,,,,
291410,,CGMU2998185,0,USHOU,MTMLA/USHOU/KWSAA,Checked,,,5,5.13,,7,,,,,,,,,,
500782,,TLLU1049589,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5,4.9,,5.8,,,,4.9,,,,5.3,,
300682,,TRIU8124280,0,USHOU,MTMLA/USHOU/SAJED,Unchecked,,,14,14,,14.7,,,,,,,,,,
500682,,TLLU1049927,0,MXVER,ESALG/USHOU/ESALG,Unchecked,,,5.5,5.5,,6,,,,5,,,,5.8,,
500982,,CAIU5557201,0,MXVER,ESALG/MXESE/ESALG,Unchecked,,,5.5,5.4,,6,,,,12,,,,6.1,,
580082,,TRIU8687004,0,USHOU,ESALG/USHOU/GQBSG,Unchecked,,,-18,-19.1,,-17.9,,,,,,,,,,
580182,,CXRU1314568,0,USHOU,ESALG/USHOU/GQSSG,Unchecked,,,-18,-20.2,,-17.9,,,,,,,,,,
580284,,TEMU9252267,0,USHOU,ESALG/USHOU/GQSSG,Unchecked,,,-18,-18.7,,-18.1,,,,,,,,,,
300686,,CGMU5054321,0,USHOU,MTMLA/ECMEC/SAJED,Unchecked,,,14,14,,14.6,,,,,,,,,,
540384,,CGMU4954226,0,PAMIT,ESBCN/NICIO,Checked,,,-17.81,-22.5,,-17.63,,,,,,,,,,
260306,,CGMU6914480,0,PAMIT,ITLIV/USHOU,Checked,,,-20,-24.6,,-18.9,,,,,,,,,,
260308,,CGMU5252380,0,PAMIT,ITLIV/USHOU/ITLIV,Checked,,,-18,-23.01,,-18.19,,,,,,,,,,
