Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
380582,,TGHU9905954,0,MTMLA,JMKIN/EGEDK/HTLFF,Unchecked,,,5,5.1,,5.6,,,,,,,,,,
260910,,CGMU5194323,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,18,17.92,,19.42,,,,,,,,,,
260912,,CGMU5163580,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,18,18,,17.9,,,,,,,,,,
381382,,TCLU1135713,0,MTMLA,JMKIN/EGDAM/HTLFF,Unchecked,,,18,18.3,,18,,,,,,,,,,
381182,,APRU5716036,0,MTMLA,JMKIN/EGDAM/HTLFF,Unchecked,,,18,18.4,,18,,,,,,,,,,
380782,,SZLU9631674,0,MTMLA,JMKIN/INMUN/BZBZE,Unchecked,,,-21,-22.6,,-20.5,,,,,,,,,,
380982,,TRIU8136676,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-23.3,,-19.9,,,,,,,,,,
260908,,CGMU5254398,0,MTMLA,MXVER/INMUN/MXVER,Unchecked,,,18,17.57,,18.24,,,,,,,,,,
590982,,CGMU3075520,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,25,25.23,,24.92,,,,,,,,,,
580584,,CGMU5128698,0,ITGOA,MXVER/MXVER,Checked,,,15,15,,15.9,,,,,,,,,,
580782,,CRSU6014332,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,-20,-20.7,,-19.8,,,,,,,,,,
580582,,TEMU9237154,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,4,4.99,,4.71,,,,,,,,,,
21082,,TTNU8651727,0,ITGOA,JMKIN/ITGOA/PFPPT,Checked,,,14,13.92,,14.91,,,,,,,,,,
580384,,CGMU9340344,0,FRMRS,JMKIN/FRMRS/TRTRG,Checked,,,14,14.04,,14.27,,,,,,,,,,
