Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
350684,,CGMU2999807,0,ESALG,USHOU/NGAPP/USHOU,,,,,Unchecked,-10,-9.2,,-10
350682,,CRSU5020407,0,ESALG,USHOU/NGAPP/USHOU,,,,,Unchecked,10,10.1,,10.6
420512,,APRU5733460,0,MTMLA,JMKIN/INNSA/JMMBJ,,,,,Unchecked,-20,-20.8,,-20
140582,,TTNU8257610,0,MTMLA,COCTG/GRSKG/CLSAI,,,,,Unchecked,4,4,,4.3
420710,,TEMU9250829,0,MTMLA,JMKIN/INMUN/BZBZE,,,,,Unchecked,-21,-21.7,,-21
270302,,CGMU2992762,0,MTMLA,MXVER/HRRJK/MXVER,,,,,Checked,15,15.01,,15.39
420912,,SEGU9525489,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18.5,,18.7
420712,,CGMU4997212,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Checked,18,18.02,,18.64
231382,,CGMU3030613,0,MTMLA,COCTG/INNSA/ANWIL,,,,,Unchecked,15,15,,15.5
420910,,TTNU8535481,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18,,18.5
420510,,TRIU8560811,0,MTMLA,JMKIN/EGDAM/HTLFF,,,,,Unchecked,18,18,,18.4
420908,,CGMU5406398,0,MTMLA,JMKIN/TRISK/VELAG,,,,,Checked,14,14,,14.5
,,CXRU1046207,1,,,,,,,Checked,-10,-11.13,,-9
220382,,CAIU5650103,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12.13,,12.81
220084,,CGMU5101552,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.8
220484,,CGMU5130205,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.8
220582,,CGMU5261463,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12.28,,12.18
220184,,CGMU5293917,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,11.8,,12.8
220384,,CGMU5336979,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,14.32,,13.78
220284,,CGMU5457712,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
220482,,CGMU5471876,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12.1,,12.8
220082,,CGMU5530705,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,10,10,,10.7
220182,,SZLU9203085,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.4
220282,,TTNU8379727,0,ITLIV,COCTG/ITLIV/COCTG,,,,,Unchecked,12,12,,12.3
620180,,TTNU8627058,0,FRMRS,JMKIN/FRMRS/WIWIL,,,,,Checked,-20,-21.69,,-20
380282,,SEGU9164576,0,FRMRS,COCTG/FRMRS/BABAQ,,,,,Unchecked,1,1,,1.2
380284,,CGMU5122771,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Unchecked,25,25,,25.7
380286,,CGMU6524380,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Unchecked,25,25.13,,26
380482,,TTNU8012860,0,FRMRS,COCTG/FRMRS/BABAQ,,,,,Unchecked,1,1,,1.4
380484,,SZLU9625521,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Unchecked,25,25,,25.5
380486,,CGMU5231622,0,FRMRS,COCTG/FRMRS/SASAI,,,,,Unchecked,25,25.2,,25.5
231384,,CGMU3015584,0,ESBCN,COCTG/ESBCN/CLSAI,,,,,Unchecked,5,4.01,,5.73
190608,,CGMU3064510,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Checked,-19,-23.33,,-22.28
620080,,AMCU9287527,0,ESBCN,JMKIN/ESBCN/CUMAR,,,,,Checked,-20,-16.18,,-21.32
620182,,CGMU5519310,0,ESBCN,JMKIN/ESBCN/CRMOB,,,,,Checked,-21,-22.2,,-20.2
190604,,TRIU6683355,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Unchecked,-18,-17.3,,-18.2
461582,,CGMU6905473,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,-22,-26,,-22
220686,,TRLU1696185,0,ESBCN,COCTG/ESBCN/PAMIT,,,,,Unchecked,-18,-18.7,,-18.1
190606,,CGMU3063303,0,ESBCN,JMKIN/ESBCN/PFPPT,,,,,Checked,-19,-25.19,,-20.23
300686,,TCLU1211840,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,-22,-21.4,,-22.6
220688,,BMOU9879382,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-22.2,,-21.5
220682,,TLLU1161243,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-23.3,,-21.9
220684,,TCLU1210925,0,ESBCN,COCTG/ESBCN/COCTG,,,,,Unchecked,-22,-24.8,,-22.3
300684,,TTNU8688752,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Checked,-20,-29.6,,-20.17
140384,,APRU5799010,0,ESVLC,USHOU/ESVLC/USHOU,,,,,Unchecked,-2,-1.1,,-1.9
180304,,CGMU5227221,0,ESVLC,JMKIN/ESVLC/CWWIL,,,,,Checked,3,3,,4.2
190610,,CGMU3026932,0,ESVLC,JMKIN/ESVLC/PFPPT,,,,,Unchecked,-18,-17.8,,-18.2
300682,,TRIU8516676,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,-20,-21.6,,-20.1
300688,,TCLU1054057,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,4,4,,4.3
340382,,CGMU9342250,0,ESVLC,JMKIN/ESVLC/VEGUT,,,,,Checked,15,15.99,,15.67
461182,,BCHU0080267,0,ESVLC,JMKIN/ESVLC/HNPCR,,,,,Unchecked,3,3,,4.1
461184,,CGMU9400510,0,ESVLC,JMKIN/ESVLC/VEPBL,,,,,Unchecked,4,4,,4.3
500182,,TRIU8119914,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,18,18,,18.6
500382,,TCLU1139616,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,-18,-22,,-18.2
500582,,GESU9586005,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-24.8,,-20.4
500682,,CGMU5225656,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-25,,-19.2
500782,,CXRU1557193,0,ESVLC,COCTG/ESVLC/PAMIT,,,,,Unchecked,19,20.2,,20.4
500882,,CGMU9345367,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,-20,-19.53,,-19.72
500982,,TTNU8292782,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-18.9,,-20.5
501082,,CGMU5040333,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-18.77,,-19.2
501182,,APRU6106634,0,ESVLC,COCTG/ESVLC/MXZLO,,,,,Unchecked,-20,-18.9,,-20.1
501282,,TRIU8968146,0,ESVLC,COCTG/ESVLC/CLSAI,,,,,Unchecked,-18,-22.5,,-18.4
390882,,TRIU6683102,0,DOCAU,COCTG/MQFDF,,,,,Unchecked,-20,-22.5,,-20.2
,,SZLU9496194,1,,,,,,,Checked,,,,
