Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
301482,,CGMU5192486,0,MTMLA,USHOU/INMUN/USHOU,,,,,Unchecked,-18,-19.8,,-18
301182,,SZLU9204775,0,ITLIV,USHOU/ITLIV/USHOU,,,,,Unchecked,14,14,,14.3
260908,,APRU6130883,0,ITGOA,MXVER/ITGOA/MXVER,,,,,Unchecked,19,19.2,,18.9
260910,,BMOU9878703,0,ITGOA,MXVER/MXVER,,,,,Unchecked,20,20.2,,20
260906,,CGMU5351171,0,ITGOA,MXVER/ITGOA/MXVER,,,,,Checked,15,15.4,,16.2
260904,,CGMU7600165,0,ITGOA,MXVER/ITGOA/MXVER,,,,,Unchecked,-20,-22.2,,-20
260912,,TTNU8055857,0,ITGOA,MXVER/MXVER,,,,,Unchecked,20,20,,19.8
580682,,CGMU5320150,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,4,4,,4.4
580884,,TRIU8620422,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,5,5,,5.5
580684,,CXRU1608618,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,5,5,,5.88
581082,,TTNU8501671,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Unchecked,5,5,,5.4
580882,,TLLU1046091,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,4,3.94,,4.69
580686,,CGMU5378280,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,20.13,,20.88
31182,,CGMU3076595,0,ESBCN,MXVER/ESBCN/MXVER,,,,,Checked,20,19.38,,19.98
150282,,CXRU1236531,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Unchecked,0,-0.4,,0.7
150482,,CGMU3087389,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Checked,20,19.93,,20.91
180412,,TTNU8686169,0,ESVLC,MXVER/ESVLC/MXVER,,,,,Checked,20,19.97,,20.03
381582,,TCLU1132885,0,COCTG,USHOU/USHOU,,,,,Unchecked,-20,-22.4,,-20.3
