Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
180382,,CRLU1611854,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,14
461008,,TRIU8652013,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,14,14,,14.5
620784,,CGMU5417480,1,COCTG,,ESALG/ESALG,,,,Checked,-1.7,-1.5,,-0.8
420386,,GESU9603329,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13.1,,13.6
220482,,TCLU1259904,0,COCTG,,ESALG/ESALG,,,,Unchecked,-20,-22.4,,-20.7
221182,,CGMU5343664,0,COCTG,,ESALG/ESALG,,,,Checked,5,5.1,,5.8
381388,,BMOU9758966,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,14.1
420482,,TTNU8012705,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13.1,,13.6
460284,,AMCU9291790,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,14,14.1,,14.8
420182,,CGMU5079382,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13,,13.6
180186,,TCLU1317024,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.7
140382,,TRIU8741105,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.9
461084,,TTNU8203466,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.8
420784,,TRIU8861374,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,15.2
420712,,CGMU4992099,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.6,13.57,,14.32
421588,,TTNU8427553,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.6
140282,,TRIU8740602,0,COCTG,,ESALG/ESALG,,,,Checked,13.2,13.39,,13.77
381486,,APRU5834208,0,COCTG,,ESALG/ESALG,,,,Unchecked,14,14.1,,14.8
221084,,CGMU4940921,0,COCTG,,ESALG/ESALG,,,,Checked,13.19,13.31,,14.38
461108,,APRU5090826,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.5
420886,,CGMU6534243,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.63,13.63,,14.19
421286,,CRSU6115908,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.6,12.8,,14.34
100688,,APRU6144188,0,COCTG,,ESALG/ESALG,,,,Unchecked,14,14.2,,15.2
101388,,APRU6101099,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.5
460182,,CGMU6526356,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.31,13.5,,14.19
460386,,CGMU4915317,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.3,13.27,,13.91
