Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
181006,,CGMU5031774,0,MXVER,ITGOA/ITGOA,,,,,Checked,1,0.98,,1.78
,,RMMU2227120,2,,,,,,,Checked,,,,
420408,,TLLU1056844,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.06,,5.94
420402,,TTNU8979613,0,MXVER,ESALG/ESALG,,,,,Checked,3.5,3.25,,4.44
420404,,TLLU1070950,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.13,,6.31
420406,,TLLU1079937,0,MXVER,ESALG/ESALG,,,,,Checked,5,5.56,,5
220384,,CGMU5437721,0,MXVER,**MLT/**MLT,,,,,Checked,13.5,13.8,,14.6
220382,,CGMU5068198,0,MXVER,**MLT/**MLT,,,,,Checked,13.5,13.5,,14.3
181010,,CGMU5036694,0,MXVER,ITGOA/ITGOA,,,,,Unchecked,1,1.1,,2.8
181008,,CRSU6099134,0,MXVER,ITGOA/ITGOA,,,,,Unchecked,1,0.9,,2.9
420510,,TRIU8614219,0,USHOU,ESALG/USHOU/GQSSG,,,,,Unchecked,-18,-18,,-19
540182,,CGMU9369970,0,USHOU,ESVLC/USHOU/ESVLC,,,,,Unchecked,9,9.1,,9.5
500382,,CGMU5400358,1,PAMIT,ITLIV/PAMIT/ITLIV,,,,,Checked,10,12.2,,15.7
500384,,CGMU5198273,0,PAMIT,ITLIV/PAMIT/ITLIV,,,,,Checked,10,10.01,,12.55
460482,,CGMU5113086,0,PAMIT,ESVLC,,,,,Checked,-22,-23,,-21.2
220184,,CGMU9375280,0,PAMIT,MTMLA,,,,,Checked,13.3,13.18,,13.91
420302,,SZLU9495048,0,PAMIT,ESBCN,,,,,Checked,-20,-24.61,,-19.95
420308,,CGMU5522192,0,PAMIT,ESBCN,,,,,Checked,-20,-25.9,,-19.8
420306,,CGMU5521175,0,PAMIT,ESBCN,,,,,Checked,-20,-27.5,,-21.9
420304,,CGMU5475790,0,PAMIT,ESBCN,,,,,Checked,-20,-20.19,,-19.79
420482,,CGMU5549953,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Checked,-35,-39,,-35.7
420086,,CGMU5304605,0,PAMIT,ESALG/PAMIT/ESALG,,,,,Checked,6.5,6.6,,8.4
420082,,CGMU5562359,0,PAMIT,ESALG/MXZLO/ESVGO,,,,,Checked,-35,-39.2,,-35.7
420182,,CGMU5559550,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Checked,-35,-39.7,,-36.2
420286,,CGMU5069039,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Indeterminate,,,,
420486,,GESU9524810,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420084,,TCLU1007775,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Indeterminate,,,,
420382,,CGMU5070750,0,PAMIT,ESALG/MXZLO/ESVGO,,,,,Indeterminate,,,,
420184,,CGMU5517956,0,PAMIT,ESALG,,,,,Checked,-23,-27.3,,-22.3
420384,,TCLU1228821,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420186,,CGMU4934889,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420386,,TRLU1725030,0,PAMIT,ESALG,,,,,Indeterminate,,,,
500182,,SZLU9826001,0,PAMIT,ITLIV/KRPUS/ITLIV,,,,,Indeterminate,,,,
220182,,TRIU8504910,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
220186,,TCLU1056002,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60482,,APRU5722105,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60282,,TRIU8966122,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60082,,SZLU9607092,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60382,,TEMU9574617,0,PAMIT,MTMLA,,,,,Checked,13.3,13.26,,14.14
60484,,TRLU1721760,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60284,,CGMU5253350,0,PAMIT,MTMLA,,,,,Checked,13.3,13.25,,13.85
60384,,TTNU8662927,0,PAMIT,MTMLA,,,,,Checked,13.3,13.32,,14.59
60084,,CXRU1508964,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60184,,SEGU9158300,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60182,,TCLU1097254,0,PAMIT,MTMLA,,,,,Indeterminate,,,,
60782,,CGMU4976420,0,PAMIT,CRMOB,,,,,Unchecked,,,,
60882,,SZLU9013995,0,PAMIT,CRMOB,,,,,Unchecked,-0.5,,,
340584,,CAIU5460269,0,PAMIT,COCTG/GPPTP,,,,,Indeterminate,,,,
460484,,CGMU5363927,0,PAMIT,ESVLC,,,,,Indeterminate,,,,
60682,,CGMU5563550,0,PAMIT,CRMOB,,,,,Checked,0,0,,1.1
60582,,TTNU8636954,0,PAMIT,CRMOB,,,,,Indeterminate,,,,
420484,,CGMU5160175,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Indeterminate,,,,
420312,,CXRU1047116,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420412,,TRIU8664159,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420282,,CGMU5147677,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Checked,-35,-39.7,,-35.8
420410,,CGMU5051528,0,PAMIT,ESALG,,,,,Indeterminate,,,,
420284,,RJCU2019409,0,PAMIT,ESALG/PAMIT/ESVGO,,,,,Indeterminate,,,,
420310,,SZLU9025466,0,PAMIT,ESALG,,,,,Indeterminate,,,,
