Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
300884,,TTNU8688665,0,MTMLA,COCTG/MTMLA/COCTG,Checked,,,20,19.94,,21.48,,,,,,,,,,
380582,,TGHU9905954,0,MTMLA,JMKIN/EGEDK/HTLFF,Unchecked,,,5,5,,5.7,,,,,,,,,,
260910,,CGMU5194323,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,18,17.96,,19.22,,,,,,,,,,
260912,,CGMU5163580,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,18,18,,18.5,,,,,,,,,,
381382,,TCLU1135713,0,MTMLA,JMKIN/EGDAM/HTLFF,Unchecked,,,18,18.2,,18.1,,,,,,,,,,
381182,,APRU5716036,0,MTMLA,JMKIN/EGDAM/HTLFF,Unchecked,,,18,18.3,,18.1,,,,,,,,,,
380782,,SZLU9631674,0,MTMLA,JMKIN/INMUN/BZBZE,Unchecked,,,-21,-22.7,,-20.4,,,,,,,,,,
300882,,CGMU5370063,0,MTMLA,COCTG/INMUN/ECGYE,Unchecked,,,22,22,,21.9,,,,,,,,,,
380982,,TRIU8136676,0,MTMLA,JMKIN/INNSA/JMMBJ,Unchecked,,,-20,-23.4,,-19.8,,,,,,,,,,
260908,,CGMU5254398,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,18,17.32,,18.11,,,,,,,,,,
300886,,SZLU9853558,0,MTMLA,COCTG/GRSKG/CLSAI,Unchecked,,,4,4.1,,5.4,,,,,,,,,,
590984,,CGMU3086438,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,20,19.37,,19.87,,,,,,,,,,
380382,,SZLU9060657,0,ITLIV,COCTG/ITLIV/COCTG,Unchecked,,,12,12.3,,12.7,,,,,,,,,,
380384,,TEMU9845658,0,ITLIV,COCTG/ITLIV/COCTG,Unchecked,,,20,20.4,,21,,,,,,,,,,
590982,,CGMU3075520,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,25,25.27,,24.91,,,,,,,,,,
580584,,CGMU5128698,0,ITGOA,MXVER/MXVER,Checked,,,15,15,,15.9,,,,,,,,,,
580782,,CRSU6014332,0,ITGOA,MXVER/ITGOA/MXVER,Unchecked,,,-20,-20.8,,-19.7,,,,,,,,,,
580582,,TEMU9237154,0,ITGOA,MXVER/ITGOA/MXVER,Checked,,,4,1.74,,4.02,,,,,,,,,,
21082,,TTNU8651727,0,ITGOA,JMKIN/ITGOA/PFPPT,Checked,,,14,13.85,,14.87,,,,,,,,,,
580384,,CGMU9340344,0,FRMRS,JMKIN/FRMRS/TRTRG,Checked,,,14,13.97,,14.28,,,,,,,,,,
580382,,APRU6135334,0,FRMRS,JMKIN/FRMRS/WIWIL,Unchecked,,,-20,-22.9,,-19.7,,,,,,,,,,
340882,,CGMU4944260,0,ESBCN,USHOU/ESBCN/USHOU,Checked,,,-18,-21.5,,-17,,,,,,,,,,
270406,,CGMU3020174,0,ESBCN,JMKIN/ESBCN/PFPPT,Checked,,,-18,-22.23,,-18.35,,,,,,,,,,
580886,,CGMU9294110,0,ESBCN,MXVER/ESBCN/MXVER,Checked,,,-22,-28.2,,-22.4,,,,,,,,,,
