Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
180382,,CRLU1611854,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,14.2
461008,,TRIU8652013,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,14,14,,14.5
620784,,CGMU5417480,1,COCTG,,ESALG/ESALG,,,,Checked,-1.7,-1.8,,-0.9
420386,,GESU9603329,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13.1,,13.4
220482,,TCLU1259904,0,COCTG,,ESALG/ESALG,,,,Unchecked,-20,-22.4,,-20.1
221182,,CGMU5343664,0,COCTG,,ESALG/ESALG,,,,Checked,5,5.1,,5.7
381388,,BMOU9758966,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,14.1
420482,,TTNU8012705,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13.1,,13.6
460284,,AMCU9291790,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,14,14.1,,14.6
420182,,CGMU5079382,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13,,13.6
180186,,TCLU1317024,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.7
140382,,TRIU8741105,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.9
461084,,TTNU8203466,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.8
420784,,TRIU8861374,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,15.2
420712,,CGMU4992099,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.6,13.56,,14.23
421588,,TTNU8427553,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.7
140282,,TRIU8740602,0,COCTG,,ESALG/ESALG,,,,Checked,13.2,13.83,,14.07
381486,,APRU5834208,0,COCTG,,ESALG/ESALG,,,,Unchecked,14,14.1,,14.8
221084,,CGMU4940921,0,COCTG,,ESALG/ESALG,,,,Checked,13.19,13.38,,14.19
461108,,APRU5090826,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.5
420886,,CGMU6534243,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.63,13.5,,14.13
421286,,CRSU6115908,0,COCTG,,ITLIV/ITLIV,,,,Checked,13.6,14.6,,14.52
100688,,APRU6144188,0,COCTG,,ESALG/ESALG,,,,Unchecked,14,14.2,,15.2
101388,,APRU6101099,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.5
460182,,CGMU6526356,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.31,13.5,,13.88
460386,,CGMU4915317,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.3,13.28,,13.77
220086,,CGMU5182744,0,COCTG,,ESALG/ESALG,,,,Unchecked,5,5.1,,5.6
421386,,TTNU8275234,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.7
460108,,APRU5844633,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.5
620184,,CGMU5532930,0,COCTG,,ESALG/ESALG,,,,Checked,-0.5,-0.5,,0.38
180584,,GESU9541084,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.6
460706,,TRIU8512541,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.3
180182,,SZLU9204219,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,13.5
460304,,TRIU8660810,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.5
460286,,BMOU9726845,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.7
461106,,CGMU5106507,0,COCTG,,MTMLA/MTMLA,,,,Checked,-20,-20.5,,-20.6
180086,,SZLU9495990,0,COCTG,,ESALG/ESALG,,,,Checked,12.8,12.95,,12.98
100388,,CGMU4998590,0,COCTG,,ESALG/ESALG,,,,Checked,13.9,13.93,,14.75
420788,,TEMU9226890,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,0,0,,0.7
460282,,TTNU8307408,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.4
101288,,SZLU9070790,0,COCTG,,ESALG/ESALG,,,,Unchecked,-20,-23.2,,-20.2
460908,,CGMU4830837,0,COCTG,,MTMLA/MTMLA,,,,Checked,13,13,,13.4
220986,,TRIU8656889,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13.1,,14.3
420988,,TCLU1132843,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,13,13,,13.5
420682,,APRU5723539,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.4
460882,,CGMU6534346,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.7
621584,,CGMU5126653,0,COCTG,,ESALG/ESALG,,,,Checked,-0.5,-0.5,,1.5
460986,,CGMU9331430,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.3,13.2,,13.79
420912,,APRU5747823,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,13,13,,13.5
100484,,CGMU5548540,0,COCTG,,ESALG/ESALG,,,,Checked,13.9,13.9,,15.1
220386,,CGMU5517642,0,COCTG,,ESALG/ESALG,,,,Checked,-0.5,-0.5,,0.3
501182,,TLLU1054688,0,COCTG,,ESALG/ESALG,,,,Checked,8,8.13,,8.5
100588,,TRIU8503107,0,COCTG,,ESALG/ESALG,,,,Unchecked,14,14.1,,15
501186,,TEMU9064803,0,COCTG,,ESALG/ESALG,,,,Unchecked,13,13,,13.3
420688,,TEMU9053861,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,13,13,,13.7
460210,,CXRU1070498,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.4
620584,,TTNU8425648,0,COCTG,,ESALG/ESALG,,,,Unchecked,0,0,,1.2
461384,,GESU9605255,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.8
620884,,CGMU5381427,0,COCTG,,ESALG/ESALG,,,,Checked,-0.5,-0.69,,0.31
420986,,TCLU1146913,0,COCTG,,ITLIV/ITLIV,,,,Unchecked,14,14.1,,14.7
461584,,TGHU9925879,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.8
380888,,TLLU1054564,0,COCTG,,ESALG/ESALG,,,,Checked,5,4.88,,5.88
460586,,DSLU3498333,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13.1,,13.8
460912,,CGMU9297973,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.2,13.2,,13.9
420484,,TRIU8692084,0,COCTG,,ITGOA/ITGOA,,,,Unchecked,13,13.1,,13.5
460802,,CGMU5081883,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.7
460812,,TCLU1344950,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.4
420310,,CGMU5507069,0,COCTG,,ITGOA/ITGOA,,,,Checked,-20,-23.08,,-20.26
100184,,CGMU5503675,0,COCTG,,ESALG/ESALG,,,,Checked,-20,-19.64,,-19.94
620984,,CGMU5321069,0,COCTG,,ESALG/ESALG,,,,Checked,-0.5,0.21,,-0.21
620084,,TEMU9273450,0,COCTG,,ESALG/ESALG,,,,Unchecked,0,0,,1.3
460604,,CGMU5472770,0,COCTG,,MTMLA/MTMLA,,,,Checked,13.3,13.1,,14.9
460086,,CGMU5016933,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.8
420382,,CGMU5303980,0,COCTG,,ITGOA/ITGOA,,,,Checked,13.5,13.5,,14.3
460504,,GESU9590387,0,COCTG,,MTMLA/MTMLA,,,,Unchecked,13,13,,13.4
180784,,CGMU9285967,0,COCTG,,ESALG/ESALG,,,,Checked,13.3,14.1,,14.21
460602,,CGMU5133293,0,COCTG,,MTMLA/MTMLA,,,,Checked,-1,-1,,0.8
