Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
380182,,TTNU8631187,1,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.06
380082,,TTNU8620686,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.94,,4.75
380482,,TLLU1047267,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5.1,,4.8
501684,,TLLU1050466,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.6,,5.9
500684,,TTNU8979784,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.88,,5.44
500782,,TTNU8979402,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5,,5.3
500582,,TLLU1054184,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.81,,4.75
380382,,CAIU5554650,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5.1,,4.9
380282,,TLLU1055180,0,MXVER,,ESALG/ESALG,,,,Checked,4,4.06,,4.69
380384,,IKSU4008239,0,MXVER,,ESALG/ESALG,,,,Unchecked,4.6,4.6,,4.4
501282,,IKSU4008408,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.81,,5.63
380284,,CAIU5556782,0,MXVER,,ESALG/ESALG,,,,Unchecked,5,5.1,,5
500882,,BMOU9643930,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.06,,5.44
500682,,CGMU6901781,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.4,,5.3
500884,,TLLU1080007,0,MXVER,,ESALG/ESALG,,,,Checked,6,5.75,,6.19
140410,,TRIU8518262,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,13.5,,13.8
380084,,CGMU6905046,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.1,,5.1
140404,,CGMU5344300,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,15.2
380484,,TTNU8620557,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.81,,5.56
501082,,TTNU8627783,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.75,,5.75
501084,,CGMU6906084,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.7,,6.4
501482,,CAIU5556890,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.5,,5.4
501284,,TTNU8979911,0,MXVER,,ESALG/ESALG,,,,Checked,5.5,5.63,,6.19
380184,,TTNU8631145,0,MXVER,,ESALG/ESALG,,,,Checked,5,4.88,,4.81
501484,,CAIU5650119,0,MXVER,,ESALG/ESALG,,,,Checked,5,5.19,,5.06
540582,,TTNU8634484,0,MXVER,,ITLIV/ITLIV,,,,Checked,5,5.19,,4.81
140408,,CGMU5470463,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.9,,15
140304,,SEGU9173650,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,13.5,14.1,,13.7
140406,,CGMU5444660,0,MXVER,,MTMLA/MTMLA,,,,Checked,13.5,13.5,,14.6
501682,,TLLU1050595,0,MXVER,,ESALG/ESALG,,,,Unchecked,5.5,5.6,,6.1
380910,,CGMU5019608,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Checked,-18,-18.59,,-18.1
381108,,CGMU5328551,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Checked,-18,-16.69,,-17.74
380906,,CGMU9291384,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-18.2,,-17.8
380908,,CGMU4840331,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-18.4,,-18
381106,,TGHU9941083,0,PAMIT,,MTMLA/CLSAI/SAJED,,,,Unchecked,-18,-18.1,,-17.7
60984,,CGMU4971619,0,PAMIT,,ESALG/MXESE/ESALG,,,,Checked,-18,-24.64,,-18.16
301110,,CGMU9326032,0,PAMIT,,ESALG/PAMIT/ESALG,,,,Unchecked,6.5,6.5,,6.8
