Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
460286,,CGMU9369970,0,USHOU,ESVLC/USHOU/ESVLC,Unchecked,,,9,8.8,,9.3,,,,,,,,,,
460482,,CGMU5113086,0,PAMIT,ESVLC/NICIO,Checked,,,-22,-23.7,,-21.2,,,,,,,,,,
420302,,SZLU9495048,0,PAMIT,ESBCN/MXZLO,Checked,,,-20,-21.31,,-18.51,,,,,,,,,,
420308,,CGMU5522192,0,PAMIT,ESBCN/MXZLO,Checked,,,-20,-23.5,,-19.3,,,,,,,,,,
420306,,CGMU5521175,0,PAMIT,ESBCN/MXZLO,Checked,,,-20,-25.1,,-19.4,,,,,,,,,,
420304,,CGMU5475790,0,PAMIT,ESBCN/MXZLO,Checked,,,-20,-19.16,,-19.91,,,,,,,,,,
460484,,CGMU5363927,0,PAMIT,ESVLC/PECLL,Unchecked,,,-20,-22,,-20.4,,,,,,,,,,
260308,,CGMU5572932,0,CRMOB,ESBCN/CRMOB,Checked,,,13,13,,13.3,,,,,,,,,,
260304,,SEGU9225964,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.4,,14.3,,,,,,,,,,
260312,,TRIU8500258,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,14.3,,14.1,,,,,,,,,,
260104,,CRSU6157879,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.9,,14.1,,,,,,,,,,
260102,,TRIU8884106,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,14.3,,14.5,,,,,,,,,,
260306,,TEMU9007660,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.5,,14.2,,,,,,,,,,
260302,,SZLU9628979,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.1,,14.1,,,,,,,,,,
260310,,CXRU1383506,0,CRMOB,ESBCN/CRMOB,Unchecked,,,13.9,13.6,,14,,,,,,,,,,
140182,,CXRU1528934,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-23,-23.4,,-22.6,,,,,,,,,,
140282,,MFTU8190460,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-18,-17.4,,-18.4,,,,,,,,,,
140386,,SEGU9745842,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-23,-22.5,,-23.7,,,,,,,,,,
140186,,SEGU9746089,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-18,-18.6,,-18.6,,,,,,,,,,
140082,,CXRU1066902,0,CRMOB,ESVLC/CRMOB,Checked,,,-23,-23.23,,-23.14,,,,,,,,,,
140384,,SEGU9742695,0,CRMOB,ESVLC/CRMOB,Unchecked,,,-23,-22.8,,-23.7,,,,,,,,,,
140382,,CGMU5507958,0,CRMOB,ESVLC/CRMOB,Checked,,,-23,-22.77,,-23.04,,,,,,,,,,
580682,,CGMU5408364,0,CRMOB,ESVLC/CRMOB,Checked,,,-23,-25.2,,-22.8,,,,,,,,,,
140184,,CGMU9385101,0,CRMOB,ESVLC/CRMOB,Checked,,,16,16.09,,15.95,,,,,,,,,,
420502,,CGMU9296365,0,COCTG,ESBCN/PAMIT/ESBCN,Checked,,,-0.5,-0.5,,-0.3,,,,,,,,,,
420504,,TTNU8684850,0,COCTG,ESBCN/PAMIT/ESBCN,Unchecked,,,-1,-0.9,,-1.4,,,,,,,,,,
460288,,CGMU4918717,0,COCTG,ESVLC/VEPBL/ESVLC,Checked,,,-20,-23.38,,-20.18,,,,,,,,,,
61682,,CGMU5297321,0,COCTG,ESVLC/CRMOB/ESVLC,Checked,,,-20,-23.9,,-20,,,,,,,,,,
21282,,CRLU1409421,0,COCTG,ESVLC/MAAGA/ESVLC,Unchecked,,,8,8,,8.5,,,,,,,,,,
460284,,CGMU9322660,0,COCTG,ESVLC/VEPBL/ESVLC,Unchecked,,,8,8.1,,8.7,,,,,,,,,,
460282,,SEGU9943262,0,COCTG,ESVLC/MAAGA/ESVLC,Unchecked,,,13,13.4,,13.5,,,,,,,,,,
61582,,GESU9567622,0,COCTG,ESVLC/MAAGA/ESVLC,Unchecked,,,13,12.9,,14,,,,,,,,,,
540082,,APRU5845060,0,ESALG,ESVLC/MAAGA/ESVLC,Unchecked,,,-20,-22.1,,-20.1,,,,,,,,,,
430584,,CGMU2989326,0,ESALG,GPPTP/BRFOR/GPPTP,Checked,,,-18,-19.93,,-18.31,,,,,,,,,,
540482,,CGMU5420544,0,ESALG,ESVLC/MAAGA/ESVLC,Checked,,,-20,-19.9,,-19.3,,,,,,,,,,
550382,,CRSU5015870,0,ESALG,ESVLC/MAAGA/ESVLC,Unchecked,,,-20,-21.3,,-20.2,,,,,,,,,,
540182,,CXRU1628276,0,ESALG,ESVLC/MAAGA/ESVLC,Unchecked,,,-20,-21.6,,-20.2,,,,,,,,,,
540282,,TRIU8727220,0,ESALG,ESVLC/MAAGA/ESVLC,Unchecked,,,-20,-22,,-19.6,,,,,,,,,,
260910,,CGMU5247043,0,MTMLA,MXVER/INNSA/MXVER,Checked,,,18,19.23,,18.97,,,,,,,,,,
260912,,CGMU5324710,0,MTMLA,MXVER/INNSA/MXVER,Checked,,,20,19.99,,19.83,,,,,,,,,,
380982,,CGMU5506355,0,MTMLA,USHOU/INCCU/USHOU,Checked,,,-21,-19.21,,-11.95,,,,,,,,,,
310882,,CGMU3018813,1,MTMLA,JMKIN/SAJED/VELAG,Checked,,,-20,-19.66,,-20,,,,,,,,,,
260608,,APRU5724828,0,MTMLA,DOCAU/INCOK/DOCAU,Unchecked,,,-21,-24.3,,-21,,,,,,,,,,
260610,,CGMU5291811,0,MTMLA,DOCAU/INMAA/DOCAU,Checked,,,-18,-22.9,,-17.2,,,,,,,,,,
390782,,CGMU2988171,0,MTMLA,USHOU/INCCU/USHOU,Checked,,,10,9.99,,9.81,,,,,,,,,,
260612,,CGMU6525935,0,MTMLA,DOCAU/INMUN/DOCAU,Checked,,,-21,-20.5,,-20.13,,,,,,,,,,
260802,,TCLU1032607,0,MTMLA,MXVER/INNSA/MXVER,Unchecked,,,1,0.8,,1.6,,,,,,,,,,
220882,,SEGU9538151,0,MTMLA,COCTG/AEJEA/ECGYE,Checked,,,15,15.2,,14.9,,,,,,,,,,
260804,,CGMU5287956,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,17,17.2,,17,,,,,,,,,,
260808,,CGMU5400640,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,17,17.1,,17.1,,,,,,,,,,
260810,,SEGU9541427,0,MTMLA,MXVER/INMUN/MXVER,Checked,,,17,17.1,,17,,,,,,,,,,
260806,,SZLU9494490,0,MTMLA,MXVER/INNSA/MXVER,Checked,,,1,1.01,,0.55,,,,,,,,,,
540682,,APRU5820903,0,ITGOA,COCTG/ITGOA/PECLL,Unchecked,,,15,15.2,,16.1,,,,,,,,,,
270906,,CGMU2995695,0,ITGOA,MXVER/ITGOA,Unchecked,,,15,14.8,,15.9,,,,,,,,,,
181012,,CGMU5123633,0,ITGOA,JMKIN/ITGOA/GTPBR,Checked,,,-18,-23.6,,-17.4,,,,,,,,,,
220482,,CGMU5220654,0,ITGOA,GPPTP/ITGOA,Checked,,,14,14.1,,14.2,,,,,,,,,,
180912,,CGMU5248116,0,ITGOA,JMKIN/ITGOA/KYGEC,Checked,,,5,4.47,,5.11,,,,,,,,,,
581082,,CGMU5545541,0,ITGOA,ESVLC/CAMTR,Checked,,,15,15,,15.2,,,,,,,,,,
540684,,CGMU5562425,0,ITGOA,COCTG/ITGOA/PECLL,Checked,,,15,15.1,,15,,,,,,,,,,
270904,,CXRU1165818,0,ITGOA,MXVER/ITGOA,Unchecked,,,4,4.2,,5,,,,,,,,,,
260908,,CXRU1188449,0,ITGOA,MXVER/ITGOA,Unchecked,,,15,15.2,,15.9,,,,,,,,,,
270706,,CXRU1233070,0,ITGOA,DOCAU/ITGOA,Unchecked,,,14,14.2,,15.3,,,,,,,,,,
260708,,MFTU8192523,0,ITGOA,DOCAU,Unchecked,,,4,3.8,,4.7,,,,,,,,,,
220484,,SEGU9743726,0,ITGOA,GPPTP,Unchecked,,,-20,-22.5,,-19.8,,,,,,,,,,
581682,,SGCU9016984,0,ITGOA,ESVLC,Unchecked,,,-18,-20.6,,-17.7,,,,,,,,,,
581282,,TRIU8198810,0,ITGOA,ESVLC,Checked,,,-18,-17.69,,-18.13,,,,,,,,,,
60482,,TRIU8722888,0,ITGOA,MXVER,Unchecked,,,15,15,,15.8,,,,,,,,,,
220486,,TTNU8775800,0,ITGOA,GPPTP/ITGOA,Unchecked,,,14,14,,14.8,,,,,,,,,,
180708,,CGMU5007206,0,ITLIV,JMKIN/ITNAP/JMKIN,Checked,,,14,13.99,,14.44,,,,,,,,,,
340984,,CGMU5161227,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,11.9,,12.2,,,,,,,,,,
340584,,CGMU5196692,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,11.97,,12.4,,,,,,,,,,
461482,,CGMU5222127,0,ITLIV,DOCAU/ITLIV/DOCAU,Unchecked,,,12,12.2,,12.3,,,,,,,,,,
340982,,CGMU5415738,0,ITLIV,COCTG/ITLIV/COCTG,Unchecked,,,12,12.1,,12.1,,,,,,,,,,
341382,,CGMU5461142,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,12.1,,12.4,,,,,,,,,,
341182,,CGMU5517940,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,10.4,,12.1,,,,,,,,,,
340582,,CGMU5554570,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,11.2,,11.9,,,,,,,,,,
340782,,SZLU9202900,0,ITLIV,COCTG/ITLIV/COCTG,Unchecked,,,12,12.1,,12.3,,,,,,,,,,
340784,,TLLU1054712,0,ITLIV,COCTG/ITLIV/COCTG,Checked,,,12,12,,12.13,,,0,,,,0,0.1,,
341184,,TTNU8695730,0,ITLIV,COCTG/ITLIV/COCTG,Unchecked,,,12,12.1,,12.3,,,,,,,,,,
341384,,CXRU1091361,0,FRMRS,COCTG/SASAI,Indeterminate,,,,,,,,,,,,,,,,
,,RMMU5038820,0,,,Unchecked,,,,,,,,,,,,,,,,
