Location,,ContainerID,Alms,LoadPort,Disch.Port,,,,,Monitored,Temp SP,Supply,,Return
501382,,CGMU6541284,0,PAMIT,ESVLC/MAAGA/ESVLC,,,,,Checked,-22,-21.88,,-21.63
60884,,CGMU9376028,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Checked,7,7.91,,7.86
60684,,TLLU1080100,1,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Checked,-18,-18.38,,-17.94
61282,,GESU9586129,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-18,-20.4,,-17.8
60682,,SEGU9027233,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-18,-20.1,,-18
60882,,TLLU1050379,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-18,-19,,-18.1
61284,,TCLU1200296,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-18,-18.2,,-17.7
61482,,TCLU1331233,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-23,-23.1,,-24.5
61082,,SEGU9744770,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-23,-25.3,,-23.7
61084,,SEGU9743937,0,CRMOB,ESVLC/CRMOB/ESVLC,,,,,Unchecked,-18,-20.3,,-18.2
501184,,TCLU1291300,0,COCTG,ESVLC/ESCYQ/ESVLC,,,,,Unchecked,-18,-20.1,,-17.9
500982,,CGMU5480543,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-22,-25.95,,-23.17
500984,,CGMU5271076,0,COCTG,ESVLC/ESCYQ/ESVLC,,,,,Checked,-18,-17.57,,-18.22
501182,,CGMU5180778,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Unchecked,-23,-26.3,,-23.9
500986,,CGMU5326604,0,COCTG,ESVLC/ESALG/ESVLC,,,,,Checked,-20,-25.04,,-20.11
350684,,CGMU2999807,0,ESALG,USHOU/NGAPP/USHOU,,,,,Unchecked,-10,-10,,-10.3
110582,,CGMU3078448,0,ESALG,ESVLC/MAAGA/ESVLC,,,,,Checked,-20,-19.91,,-20.99
