Location,,ContainerID,Alms,LoadPort,Disch.Port,Monitored,,,Temp SP,Supply,,Return,,O2 Exp.,O2 SP,O2,CO2 Exp.,,CO2 SP,CO2,,N2
540384,,CGMU4954226,0,PAMIT,ESBCN/ESALG,Checked,,,-17.81,-21.63,,-17.31,,,,,,,,,,
260306,,CGMU6914480,0,PAMIT,ITLIV/UNOPT,Checked,,,-20,-26.1,,-19.9,,,,,,,,,,
260308,,CGMU5252380,0,PAMIT,ITLIV/UNOPT/ITLIV,Checked,,,-18,-17.26,,-17.9,,,,,,,,,,
180806,,CGMU6911075,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-24.4,,-19,,,,,,,,,,
180804,,CGMU6910459,0,PAMIT,ITGOA/ESALG,Checked,,,-20,-25.2,,-20,,,,,,,,,,
260302,,CXRU1004794,0,PAMIT,ITLIV/ESALG,Unchecked,,,-20,-21,,-20.8,,,,,,,,,,
260304,,CGMU5324999,0,PAMIT,ITLIV/MXESE,Unchecked,,,-20,-21.3,,-20.7,,,,,,,,,,
540382,,TTNU8220756,0,PAMIT,ESVLC/ESALG,Unchecked,,,-23,-24,,-23.4,,,,,,,,,,
260110,,CGMU9343298,2,CRMOB,ITLIV/MXESE/ITLIV,Checked,,,6.5,6.53,,7.27,,,,,,,,,,
260106,,CGMU9384466,0,CRMOB,ITLIV/ESALG,Checked,,,6.5,6.48,,7.04,,,,,,,,,,
260208,,CGMU5296304,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,7,,7.9,,,,,,,,,,
260406,,CGMU4941912,1,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,13.31,13.38,,14.19,,,,,,,,,,
260212,,CGMU4952120,0,CRMOB,ITLIV/USHOU/ITLIV,Unchecked,,,7,7.1,,7.9,,,,,,,,,,
260410,,CGMU9340405,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,12.9,,13.9,,,,,,,,,,
260408,,CGMU5529772,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,6.5,6.5,,7.6,,,,,,,,,,
460706,,SEGU9005492,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.4,,6.8,,,,,,,,,,
461010,,TTNU8055841,0,CRMOB,ITLIV/USHOU,Unchecked,,,7,7.2,,7.9,,,,,,,,,,
460906,,TCLU1206530,0,CRMOB,ITLIV/ESALG,Unchecked,,,6.5,6.6,,7.4,,,,,,,,,,
260112,,CGMU4993731,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,7.1,,,,,,,,,,
541182,,APRU5729630,0,CRMOB,FRMRS/USHOU/FRMRS,Unchecked,,,-23.3,-23.8,,-23.1,,,,,,,,,,
460610,,CGMU4973653,0,CRMOB,ITLIV/BRIOA/ITLIV,Checked,,,13.3,13.3,,13.8,,,,,,,,,,
340412,,BMOU9644433,0,CRMOB,ESBCN/USHOU/ESBCN,Checked,,,13.31,13.19,,13.75,,,0,20.3,,,0,0.2,,
340384,,CXRU1528580,0,CRMOB,ESBCN/MAAGA/ESBCN,Unchecked,,,13.3,13.5,,14.6,,,,,,,,,,
460604,,TLLU1042687,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,6.5,6.63,,7.19,,,0,,,,0,25.5,,
260402,,CAIU5529302,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.4,,7,,,,,,,,,,
461008,,TLLU1042692,0,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,6.5,6.63,,6.94,,,0,,,,0,25.5,,
260404,,CAIU5538074,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,8,,,,,,,,,,
460810,,APRU6144505,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.6,,6.8,,,,,,,,,,
260102,,APRU6122701,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.5,,7.2,,,,,,,,,,
461306,,TRIU8733223,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.7,,6.9,,,,,,,,,,
461206,,APRU6111271,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.4,,6.9,,,,,,,,,,
461308,,CGMU5057608,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.2,,14.1,,,,,,,,,,
460508,,AMCU9297119,1,CRMOB,ITLIV/ESALG/ITLIV,Checked,,,7.2,7.2,,8.3,,,,,,,,,,
260310,,TEMU9044068,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.1,,13.9,,,,,,,,,,
460506,,CGMU9404705,0,CRMOB,ITLIV/BRIOA/ITLIV,Checked,,,6.5,7.26,,7.12,,,,,,,,,,
461208,,TRIU8978252,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.4,,7.9,,,,,,,,,,
460502,,TRIU8795420,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,7.2,7.1,,8.4,,,,,,,,,,
461108,,TRIU8102043,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,6.5,6.7,,6.9,,,,,,,,,,
260412,,CGMU9334953,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.2,,14.2,,,,,,,,,,
460510,,CGMU5079021,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,13.3,13.91,,14.13,,,,,,,,,,
460608,,TEMU9092770,0,CRMOB,ITLIV/ESALG/ITLIV,Unchecked,,,13.3,13.3,,14,,,,,,,,,,
461106,,CGMU5133307,0,CRMOB,ITLIV/USHOU/ITLIV,Checked,,,13.3,13.3,,14.5,,,,,,,,,,
340382,,CGMU4989881,0,CRMOB,ESBCN/BRIOA/ESBCN,Checked,,,13.9,13.92,,14.58,,,,,,,,,,
340410,,APRU5600160,0,CRMOB,ESBCN/ESALG/ESBCN,Unchecked,,,13.9,14.1,,14.9,,,,,,,,,,
340408,,APRU5841505,0,CRMOB,ESBCN/BRIOA/ESBCN,Unchecked,,,13.9,13.7,,14.8,,,,,,,,,,
340406,,TCLU1075574,0,CRMOB,ESBCN/ESALG/ESBCN,Unchecked,,,13.9,13.6,,14.3,,,,,,,,,,
180812,,APRU5600719,0,CRMOB,ITGOA/USHOU/ITGOA,Unchecked,,,6.5,6.5,,7,,,,,,,,,,
180510,,APRU5602136,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.4,,7.3,,,,,,,,,,
180504,,BMOU9788810,0,CRMOB,ITGOA/ESALG/ITGOA,Unchecked,,,6.5,6.3,,6.9,,,,,,,,,,
