Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
340410,,TRIU8723122,0,USHOU,,MTMLA/**EDK,,,,Unchecked,,,,
340210,,GESU9527506,0,USHOU,,MTMLA/**EDK,,,,Unchecked,,,,
180606,,CGMU5325038,0,MXVER,,ESVLC/ESVLC,,,,Checked,-18,"-17,7",,"-18,45"
140204,,CGMU9394485,0,MXVER,,MTMLA/MTMLA,,,,Checked,13,"13,07",,"13,13"
180604,,TTNU8648718,0,MXVER,,ESVLC/ESVLC,,,,Unchecked,,,,
140202,,TRIU8614055,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140208,,TRIU8137034,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140210,,SZLU9023870,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140106,,BMOU9727760,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
180602,,TTNU8267748,0,MXVER,,ESVLC/ESVLC,,,,Unchecked,,,,
140104,,TRIU8223050,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140206,,TCLU1371278,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140306,,TRIU8675410,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140304,,TTNU8510755,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140404,,TTNU8424549,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140308,,TTNU8510375,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140408,,CGMU4974731,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140102,,CXRU1526675,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140406,,SZLU9136813,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
140108,,TCLU1192483,0,MXVER,,MTMLA/MTMLA,,,,Unchecked,,,,
60182,,TTNU8682116,0,PAMIT,,FRMRS/FRMRS,,,,Checked,-25,"-26,62",,"-24,78"
140584,,CGMU5295083,0,PAMIT,,MTMLA/TRIST,,,,Checked,"7,5","779,999,999,999,999",,"789,999,999,999,999"
141384,,CGMU5037622,0,PAMIT,,MTMLA/TRIST,,,,Checked,"7,5","8,62",,"8,39"
140984,,CGMU5136688,0,PAMIT,,MTMLA/TRIST,,,,Checked,"7,5","7,5",,"8,2"
141182,,CGMU4955752,0,PAMIT,,MTMLA,,,,Checked,"133,125","12,875",,"141,875"
141582,,CGMU4956640,0,PAMIT,,MTMLA,,,,Checked,"133,125","13,375",,"13,875"
581082,,CGMU6510447,0,CRMOB,,ESBCN,,,,Checked,"13,875",14,,"14,5"
340084,,CGMU4948368,0,CRMOB,,MTMLA,,,,Checked,"133,125","13,375",,14
340384,,SEGU9540380,0,CRMOB,,MTMLA,,,,Checked,"13,9","13,9",,"14,6"
340484,,CGMU6533313,0,CRMOB,,MTMLA,,,,Checked,"13,875","136,875",,"143,125"
340386,,CGMU6535532,0,CRMOB,,MTMLA,,,,Checked,"13,875",14,,"14,5"
