Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
300412,,CGMU5108238,0,GPPTP,,ESALG/PTLEI,,,,Checked,-35,"-39,6",,"-35,2"
340412,,CGMU9281196,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,5"
340410,,CGMU9332483,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,24"
340308,,APRU5735519,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340310,,TTNU8629256,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,625"
340210,,APRU6134636,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340108,,CGMU9328816,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,09"
340110,,SEGU9133322,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,5",,"14,01"
340112,,TTNU8622230,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5",14,,"14,75"
340208,,SEGU9650475,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,8",,"15,3"
340408,,APRU5854550,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340082,,TLLU1070945,0,MXVER,,MTMLA/MTMLA,,,,Checked,"13,5","13,375",,14
300208,,TTNU8628270,0,MXVER,,ESALG/ESALG,,,,Checked,"4,375","39,375",,"58,125"
300108,,CAIU5654140,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
300210,,TLLU1059709,0,MXVER,,ESALG/ESALG,,,,Checked,"33,125","3,125",,"4,5"
340406,,APRU6119821,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
300106,,BMOU9645023,0,MXVER,,ESALG/ESALG,,,,Checked,5,"4,875",,"5,25"
300306,,CAIU5535305,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
300206,,CAIU5535579,0,MXVER,,ESALG/ESALG,,,,Indeterminate,,,,
340206,,TRIU8503257,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340306,,TCLU1281620,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340106,,SZLU9027978,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340312,,TRIU8680864,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
340212,,TEMU9045064,0,MXVER,,MTMLA/MTMLA,,,,Indeterminate,,,,
300308,,TLLU1057476,0,MXVER,,ESALG/ESALG,,,,Checked,"33,125","3,375",,4
,,SPAR0092208,1,,,,,,,Checked,"13,5","13,875",,"143,125"
180682,,CGMU9396282,0,PAMIT,,CRMOB/CRMOB,,,,Indeterminate,,,,
220782,,CGMU5238627,0,PAMIT,,ITLIV/ITLIV,,,,Indeterminate,,,,
