Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
60782,,SZLU9627606,0,ESALG,,GPPTP/GPPTP,,,,Unchecked,,,,
420082,,CGMU5361164,0,MTMLA,,COCTG/COCTG,,,,Checked,20,"21,6",,"20,22"
220682,,CGMU4961415,0,MTMLA,,USHOU/USHOU,,,,Checked,-18,-20,,"-17,8"
140412,,CGMU5143352,0,MTMLA,,MXVER/MXVER,,,,Checked,1,1,,"1,9"
220882,,TCLU1197675,0,MTMLA,,USHOU/USHOU,,,,Unchecked,,,,
221082,,AXIU6111163,0,MTMLA,,USHOU/USHOU,,,,Unchecked,,,,
220482,,TCLU1212722,0,MTMLA,,DOCAU/DOCAU,,,,Unchecked,,,,
150284,,CGMU2989331,0,ITLIV,,MXVER/MXVER,,,,Unchecked,-25,"-27,63",,"-24,91"
350612,,CGMU3017118,0,ITLIV,,JMKIN/JMKIN,,,,Checked,-25,"-23,71",,"-24,39"
140482,,CXRU1525030,0,ITLIV,,MXVER/MXVER,,,,Unchecked,,,,
340912,,CGMU5096543,0,ITGOA,,GPPTP,,,,Checked,14,"14,1",,14
341112,,CGMU6904899,0,ITGOA,,GPPTP,,,,Checked,-20,"-23,7",,"-19,2"
150682,,CGMU2991513,0,ITGOA,,JMKIN,,,,Checked,20,"20,04",,"20,05"
541082,,CGMU5003411,0,ITGOA,,COCTG/ECGYE,,,,Checked,0,"-0,02",,"1,09"
541482,,CGMU5168638,0,ITGOA,,COCTG/ECGYE,,,,Unchecked,,,,
460084,,CGMU5410401,0,ITGOA,,DOCAU,,,,Checked,-20,"-26,4",,"-20,3"
541282,,CXRU1525529,0,ITGOA,,COCTG/ECGYE,,,,Unchecked,,,,
541284,,SEGU9133003,0,ITGOA,,COCTG,,,,Unchecked,,,,
541484,,TCLU1071943,0,ITGOA,,COCTG,,,,Checked,17,"16,875",,"171,875"
460082,,TCLU1303946,0,ITGOA,,DOCAU,,,,Unchecked,,,,
130612,,CGMU3085961,0,FRMRS,,JMKIN/GBPPT,,,,Checked,18,"16,78",,"18,09"
141084,,CGMU9309550,0,FRMRS,,JMKIN/NONOU,,,,Checked,-25,"-26,99",,"-24,83"
460504,,CGMU4975321,0,FRMRS,,CRMOB/CRMOB,,,,Checked,"0,5","0,6",,"4,95"
460604,,TLLU1078714,0,ESBCN,,PAMIT/PAMIT,,,,Checked,-22,"-234,375",,-22
271108,,CGMU3058647,0,ESBCN,,MQFDF/MQFDF,,,,Checked,-22,"-21,74",,"-22,73"
270282,,CGMU3020894,0,ESBCN,,GPPTP/GPPTP,,,,Checked,-18,"-17,59",,"-17,99"
141086,,CGMU6531748,0,ESBCN,,JMKIN/CRMOB,,,,Checked,18,"18,5",,"183,125"
380410,,TLLU1080368,0,ESBCN,,COCTG/COCTG,,,,Checked,-22,"-235,625",,-22
141282,,CGMU4991657,0,ESBCN,,JMKIN/JMMBJ,,,,Checked,4,4,,"4,55"
380408,,CGMU4983733,0,ESBCN,,COCTG/CLSAI,,,,Checked,18,"17,96",,"18,3"
380310,,TLLU1078740,0,ESBCN,,COCTG/COCTG,,,,Checked,-22,"-23,125",,"-219,375"
380210,,TLLU1078843,0,ESBCN,,COCTG/COCTG,,,,Checked,-22,"-23,375",,-22
,,RMMU2310040,2,,,,,,,Checked,,,,
380406,,CGMU5274347,0,ESBCN,,COCTG/PAMIT,,,,Checked,0,"-0,08",,"0,58"
300212,,CGMU5079335,0,ESBCN,,MXVER/MXVER,,,,Checked,20,"20,35",,"20,08"
540686,,TLLU1080389,0,ESBCN,,COCTG/COCTG,,,,Checked,-22,"-231,875",,"-21,875"
141082,,TRIU8079257,0,ESBCN,,JMKIN/JMMBJ,,,,Unchecked,,,,
540886,,TLLU1050825,0,ESBCN,,COCTG/COCTG,,,,Unchecked,,,,
540884,,APRU5848259,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,,,,
540882,,TRIU8187014,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,,,,
540684,,CGMU5016105,0,ESBCN,,COCTG/CLSAI,,,,Unchecked,,,,
