Location,,ContainerID,Alms,LoadPort,,Disch.Port,,,,Monitored,Temp SP,Supply,,Return
270104,,CGMU2990712,0,GPPTP,,FRMRS/FRMRS,,,,Checked,20,"20,04",,"20,2"
421386,,CGMU5431240,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-23,"-22,63",,"-23,06"
421384,,CGMU4987894,0,PAMIT,,ESVLC,,,,Checked,-25,"-25,06",,"-25,02"
421582,,CGMU5276334,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-25,"-24,62",,"-25,21"
461382,,CGMU5242165,0,PAMIT,,FRMRS/FRMRS,,,,Checked,-18,"-23,23",,"-18,25"
421382,,CGMU4947572,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-25,"-228,125",,"1,5"
421586,,CGMU5306151,0,PAMIT,,ESVLC/ESVLC,,,,Checked,-20,"-23,5",,-19
300208,,CGMU5081604,0,PAMIT,,ESBCN,,,,Checked,"-17,8","-17,17",,"-17,61"
300206,,CGMU5429449,0,PAMIT,,ESBCN/ESBCN,,,,Checked,-20,"-24,61",,"-19,9"
421584,,TGHU9936805,0,PAMIT,,ESVLC/ESVLC,,,,Unchecked,,,,
420582,,CGMU5355346,0,CRMOB,,ESBCN,,,,Checked,"13,9","14,33",,"13,99"
420982,,CGMU5118112,0,CRMOB,,ESBCN,,,,Checked,"13,9","13,9",,"14,5"
420986,,CGMU5183761,0,CRMOB,,ESBCN,,,,Checked,"13,9","13,89",,"15,03"
420984,,CGMU5106934,0,CRMOB,,ESBCN,,,,Checked,"13,9","13,9",,"14,3"
420782,,CGMU5054595,0,CRMOB,,ESBCN,,,,Checked,"13,9","15,16",,"14,89"
180182,,CGMU5318580,0,CRMOB,,ESBCN,,,,Checked,"13,9","13,55",,"13,9"
420806,,TLLU1080429,0,CRMOB,,ESVLC,,,,Checked,-23,"-24,25",,"-230,625"
421110,,CGMU5244110,0,CRMOB,,ESVLC,,,,Checked,"13,9","14,19",,"13,96"
180684,,CGMU5231751,0,CRMOB,,ESVLC,,,,Checked,"13,9","14,1",,"14,4"
421212,,CXRU1385509,0,CRMOB,,ESVLC,,,,Unchecked,,,,
101682,,TRIU8739556,0,CRMOB,,ESVLC,,,,Unchecked,,,,
421182,,TEMU9432314,0,CRMOB,,ESVLC,,,,Unchecked,,,,
421012,,TCLU1371200,0,CRMOB,,ESVLC,,,,Unchecked,,,,
421184,,CXRU1363520,0,CRMOB,,ESVLC,,,,Unchecked,,,,
420912,,TCLU1067239,0,CRMOB,,ESVLC,,,,Unchecked,,,,
421010,,SZLU9038859,0,CRMOB,,ESVLC,,,,Unchecked,,,,
420910,,TTNU8226604,0,CRMOB,,ESVLC,,,,Unchecked,,,,
